detection_id,_time,severity,title,host,user,classification,note
ATD-009-00236,2026-09-03T14:33:05Z,low,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00761,2026-09-03T14:35:49Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00308,2026-09-03T14:36:28Z,medium,Administrative Change Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00120,2026-09-03T14:47:17Z,low,Administrative Change Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01174,2026-09-03T14:50:50Z,low,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00636,2026-09-03T15:07:10Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01721,2026-09-03T15:08:27Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01045,2026-09-03T15:08:31Z,low,PowerShell Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00516,2026-09-03T15:12:27Z,medium,Administrative Change Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01133,2026-09-03T15:16:26Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00255,2026-09-03T15:18:48Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01141,2026-09-03T15:22:28Z,low,Administrative Change Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00125,2026-09-03T15:29:16Z,low,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00540,2026-09-03T15:31:04Z,medium,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01630,2026-09-03T15:33:44Z,medium,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01775,2026-09-03T15:36:57Z,medium,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00425,2026-09-03T15:43:20Z,low,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00139,2026-09-03T15:43:53Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01273,2026-09-03T15:46:43Z,low,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01513,2026-09-03T15:51:03Z,low,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01270,2026-09-03T15:54:50Z,low,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01131,2026-09-03T15:57:57Z,low,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01100,2026-09-03T15:58:44Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01256,2026-09-03T15:59:01Z,low,PowerShell Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01461,2026-09-03T16:00:43Z,medium,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-01325,2026-09-03T16:13:19Z,low,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01207,2026-09-03T16:13:45Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01741,2026-09-03T16:24:33Z,medium,Administrative Change Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00238,2026-09-03T16:24:40Z,low,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01443,2026-09-03T16:25:08Z,medium,PowerShell Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00262,2026-09-03T16:35:09Z,medium,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01652,2026-09-03T16:36:36Z,medium,PowerShell Review,DC-01,ACME\kpatel,context,background detection
ATD-009-00358,2026-09-03T16:37:04Z,medium,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-01274,2026-09-03T16:45:12Z,low,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00952,2026-09-03T16:46:23Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01578,2026-09-03T16:51:34Z,medium,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-00494,2026-09-03T17:00:19Z,medium,PowerShell Review,PATCH-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01146,2026-09-03T17:01:53Z,low,PowerShell Review,HR-WS-22,ACME\kpatel,context,background detection
ATD-009-00642,2026-09-03T17:02:13Z,medium,Scheduled Task Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01737,2026-09-03T17:04:42Z,low,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01023,2026-09-03T17:05:58Z,low,Administrative Change Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01022,2026-09-03T17:13:39Z,low,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01003,2026-09-03T17:14:31Z,low,PowerShell Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-00362,2026-09-03T17:22:11Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00124,2026-09-03T17:28:12Z,low,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00427,2026-09-03T17:33:38Z,low,Administrative Change Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01725,2026-09-03T17:34:52Z,medium,Administrative Change Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-00115,2026-09-03T17:41:40Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01320,2026-09-03T17:50:18Z,medium,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01149,2026-09-03T17:59:22Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01624,2026-09-03T18:02:40Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00825,2026-09-03T18:06:13Z,medium,Administrative Change Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-00832,2026-09-03T18:07:43Z,low,PowerShell Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00496,2026-09-03T18:23:49Z,medium,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01581,2026-09-03T18:32:00Z,low,Scheduled Task Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00643,2026-09-03T18:32:59Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00795,2026-09-03T18:36:11Z,medium,PowerShell Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00794,2026-09-03T18:37:19Z,low,Administrative Change Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-01435,2026-09-03T18:38:40Z,medium,Scheduled Task Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-01186,2026-09-03T18:40:53Z,medium,PowerShell Review,DC-01,ACME\admin.ops,context,background detection
ATD-009-01862,2026-09-03T18:40:54Z,low,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00486,2026-09-03T18:43:32Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01865,2026-09-03T18:48:30Z,low,Administrative Change Review,APP-03,ACME\admin.ops,context,background detection
ATD-009-01557,2026-09-03T18:54:26Z,medium,Administrative Change Review,FILE-02,ACME\admin.ops,context,background detection
ATD-009-01498,2026-09-03T18:59:02Z,low,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01255,2026-09-03T19:02:07Z,low,Scheduled Task Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00787,2026-09-03T19:05:17Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01476,2026-09-03T19:06:59Z,low,Administrative Change Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01503,2026-09-03T19:23:04Z,medium,Administrative Change Review,APP-03,ACME\kpatel,context,background detection
ATD-009-01887,2026-09-03T19:25:42Z,medium,Administrative Change Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-01441,2026-09-03T19:26:19Z,medium,Scheduled Task Review,DC-01,ACME\kpatel,context,background detection
ATD-009-01621,2026-09-03T19:26:31Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01081,2026-09-03T19:30:07Z,medium,Scheduled Task Review,APP-03,ACME\jsmith,context,background detection
ATD-009-01827,2026-09-03T19:31:01Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01894,2026-09-03T19:37:32Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00700,2026-09-03T19:37:43Z,low,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00437,2026-09-03T19:42:35Z,low,Scheduled Task Review,MGMT-01,ACME\svc_patch,context,background detection
ATD-009-01393,2026-09-03T19:45:20Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00716,2026-09-03T19:48:46Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00330,2026-09-03T19:48:50Z,medium,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01706,2026-09-03T19:49:32Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01591,2026-09-03T19:51:59Z,low,PowerShell Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00218,2026-09-03T19:54:10Z,medium,PowerShell Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01629,2026-09-03T19:55:25Z,medium,Administrative Change Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-01744,2026-09-03T19:55:38Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01888,2026-09-03T19:56:57Z,medium,Scheduled Task Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00533,2026-09-03T19:59:48Z,low,Scheduled Task Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00972,2026-09-03T20:02:48Z,medium,Scheduled Task Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00483,2026-09-03T20:03:37Z,low,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01625,2026-09-03T20:05:43Z,low,Scheduled Task Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01389,2026-09-03T20:06:54Z,medium,PowerShell Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00964,2026-09-03T20:11:39Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-00400,2026-09-03T20:14:00Z,low,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00269,2026-09-03T20:30:16Z,medium,Administrative Change Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01124,2026-09-03T20:38:04Z,low,PowerShell Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00378,2026-09-03T20:38:27Z,medium,Scheduled Task Review,APP-03,ACME\kpatel,context,background detection
ATD-009-00382,2026-09-03T20:45:06Z,medium,Administrative Change Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00499,2026-09-03T20:47:15Z,low,PowerShell Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00213,2026-09-03T20:48:41Z,low,Scheduled Task Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01155,2026-09-03T20:49:25Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01719,2026-09-03T20:53:00Z,low,Scheduled Task Review,DC-01,ACME\svc_patch,context,background detection
ATD-009-01172,2026-09-03T20:53:06Z,low,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00574,2026-09-03T21:00:15Z,medium,Administrative Change Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01341,2026-09-03T21:06:51Z,low,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-00349,2026-09-03T21:07:30Z,low,PowerShell Review,FILE-02,ACME\jsmith,context,background detection
ATD-009-00247,2026-09-03T21:08:22Z,low,PowerShell Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01566,2026-09-03T21:11:34Z,medium,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01687,2026-09-03T21:18:59Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01063,2026-09-03T21:22:45Z,medium,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01509,2026-09-03T21:33:39Z,low,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01096,2026-09-03T21:34:30Z,low,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-00155,2026-09-03T21:34:40Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01353,2026-09-03T21:41:08Z,low,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01044,2026-09-03T21:48:58Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01314,2026-09-03T21:54:16Z,medium,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01138,2026-09-03T22:02:22Z,medium,PowerShell Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-01841,2026-09-03T22:07:32Z,medium,Scheduled Task Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-01426,2026-09-03T22:07:33Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01457,2026-09-03T22:10:16Z,medium,Scheduled Task Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-01057,2026-09-03T22:11:44Z,medium,PowerShell Review,MGMT-01,ACME\admin.ops,context,background detection
ATD-009-00809,2026-09-03T22:18:45Z,low,Scheduled Task Review,FILE-02,ACME\kpatel,context,background detection
ATD-009-00498,2026-09-03T22:25:10Z,medium,Scheduled Task Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01252,2026-09-03T22:26:32Z,medium,Administrative Change Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01471,2026-09-03T22:30:21Z,medium,Administrative Change Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00607,2026-09-03T22:30:48Z,medium,Scheduled Task Review,JUMP-01,ACME\kpatel,context,background detection
ATD-009-01492,2026-09-03T22:33:35Z,medium,PowerShell Review,APP-03,ACME\jsmith,context,background detection
ATD-009-00518,2026-09-03T22:35:27Z,medium,PowerShell Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01403,2026-09-03T22:35:45Z,low,Administrative Change Review,HR-WS-22,ACME\admin.ops,context,background detection
ATD-009-00245,2026-09-03T22:46:03Z,medium,PowerShell Review,PATCH-01,ACME\svc_patch,context,background detection
ATD-009-00979,2026-09-03T22:47:43Z,low,Scheduled Task Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00859,2026-09-03T22:47:54Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-01615,2026-09-03T22:57:31Z,low,PowerShell Review,MGMT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-00984,2026-09-03T23:01:07Z,low,PowerShell Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-00267,2026-09-03T23:02:32Z,medium,PowerShell Review,MGMT-01,ACME\jsmith,context,background detection
ATD-009-00545,2026-09-03T23:12:31Z,medium,Administrative Change Review,DC-01,ACME\jsmith,context,background detection
ATD-009-01729,2026-09-03T23:13:02Z,medium,PowerShell Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01522,2026-09-03T23:20:55Z,medium,Scheduled Task Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-00130,2026-09-03T23:36:46Z,medium,Scheduled Task Review,JUMP-01,ACME\svc_patch,context,background detection
ATD-009-01779,2026-09-03T23:42:20Z,medium,Administrative Change Review,JUMP-01,ACME\admin.ops,context,background detection
ATD-009-00421,2026-09-03T23:42:47Z,low,Scheduled Task Review,HR-WS-22,ACME\jsmith,context,background detection
ATD-009-01060,2026-09-03T23:43:09Z,low,Administrative Change Review,JUMP-01,ACME\jsmith,context,background detection
ATD-009-00681,2026-09-03T23:50:45Z,low,Administrative Change Review,HR-WS-22,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01793,2026-09-03T23:50:59Z,low,Administrative Change Review,PATCH-01,ACME\admin.ops,context,background detection
ATD-009-01680,2026-09-03T23:51:26Z,low,Scheduled Task Review,PATCH-01,ACME\kpatel,context,background detection
ATD-009-01130,2026-09-03T23:51:57Z,medium,Administrative Change Review,PATCH-01,ACME\jsmith,context,background detection
ATD-009-01497,2026-09-03T23:52:43Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-00146,2026-09-03T23:55:19Z,medium,PowerShell Review,FILE-02,ACME\svc_patch,context,background detection
ATD-009-00940,2026-09-03T23:58:12Z,medium,Scheduled Task Review,HR-WS-22,ACME\svc_patch,context,background detection
ATD-009-01842,2026-09-04T00:10:16Z,medium,PowerShell Review,APP-03,ACME\svc_patch,context,background detection
ATD-009-01681,2026-09-04T00:16:06Z,medium,Scheduled Task Review,MGMT-01,ACME\kpatel,context,background detection
ATD-009-01375,2026-09-04T00:22:58Z,medium,Scheduled Task Review,APP-03,NT AUTHORITY\SYSTEM,context,background detection
ATD-009-01752,2026-09-04T00:25:17Z,medium,Scheduled Task Review,FILE-02,ACME\jsmith,context,background detection
