event_id,_time,host,user,task_name,action,task_command,run_as,classification,note
TASK-01360,2026-09-03T00:10:43Z,DC-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00380,2026-09-03T00:15:14Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01030,2026-09-03T00:19:19Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01593,2026-09-03T00:21:03Z,FILE-02,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01614,2026-09-03T00:23:15Z,MGMT-01,ACME\jsmith,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01206,2026-09-03T00:31:30Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00176,2026-09-03T00:39:57Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00153,2026-09-03T00:47:26Z,APP-03,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01779,2026-09-03T00:56:32Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01486,2026-09-03T00:56:52Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01485,2026-09-03T00:59:45Z,APP-03,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00660,2026-09-03T01:01:09Z,FILE-02,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00048,2026-09-03T01:05:14Z,MGMT-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00051,2026-09-03T01:11:55Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00936,2026-09-03T01:16:39Z,MGMT-01,ACME\admin.ops,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01211,2026-09-03T01:18:13Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01795,2026-09-03T01:18:32Z,HR-WS-22,ACME\admin.ops,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00855,2026-09-03T01:20:31Z,DC-01,ACME\admin.ops,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00827,2026-09-03T01:21:29Z,FILE-02,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01318,2026-09-03T01:28:22Z,HR-WS-22,ACME\kpatel,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01718,2026-09-03T01:28:33Z,DC-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00880,2026-09-03T01:36:33Z,APP-03,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00249,2026-09-03T01:37:09Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00117,2026-09-03T01:37:52Z,MGMT-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01445,2026-09-03T01:41:42Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01719,2026-09-03T01:50:18Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00410,2026-09-03T01:55:46Z,MGMT-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00391,2026-09-03T01:56:16Z,FILE-02,ACME\kpatel,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00552,2026-09-03T02:01:35Z,PATCH-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00809,2026-09-03T02:02:22Z,HR-WS-22,ACME\admin.ops,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00521,2026-09-03T02:02:23Z,APP-03,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00076,2026-09-03T02:04:50Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00357,2026-09-03T02:10:35Z,APP-03,ACME\svc_patch,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00656,2026-09-03T02:17:21Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00089,2026-09-03T02:21:34Z,DC-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01760,2026-09-03T02:31:53Z,HR-WS-22,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01471,2026-09-03T02:37:48Z,JUMP-01,ACME\jsmith,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00987,2026-09-03T02:39:16Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01044,2026-09-03T02:50:55Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01783,2026-09-03T02:56:08Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01685,2026-09-03T02:58:21Z,FILE-02,ACME\svc_patch,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00725,2026-09-03T03:01:03Z,APP-03,ACME\kpatel,\ACME\Patch\DailyScan,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00913,2026-09-03T03:11:32Z,FILE-02,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00183,2026-09-03T03:11:45Z,MGMT-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00716,2026-09-03T03:12:36Z,HR-WS-22,ACME\jsmith,\ACME\Patch\DailyScan,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01277,2026-09-03T03:13:10Z,DC-01,ACME\svc_patch,\ACME\Patch\DailyScan,completed,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00861,2026-09-03T03:23:05Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01307,2026-09-03T03:38:54Z,FILE-02,ACME\svc_patch,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01709,2026-09-03T03:40:55Z,APP-03,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00758,2026-09-03T03:44:05Z,FILE-02,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00441,2026-09-03T03:45:01Z,FILE-02,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01438,2026-09-03T03:49:08Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00328,2026-09-03T03:54:52Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01293,2026-09-03T03:54:55Z,APP-03,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01191,2026-09-03T03:56:42Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01516,2026-09-03T03:59:00Z,JUMP-01,ACME\admin.ops,\ACME\Patch\DailyScan,started,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00297,2026-09-03T04:03:31Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01444,2026-09-03T04:03:31Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00930,2026-09-03T04:04:14Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01017,2026-09-03T04:11:22Z,DC-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00091,2026-09-03T04:12:10Z,PATCH-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01106,2026-09-03T04:13:40Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00386,2026-09-03T04:17:34Z,DC-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00350,2026-09-03T04:28:05Z,MGMT-01,ACME\svc_patch,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01170,2026-09-03T04:32:46Z,HR-WS-22,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01769,2026-09-03T04:35:45Z,DC-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01678,2026-09-03T04:44:55Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01768,2026-09-03T04:49:49Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01722,2026-09-03T04:51:16Z,MGMT-01,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00022,2026-09-03T04:51:42Z,HR-WS-22,ACME\kpatel,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01452,2026-09-03T04:52:46Z,HR-WS-22,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01142,2026-09-03T04:57:25Z,APP-03,ACME\svc_patch,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01343,2026-09-03T05:07:17Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00729,2026-09-03T05:15:12Z,PATCH-01,ACME\admin.ops,\ACME\Patch\DailyScan,updated,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01429,2026-09-03T05:15:28Z,FILE-02,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00019,2026-09-03T05:23:29Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00199,2026-09-03T05:23:40Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00675,2026-09-03T05:27:11Z,FILE-02,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00133,2026-09-03T05:35:20Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00015,2026-09-03T05:36:38Z,FILE-02,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00311,2026-09-03T05:40:44Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00838,2026-09-03T05:41:56Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01035,2026-09-03T05:57:05Z,FILE-02,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01025,2026-09-03T06:03:15Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01207,2026-09-03T06:08:11Z,MGMT-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01237,2026-09-03T06:09:09Z,JUMP-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00203,2026-09-03T06:09:51Z,MGMT-01,ACME\kpatel,\ACME\Patch\DailyScan,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01518,2026-09-03T06:20:24Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-01661,2026-09-03T06:25:23Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00834,2026-09-03T06:28:34Z,HR-WS-22,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00461,2026-09-03T06:29:38Z,FILE-02,ACME\kpatel,\Microsoft\Windows\DiskCleanup,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00953,2026-09-03T06:30:26Z,DC-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01006,2026-09-03T06:36:01Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01797,2026-09-03T06:41:14Z,JUMP-01,ACME\admin.ops,\ACME\Patch\DailyScan,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00165,2026-09-03T06:43:50Z,DC-01,NT AUTHORITY\SYSTEM,\ACME\Patch\DailyScan,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01610,2026-09-03T06:50:09Z,FILE-02,ACME\svc_patch,\ACME\Patch\DailyScan,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01663,2026-09-03T06:58:50Z,APP-03,ACME\admin.ops,\ACME\Patch\DailyScan,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01543,2026-09-03T06:58:54Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00677,2026-09-03T07:00:04Z,PATCH-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01039,2026-09-03T07:00:34Z,DC-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01521,2026-09-03T07:01:05Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00749,2026-09-03T07:03:12Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00029,2026-09-03T07:04:41Z,JUMP-01,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,completed,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01784,2026-09-03T07:06:11Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01033,2026-09-03T07:08:02Z,MGMT-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,created,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01240,2026-09-03T07:11:43Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01433,2026-09-03T07:13:46Z,JUMP-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-01509,2026-09-03T07:15:43Z,JUMP-01,ACME\svc_patch,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01522,2026-09-03T07:18:25Z,FILE-02,ACME\admin.ops,\ACME\Patch\DailyScan,created,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01124,2026-09-03T07:27:09Z,DC-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01647,2026-09-03T07:29:11Z,DC-01,ACME\kpatel,\ACME\Patch\DailyScan,started,cleanmgr.exe /AUTOCLEAN,ACME\svc_patch,benign,routine scheduled task
TASK-00127,2026-09-03T07:42:31Z,DC-01,ACME\admin.ops,\Microsoft\Windows\DiskCleanup,updated,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01789,2026-09-03T07:44:41Z,FILE-02,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00575,2026-09-03T07:48:21Z,APP-03,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,UsoClient.exe StartScan,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01600,2026-09-03T07:48:25Z,MGMT-01,ACME\jsmith,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01421,2026-09-03T07:49:36Z,JUMP-01,ACME\kpatel,\ACME\Patch\DailyScan,started,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00658,2026-09-03T07:51:14Z,HR-WS-22,ACME\kpatel,\Microsoft\Windows\Update\Maintenance,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-00259,2026-09-03T07:59:27Z,JUMP-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,started,cleanmgr.exe /AUTOCLEAN,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01715,2026-09-03T08:02:35Z,HR-WS-22,ACME\svc_patch,\ACME\Patch\DailyScan,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-00098,2026-09-03T08:09:00Z,PATCH-01,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01257,2026-09-03T08:15:00Z,HR-WS-22,ACME\svc_patch,\Microsoft\Windows\DiskCleanup,completed,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01387,2026-09-03T08:23:34Z,MGMT-01,ACME\kpatel,\Microsoft\Windows\DiskCleanup,started,powershell.exe -File C:\ACME\Patch\scan.ps1,ACME\svc_patch,benign,routine scheduled task
TASK-01539,2026-09-03T08:23:38Z,PATCH-01,ACME\jsmith,\Microsoft\Windows\Update\Maintenance,updated,UsoClient.exe StartScan,ACME\svc_patch,benign,routine scheduled task
TASK-00790,2026-09-03T08:28:26Z,FILE-02,NT AUTHORITY\SYSTEM,\Microsoft\Windows\Update\Maintenance,created,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
TASK-01748,2026-09-03T08:33:22Z,APP-03,ACME\admin.ops,\Microsoft\Windows\Update\Maintenance,updated,powershell.exe -File C:\ACME\Patch\scan.ps1,NT AUTHORITY\SYSTEM,benign,routine scheduled task
