id,_time,host,user,item,target,source,provenance,classification
START-N-05720,2026-09-22T03:08:25Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-06585,2026-09-22T03:08:45Z,FIN-WS-09,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-06733,2026-09-22T03:09:44Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-02808,2026-09-22T03:10:12Z,HR-WS-22,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-02828,2026-09-22T03:10:32Z,ENG-WS-17,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-02074,2026-09-22T03:10:36Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-09956,2026-09-22T03:11:07Z,HR-WS-08,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-01715,2026-09-22T03:11:42Z,PATCH-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-07680,2026-09-22T03:11:43Z,HR-WS-22,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-06414,2026-09-22T03:12:00Z,DC-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-05718,2026-09-22T03:12:31Z,FIN-WS-09,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-06878,2026-09-22T03:13:34Z,ENG-WS-17,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-06444,2026-09-22T03:13:49Z,DC-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-07551,2026-09-22T03:13:57Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07512,2026-09-22T03:14:22Z,HR-WS-22,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-02717,2026-09-22T03:14:27Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-08525,2026-09-22T03:14:27Z,MGMT-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-02923,2026-09-22T03:15:06Z,DC-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-07628,2026-09-22T03:15:17Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-01604,2026-09-22T03:15:49Z,HR-WS-08,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-07218,2026-09-22T03:16:43Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-02655,2026-09-22T03:16:58Z,DC-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-01251,2026-09-22T03:18:29Z,HR-WS-08,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-01228,2026-09-22T03:19:16Z,APP-06,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-04201,2026-09-22T03:19:56Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-00153,2026-09-22T03:20:41Z,ENG-WS-17,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-08110,2026-09-22T03:20:58Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-01360,2026-09-22T03:21:19Z,MGMT-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-00366,2026-09-22T03:21:23Z,MGMT-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-00635,2026-09-22T03:23:33Z,MGMT-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-06031,2026-09-22T03:24:11Z,MGMT-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-05273,2026-09-22T03:24:14Z,FIN-WS-09,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-01735,2026-09-22T03:25:05Z,ENG-WS-17,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-01651,2026-09-22T03:25:29Z,MGMT-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-04187,2026-09-22T03:25:31Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-04705,2026-09-22T03:25:49Z,HR-WS-22,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-04113,2026-09-22T03:26:31Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-08801,2026-09-22T03:26:36Z,DC-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-01437,2026-09-22T03:27:14Z,HR-WS-22,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-04746,2026-09-22T03:27:53Z,FIN-WS-09,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-01387,2026-09-22T03:28:42Z,ENG-WS-17,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-02444,2026-09-22T03:29:05Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07675,2026-09-22T03:29:26Z,ENG-WS-17,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-00621,2026-09-22T03:30:00Z,PATCH-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-08918,2026-09-22T03:31:11Z,PATCH-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-02976,2026-09-22T03:34:23Z,HR-WS-22,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-01595,2026-09-22T03:34:35Z,PATCH-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-03860,2026-09-22T03:35:15Z,PATCH-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-00223,2026-09-22T03:35:19Z,HR-WS-08,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-07704,2026-09-22T03:35:32Z,APP-06,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-00946,2026-09-22T03:37:27Z,MGMT-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02772,2026-09-22T03:37:33Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-03041,2026-09-22T03:37:37Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-09332,2026-09-22T03:37:54Z,PATCH-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-05840,2026-09-22T03:37:57Z,DC-01,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-08558,2026-09-22T03:38:02Z,MGMT-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-00201,2026-09-22T03:38:21Z,PATCH-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-07189,2026-09-22T03:38:23Z,FIN-WS-09,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-03580,2026-09-22T03:38:27Z,HR-WS-22,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-02822,2026-09-22T03:38:50Z,HR-WS-08,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-04903,2026-09-22T03:39:21Z,HR-WS-22,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-07036,2026-09-22T03:39:32Z,FIN-WS-09,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-03907,2026-09-22T03:39:37Z,HR-WS-22,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-00978,2026-09-22T03:39:48Z,FIN-WS-09,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-08462,2026-09-22T03:40:14Z,FIN-WS-09,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-02213,2026-09-22T03:40:45Z,ENG-WS-17,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-06892,2026-09-22T03:40:51Z,PATCH-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-07592,2026-09-22T03:41:49Z,DC-01,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-07679,2026-09-22T03:42:19Z,HR-WS-22,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-01086,2026-09-22T03:42:40Z,HR-WS-08,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-07611,2026-09-22T03:44:18Z,PATCH-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-00602,2026-09-22T03:45:34Z,PATCH-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-04527,2026-09-22T03:46:05Z,HR-WS-08,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-04690,2026-09-22T03:47:22Z,ENG-WS-17,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-04804,2026-09-22T03:47:37Z,DC-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-02534,2026-09-22T03:48:07Z,DC-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-09158,2026-09-22T03:48:22Z,DC-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-02227,2026-09-22T03:49:45Z,HR-WS-22,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-09631,2026-09-22T03:49:47Z,DC-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-05441,2026-09-22T03:49:50Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-00506,2026-09-22T03:50:10Z,ENG-WS-17,SYSTEM,MapDrives,approved target,approved startup,approved,benign
START-N-07124,2026-09-22T03:50:36Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-07563,2026-09-22T03:50:38Z,ENG-WS-17,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-05044,2026-09-22T03:51:29Z,HR-WS-22,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-03567,2026-09-22T03:51:48Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-06990,2026-09-22T03:52:00Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-05296,2026-09-22T03:52:38Z,FIN-WS-09,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-00286,2026-09-22T03:53:10Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-03054,2026-09-22T03:53:23Z,PATCH-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-03481,2026-09-22T03:53:39Z,ENG-WS-17,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-08967,2026-09-22T03:53:50Z,HR-WS-22,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-00643,2026-09-22T03:54:17Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-06208,2026-09-22T03:54:24Z,FIN-WS-09,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-00962,2026-09-22T03:55:18Z,PATCH-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-06305,2026-09-22T03:55:56Z,ENG-WS-17,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-09462,2026-09-22T03:56:41Z,HR-WS-22,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-07578,2026-09-22T03:56:58Z,HR-WS-08,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02057,2026-09-22T03:57:04Z,PATCH-01,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-06964,2026-09-22T03:57:10Z,HR-WS-22,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-01746,2026-09-22T03:57:31Z,FIN-WS-09,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-02836,2026-09-22T03:57:33Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-00413,2026-09-22T03:58:17Z,APP-06,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-07450,2026-09-22T03:58:17Z,MGMT-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-02225,2026-09-22T03:59:22Z,ENG-WS-17,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-07903,2026-09-22T03:59:57Z,HR-WS-08,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-07105,2026-09-22T03:59:58Z,ENG-WS-17,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-08999,2026-09-22T04:00:24Z,APP-06,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-09511,2026-09-22T04:00:27Z,APP-06,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02494,2026-09-22T04:00:36Z,HR-WS-22,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-04909,2026-09-22T04:02:18Z,HR-WS-22,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-03665,2026-09-22T04:03:31Z,ENG-WS-17,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-05346,2026-09-22T04:04:02Z,HR-WS-08,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-08010,2026-09-22T04:04:03Z,DC-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-05954,2026-09-22T04:04:20Z,DC-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-00023,2026-09-22T04:04:31Z,MGMT-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-03959,2026-09-22T04:04:33Z,APP-06,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09110,2026-09-22T04:04:54Z,HR-WS-22,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-05814,2026-09-22T04:05:16Z,ENG-WS-17,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-07054,2026-09-22T04:05:50Z,FIN-WS-09,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-08252,2026-09-22T04:05:54Z,APP-06,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-08477,2026-09-22T04:06:10Z,MGMT-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-02322,2026-09-22T04:06:44Z,FIN-WS-09,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-00028,2026-09-22T04:08:39Z,HR-WS-22,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-05387,2026-09-22T04:08:52Z,MGMT-01,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-01731,2026-09-22T04:10:07Z,FIN-WS-09,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-00203,2026-09-22T04:10:52Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-04149,2026-09-22T04:10:59Z,ENG-WS-17,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-03126,2026-09-22T04:11:54Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-02702,2026-09-22T04:12:16Z,MGMT-01,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-05590,2026-09-22T04:12:17Z,FIN-WS-09,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-01594,2026-09-22T04:12:25Z,PATCH-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-07971,2026-09-22T04:13:05Z,MGMT-01,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-04216,2026-09-22T04:13:06Z,FIN-WS-09,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-09488,2026-09-22T04:13:40Z,MGMT-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-09904,2026-09-22T04:13:54Z,ENG-WS-17,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-00128,2026-09-22T04:14:11Z,DC-01,ACME\\jsmith,OneDrive,approved target,approved startup,approved,benign
START-N-01081,2026-09-22T04:14:38Z,APP-06,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-03406,2026-09-22T04:14:43Z,APP-06,ACME\\lchen,Teams,approved target,approved startup,approved,benign
START-N-06826,2026-09-22T04:15:24Z,APP-06,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-01052,2026-09-22T04:15:28Z,HR-WS-08,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-04096,2026-09-22T04:15:37Z,FIN-WS-09,ACME\\jsmith,Teams,approved target,approved startup,approved,benign
START-N-00807,2026-09-22T04:15:59Z,APP-06,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-09591,2026-09-22T04:16:00Z,HR-WS-22,SYSTEM,OneDrive,approved target,approved startup,approved,benign
START-N-08085,2026-09-22T04:16:47Z,APP-06,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-03826,2026-09-22T04:16:49Z,MGMT-01,ACME\\lchen,MapDrives,approved target,approved startup,approved,benign
START-N-01510,2026-09-22T04:17:16Z,FIN-WS-09,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-03370,2026-09-22T04:17:32Z,MGMT-01,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-01927,2026-09-22T04:17:49Z,DC-01,ACME\\mgarcia,OneDrive,approved target,approved startup,approved,benign
START-N-04283,2026-09-22T04:18:54Z,MGMT-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-09972,2026-09-22T04:19:04Z,DC-01,ACME\\lchen,OneDrive,approved target,approved startup,approved,benign
START-N-07077,2026-09-22T04:19:36Z,HR-WS-22,ACME\\svc_patch,MapDrives,approved target,approved startup,approved,benign
START-N-07659,2026-09-22T04:19:42Z,HR-WS-22,ACME\\jsmith,MapDrives,approved target,approved startup,approved,benign
START-N-07316,2026-09-22T04:19:47Z,APP-06,ACME\\svc_patch,OneDrive,approved target,approved startup,approved,benign
START-N-09173,2026-09-22T04:20:12Z,MGMT-01,SYSTEM,Teams,approved target,approved startup,approved,benign
START-N-08689,2026-09-22T04:20:22Z,APP-06,ACME\\mgarcia,MapDrives,approved target,approved startup,approved,benign
START-N-02925,2026-09-22T04:20:53Z,PATCH-01,ACME\\svc_patch,Teams,approved target,approved startup,approved,benign
START-N-06186,2026-09-22T04:21:06Z,DC-01,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
START-N-07550,2026-09-22T04:21:13Z,HR-WS-22,ACME\\mgarcia,Teams,approved target,approved startup,approved,benign
