id,_time,host,user,signal,severity,classification
CAP-N-08408,2026-09-21T18:53:36Z,APP-06,ACME\\lchen,startup inventory,medium,context
CAP-N-02077,2026-09-21T18:54:02Z,APP-06,ACME\\jsmith,service inventory,medium,context
CAP-N-01339,2026-09-21T18:55:31Z,APP-06,SYSTEM,startup inventory,low,context
CAP-N-00987,2026-09-21T18:55:41Z,HR-WS-08,ACME\\lchen,service inventory,low,context
CAP-N-09176,2026-09-21T18:55:50Z,ENG-WS-17,ACME\\jsmith,admin task review,medium,context
CAP-N-07112,2026-09-21T18:56:25Z,HR-WS-08,ACME\\lchen,service inventory,medium,context
CAP-N-02346,2026-09-21T18:56:58Z,APP-06,ACME\\jsmith,startup inventory,medium,context
CAP-N-07604,2026-09-21T18:57:17Z,DC-01,ACME\\svc_patch,service inventory,low,context
CAP-N-04213,2026-09-21T18:57:45Z,DC-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-03579,2026-09-21T18:57:47Z,HR-WS-22,ACME\\jsmith,service inventory,low,context
CAP-N-03525,2026-09-21T18:58:58Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-06253,2026-09-21T18:59:01Z,MGMT-01,ACME\\jsmith,startup inventory,low,context
CAP-N-05207,2026-09-21T18:59:21Z,ENG-WS-17,ACME\\lchen,admin task review,medium,context
CAP-N-09167,2026-09-21T18:59:31Z,MGMT-01,SYSTEM,startup inventory,low,context
CAP-N-01692,2026-09-21T18:59:44Z,ENG-WS-17,SYSTEM,startup inventory,low,context
CAP-N-08673,2026-09-21T18:59:54Z,HR-WS-22,ACME\\svc_patch,admin task review,medium,context
CAP-N-02460,2026-09-21T19:00:32Z,PATCH-01,SYSTEM,admin task review,low,context
CAP-N-06690,2026-09-21T19:01:12Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-08023,2026-09-21T19:01:57Z,HR-WS-22,ACME\\jsmith,startup inventory,low,context
CAP-N-05985,2026-09-21T19:02:23Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-04823,2026-09-21T19:02:38Z,HR-WS-08,SYSTEM,service inventory,low,context
CAP-N-05641,2026-09-21T19:03:27Z,APP-06,ACME\\svc_patch,admin task review,low,context
CAP-N-06582,2026-09-21T19:03:27Z,PATCH-01,SYSTEM,admin task review,low,context
CAP-N-04782,2026-09-21T19:05:17Z,APP-06,ACME\\mgarcia,service inventory,low,context
CAP-N-04375,2026-09-21T19:05:24Z,HR-WS-08,ACME\\jsmith,service inventory,medium,context
CAP-N-05577,2026-09-21T19:05:46Z,MGMT-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-00438,2026-09-21T19:05:48Z,DC-01,SYSTEM,admin task review,medium,context
CAP-N-01257,2026-09-21T19:05:49Z,APP-06,ACME\\jsmith,startup inventory,low,context
CAP-N-06015,2026-09-21T19:05:58Z,DC-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-00295,2026-09-21T19:06:36Z,DC-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-05551,2026-09-21T19:07:39Z,PATCH-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-09082,2026-09-21T19:08:29Z,APP-06,SYSTEM,admin task review,low,context
CAP-N-02848,2026-09-21T19:08:49Z,ENG-WS-17,SYSTEM,startup inventory,medium,context
CAP-N-00819,2026-09-21T19:09:02Z,HR-WS-22,SYSTEM,service inventory,low,context
CAP-N-03299,2026-09-21T19:09:25Z,FIN-WS-09,ACME\\lchen,admin task review,medium,context
CAP-N-08461,2026-09-21T19:10:03Z,HR-WS-08,ACME\\lchen,service inventory,medium,context
CAP-N-07045,2026-09-21T19:10:27Z,PATCH-01,ACME\\jsmith,startup inventory,low,context
CAP-N-09216,2026-09-21T19:10:51Z,DC-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-01872,2026-09-21T19:10:58Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-04578,2026-09-21T19:11:13Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-04668,2026-09-21T19:11:33Z,HR-WS-08,ACME\\jsmith,startup inventory,low,context
CAP-N-04626,2026-09-21T19:11:38Z,HR-WS-08,ACME\\mgarcia,admin task review,low,context
CAP-N-08960,2026-09-21T19:12:02Z,APP-06,ACME\\jsmith,service inventory,low,context
CAP-N-07831,2026-09-21T19:12:22Z,HR-WS-08,SYSTEM,admin task review,low,context
CAP-N-01834,2026-09-21T19:12:39Z,APP-06,ACME\\mgarcia,admin task review,medium,context
CAP-N-08574,2026-09-21T19:13:08Z,APP-06,SYSTEM,admin task review,medium,context
CAP-N-09412,2026-09-21T19:13:34Z,HR-WS-22,ACME\\svc_patch,service inventory,low,context
CAP-N-09324,2026-09-21T19:14:16Z,HR-WS-22,SYSTEM,startup inventory,low,context
CAP-N-05218,2026-09-21T19:14:32Z,HR-WS-08,ACME\\mgarcia,startup inventory,medium,context
CAP-N-02530,2026-09-21T19:15:48Z,HR-WS-08,SYSTEM,service inventory,medium,context
CAP-N-09542,2026-09-21T19:15:58Z,DC-01,SYSTEM,admin task review,medium,context
CAP-N-02611,2026-09-21T19:17:00Z,APP-06,ACME\\svc_patch,admin task review,medium,context
CAP-N-01431,2026-09-21T19:17:19Z,FIN-WS-09,ACME\\jsmith,admin task review,low,context
CAP-N-00736,2026-09-21T19:17:38Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-04367,2026-09-21T19:17:39Z,HR-WS-22,ACME\\jsmith,admin task review,medium,context
CAP-N-03735,2026-09-21T19:18:08Z,MGMT-01,SYSTEM,service inventory,low,context
CAP-N-09990,2026-09-21T19:18:22Z,MGMT-01,SYSTEM,startup inventory,medium,context
CAP-N-03298,2026-09-21T19:18:39Z,MGMT-01,SYSTEM,admin task review,low,context
CAP-N-00415,2026-09-21T19:19:29Z,DC-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-08448,2026-09-21T19:19:39Z,DC-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-02654,2026-09-21T19:20:00Z,HR-WS-22,ACME\\lchen,service inventory,low,context
CAP-N-08593,2026-09-21T19:20:34Z,DC-01,ACME\\mgarcia,admin task review,low,context
CAP-N-03819,2026-09-21T19:20:35Z,MGMT-01,ACME\\jsmith,startup inventory,low,context
CAP-N-09001,2026-09-21T19:21:26Z,DC-01,ACME\\lchen,service inventory,low,context
CAP-N-05187,2026-09-21T19:21:52Z,MGMT-01,SYSTEM,service inventory,low,context
CAP-N-03580,2026-09-21T19:21:55Z,DC-01,SYSTEM,service inventory,low,context
CAP-N-05784,2026-09-21T19:21:57Z,FIN-WS-09,ACME\\mgarcia,service inventory,medium,context
CAP-N-08749,2026-09-21T19:22:57Z,MGMT-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-07598,2026-09-21T19:23:43Z,APP-06,ACME\\lchen,admin task review,low,context
CAP-N-09136,2026-09-21T19:23:53Z,APP-06,ACME\\svc_patch,service inventory,medium,context
CAP-N-03765,2026-09-21T19:24:19Z,HR-WS-22,SYSTEM,startup inventory,medium,context
CAP-N-02646,2026-09-21T19:26:26Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-09812,2026-09-21T19:26:41Z,PATCH-01,ACME\\svc_patch,admin task review,low,context
CAP-N-00317,2026-09-21T19:26:44Z,HR-WS-22,ACME\\lchen,service inventory,medium,context
CAP-N-09905,2026-09-21T19:27:05Z,HR-WS-08,ACME\\svc_patch,admin task review,low,context
CAP-N-01486,2026-09-21T19:27:14Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-03228,2026-09-21T19:27:54Z,HR-WS-22,ACME\\svc_patch,admin task review,low,context
CAP-N-03097,2026-09-21T19:28:06Z,FIN-WS-09,ACME\\mgarcia,service inventory,low,context
CAP-N-06275,2026-09-21T19:28:47Z,DC-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-05669,2026-09-21T19:29:19Z,HR-WS-08,SYSTEM,service inventory,medium,context
CAP-N-06005,2026-09-21T19:29:22Z,MGMT-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-04559,2026-09-21T19:29:51Z,FIN-WS-09,SYSTEM,service inventory,medium,context
CAP-N-06729,2026-09-21T19:30:07Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-00579,2026-09-21T19:31:25Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-02896,2026-09-21T19:31:35Z,FIN-WS-09,ACME\\svc_patch,admin task review,medium,context
CAP-N-09901,2026-09-21T19:32:36Z,HR-WS-22,ACME\\mgarcia,admin task review,medium,context
CAP-N-02005,2026-09-21T19:33:31Z,HR-WS-08,ACME\\lchen,startup inventory,low,context
CAP-N-08773,2026-09-21T19:33:56Z,APP-06,ACME\\jsmith,service inventory,low,context
CAP-N-01281,2026-09-21T19:34:18Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-09316,2026-09-21T19:36:03Z,APP-06,ACME\\jsmith,service inventory,medium,context
CAP-N-06205,2026-09-21T19:36:27Z,DC-01,ACME\\lchen,service inventory,low,context
CAP-N-08993,2026-09-21T19:36:28Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-09768,2026-09-21T19:38:08Z,PATCH-01,ACME\\lchen,startup inventory,low,context
CAP-N-00722,2026-09-21T19:38:31Z,DC-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-08820,2026-09-21T19:38:35Z,DC-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-09505,2026-09-21T19:39:19Z,DC-01,ACME\\jsmith,startup inventory,low,context
CAP-N-01971,2026-09-21T19:39:21Z,MGMT-01,ACME\\lchen,startup inventory,low,context
CAP-N-02448,2026-09-21T19:39:54Z,HR-WS-08,ACME\\svc_patch,startup inventory,medium,context
CAP-N-05756,2026-09-21T19:40:02Z,DC-01,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08466,2026-09-21T19:40:08Z,HR-WS-22,ACME\\lchen,startup inventory,low,context
CAP-N-03978,2026-09-21T19:40:48Z,PATCH-01,ACME\\jsmith,service inventory,medium,context
CAP-N-03820,2026-09-21T19:41:53Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-09313,2026-09-21T19:42:52Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-01117,2026-09-21T19:43:06Z,APP-06,ACME\\svc_patch,admin task review,medium,context
CAP-N-06919,2026-09-21T19:43:15Z,PATCH-01,ACME\\mgarcia,service inventory,low,context
CAP-N-07682,2026-09-21T19:43:57Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-01658,2026-09-21T19:44:32Z,APP-06,ACME\\jsmith,admin task review,medium,context
CAP-N-06876,2026-09-21T19:44:46Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-03696,2026-09-21T19:44:54Z,PATCH-01,ACME\\lchen,admin task review,medium,context
CAP-N-01402,2026-09-21T19:45:54Z,DC-01,SYSTEM,startup inventory,medium,context
CAP-N-06607,2026-09-21T19:46:09Z,FIN-WS-09,ACME\\lchen,admin task review,medium,context
CAP-N-00613,2026-09-21T19:48:10Z,HR-WS-22,ACME\\mgarcia,admin task review,low,context
CAP-N-05768,2026-09-21T19:48:34Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-02688,2026-09-21T19:48:42Z,DC-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-07747,2026-09-21T19:49:02Z,DC-01,ACME\\svc_patch,service inventory,low,context
CAP-N-06948,2026-09-21T19:49:11Z,APP-06,ACME\\jsmith,admin task review,low,context
CAP-N-05425,2026-09-21T19:49:35Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-04779,2026-09-21T19:49:37Z,PATCH-01,SYSTEM,admin task review,low,context
CAP-N-01250,2026-09-21T19:49:44Z,MGMT-01,ACME\\lchen,service inventory,low,context
CAP-N-03581,2026-09-21T19:49:45Z,DC-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-05553,2026-09-21T19:52:41Z,ENG-WS-17,ACME\\mgarcia,service inventory,low,context
CAP-N-08436,2026-09-21T19:52:50Z,APP-06,ACME\\mgarcia,service inventory,low,context
CAP-N-02939,2026-09-21T19:53:24Z,HR-WS-22,ACME\\lchen,startup inventory,low,context
CAP-N-06002,2026-09-21T19:53:30Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-00624,2026-09-21T19:54:37Z,HR-WS-22,ACME\\lchen,startup inventory,medium,context
CAP-N-06557,2026-09-21T19:55:31Z,FIN-WS-09,ACME\\lchen,admin task review,low,context
CAP-N-07271,2026-09-21T19:59:20Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-03162,2026-09-21T20:00:21Z,MGMT-01,ACME\\lchen,service inventory,low,context
CAP-N-09055,2026-09-21T20:01:53Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-08635,2026-09-21T20:02:31Z,HR-WS-08,ACME\\mgarcia,service inventory,low,context
CAP-N-09817,2026-09-21T20:02:46Z,PATCH-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-02050,2026-09-21T20:04:07Z,PATCH-01,SYSTEM,service inventory,medium,context
CAP-N-08247,2026-09-21T20:04:19Z,ENG-WS-17,ACME\\jsmith,service inventory,low,context
CAP-N-06840,2026-09-21T20:04:51Z,HR-WS-08,ACME\\lchen,startup inventory,medium,context
CAP-N-03056,2026-09-21T20:05:35Z,ENG-WS-17,ACME\\svc_patch,service inventory,low,context
CAP-N-06499,2026-09-21T20:05:46Z,MGMT-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-06380,2026-09-21T20:06:54Z,MGMT-01,ACME\\svc_patch,admin task review,low,context
CAP-N-08839,2026-09-21T20:07:04Z,APP-06,ACME\\mgarcia,startup inventory,low,context
CAP-N-04248,2026-09-21T20:07:42Z,HR-WS-08,ACME\\svc_patch,admin task review,medium,context
CAP-N-00946,2026-09-21T20:08:20Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-00936,2026-09-21T20:08:21Z,APP-06,ACME\\mgarcia,admin task review,low,context
CAP-N-06699,2026-09-21T20:08:50Z,PATCH-01,ACME\\lchen,startup inventory,low,context
CAP-N-08268,2026-09-21T20:09:24Z,PATCH-01,ACME\\jsmith,admin task review,medium,context
CAP-N-09388,2026-09-21T20:09:54Z,HR-WS-08,ACME\\lchen,startup inventory,medium,context
CAP-N-05833,2026-09-21T20:09:58Z,APP-06,SYSTEM,admin task review,low,context
CAP-N-04565,2026-09-21T20:10:37Z,HR-WS-22,SYSTEM,startup inventory,low,context
CAP-N-02216,2026-09-21T20:11:40Z,HR-WS-08,ACME\\mgarcia,service inventory,medium,context
CAP-N-02730,2026-09-21T20:12:40Z,MGMT-01,ACME\\mgarcia,admin task review,low,context
CAP-N-04480,2026-09-21T20:12:51Z,MGMT-01,ACME\\jsmith,startup inventory,low,context
CAP-N-01154,2026-09-21T20:13:28Z,HR-WS-08,ACME\\lchen,admin task review,medium,context
CAP-N-05014,2026-09-21T20:16:04Z,HR-WS-08,ACME\\mgarcia,admin task review,low,context
CAP-N-05888,2026-09-21T20:17:45Z,HR-WS-08,ACME\\svc_patch,startup inventory,low,context
CAP-N-01913,2026-09-21T20:18:16Z,HR-WS-08,ACME\\svc_patch,startup inventory,medium,context
CAP-N-01869,2026-09-21T20:18:26Z,FIN-WS-09,ACME\\jsmith,startup inventory,low,context
CAP-N-06945,2026-09-21T20:19:41Z,APP-06,SYSTEM,admin task review,low,context
CAP-N-05635,2026-09-21T20:19:42Z,FIN-WS-09,ACME\\svc_patch,startup inventory,medium,context
CAP-N-08242,2026-09-21T20:20:10Z,HR-WS-22,ACME\\lchen,admin task review,low,context
CAP-N-00645,2026-09-21T20:20:18Z,APP-06,SYSTEM,startup inventory,low,context
CAP-N-00778,2026-09-21T20:20:29Z,PATCH-01,ACME\\mgarcia,admin task review,low,context
CAP-N-02810,2026-09-21T20:20:29Z,APP-06,ACME\\lchen,admin task review,medium,context
CAP-N-07721,2026-09-21T20:20:36Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-08098,2026-09-21T20:20:41Z,DC-01,ACME\\jsmith,service inventory,low,context
CAP-N-08000,2026-09-21T20:20:45Z,FIN-WS-09,ACME\\lchen,startup inventory,low,context
CAP-N-08827,2026-09-21T20:21:20Z,ENG-WS-17,ACME\\svc_patch,service inventory,medium,context
CAP-N-01902,2026-09-21T20:21:33Z,PATCH-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-08487,2026-09-21T20:23:30Z,HR-WS-08,ACME\\lchen,admin task review,low,context
CAP-N-08482,2026-09-21T20:24:19Z,DC-01,SYSTEM,admin task review,low,context
CAP-N-06654,2026-09-21T20:24:52Z,HR-WS-22,ACME\\mgarcia,admin task review,medium,context
CAP-N-05881,2026-09-21T20:25:20Z,DC-01,ACME\\jsmith,startup inventory,low,context
CAP-N-07753,2026-09-21T20:25:36Z,HR-WS-08,ACME\\jsmith,startup inventory,low,context
CAP-N-05307,2026-09-21T20:26:11Z,ENG-WS-17,SYSTEM,admin task review,low,context
CAP-N-00027,2026-09-21T20:27:07Z,PATCH-01,ACME\\lchen,startup inventory,medium,context
CAP-N-07412,2026-09-21T20:27:23Z,DC-01,ACME\\mgarcia,service inventory,low,context
CAP-N-04969,2026-09-21T20:27:46Z,MGMT-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-03905,2026-09-21T20:28:37Z,APP-06,SYSTEM,startup inventory,medium,context
CAP-N-00992,2026-09-21T20:28:47Z,ENG-WS-17,ACME\\mgarcia,startup inventory,low,context
CAP-N-05264,2026-09-21T20:29:42Z,MGMT-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-00559,2026-09-21T20:30:33Z,APP-06,ACME\\jsmith,admin task review,medium,context
CAP-N-05369,2026-09-21T20:31:06Z,ENG-WS-17,SYSTEM,startup inventory,low,context
CAP-N-02480,2026-09-21T20:31:25Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-03927,2026-09-21T20:33:48Z,HR-WS-22,SYSTEM,service inventory,medium,context
CAP-N-08059,2026-09-21T20:34:46Z,HR-WS-08,ACME\\jsmith,service inventory,low,context
CAP-N-07875,2026-09-21T20:34:49Z,MGMT-01,ACME\\jsmith,startup inventory,low,context
CAP-N-09595,2026-09-21T20:34:52Z,HR-WS-22,SYSTEM,admin task review,low,context
CAP-N-07579,2026-09-21T20:34:54Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-04328,2026-09-21T20:35:37Z,ENG-WS-17,ACME\\jsmith,service inventory,medium,context
CAP-N-08491,2026-09-21T20:36:09Z,DC-01,ACME\\svc_patch,admin task review,low,context
CAP-N-07359,2026-09-21T20:38:18Z,DC-01,ACME\\mgarcia,service inventory,medium,context
CAP-N-00883,2026-09-21T20:39:16Z,FIN-WS-09,ACME\\mgarcia,startup inventory,low,context
CAP-N-00013,2026-09-21T20:39:17Z,HR-WS-22,ACME\\mgarcia,admin task review,medium,context
CAP-N-02772,2026-09-21T20:39:54Z,DC-01,ACME\\lchen,admin task review,medium,context
CAP-N-09993,2026-09-21T20:40:42Z,ENG-WS-17,ACME\\jsmith,startup inventory,medium,context
CAP-N-08352,2026-09-21T20:40:54Z,FIN-WS-09,SYSTEM,admin task review,low,context
CAP-N-07166,2026-09-21T20:41:59Z,DC-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-05555,2026-09-21T20:42:26Z,HR-WS-08,ACME\\mgarcia,admin task review,medium,context
CAP-N-00786,2026-09-21T20:42:45Z,PATCH-01,ACME\\jsmith,startup inventory,medium,context
CAP-N-05536,2026-09-21T20:42:49Z,DC-01,ACME\\mgarcia,service inventory,low,context
CAP-N-00994,2026-09-21T20:44:02Z,HR-WS-22,SYSTEM,admin task review,medium,context
CAP-N-00009,2026-09-21T20:44:08Z,HR-WS-22,ACME\\svc_patch,admin task review,low,context
CAP-N-06928,2026-09-21T20:44:09Z,HR-WS-22,ACME\\mgarcia,admin task review,medium,context
CAP-N-01456,2026-09-21T20:44:14Z,MGMT-01,ACME\\jsmith,service inventory,medium,context
CAP-N-03901,2026-09-21T20:44:46Z,FIN-WS-09,ACME\\svc_patch,service inventory,medium,context
CAP-N-02029,2026-09-21T20:45:02Z,DC-01,ACME\\svc_patch,admin task review,medium,context
CAP-N-06790,2026-09-21T20:45:44Z,HR-WS-22,ACME\\jsmith,service inventory,medium,context
CAP-N-00119,2026-09-21T20:45:53Z,HR-WS-22,ACME\\svc_patch,service inventory,low,context
CAP-N-05502,2026-09-21T20:46:06Z,PATCH-01,ACME\\lchen,startup inventory,low,context
CAP-N-00661,2026-09-21T20:46:09Z,FIN-WS-09,SYSTEM,startup inventory,medium,context
CAP-N-04574,2026-09-21T20:46:20Z,PATCH-01,SYSTEM,startup inventory,medium,context
CAP-N-08973,2026-09-21T20:47:22Z,HR-WS-08,ACME\\svc_patch,admin task review,medium,context
CAP-N-09435,2026-09-21T20:47:33Z,FIN-WS-09,ACME\\svc_patch,admin task review,medium,context
CAP-N-01706,2026-09-21T20:47:38Z,DC-01,SYSTEM,admin task review,medium,context
CAP-N-09769,2026-09-21T20:49:35Z,FIN-WS-09,SYSTEM,startup inventory,low,context
CAP-N-01973,2026-09-21T20:49:51Z,APP-06,ACME\\jsmith,startup inventory,medium,context
CAP-N-03254,2026-09-21T20:50:04Z,MGMT-01,ACME\\lchen,service inventory,medium,context
CAP-N-04990,2026-09-21T20:50:37Z,PATCH-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-02991,2026-09-21T20:51:27Z,PATCH-01,ACME\\jsmith,admin task review,medium,context
CAP-N-01951,2026-09-21T20:53:00Z,ENG-WS-17,ACME\\mgarcia,admin task review,low,context
CAP-N-03874,2026-09-21T20:53:26Z,APP-06,ACME\\svc_patch,startup inventory,low,context
CAP-N-00504,2026-09-21T20:53:33Z,APP-06,ACME\\jsmith,admin task review,low,context
CAP-N-04842,2026-09-21T20:54:08Z,HR-WS-22,ACME\\mgarcia,service inventory,low,context
CAP-N-05913,2026-09-21T20:54:59Z,DC-01,ACME\\lchen,startup inventory,medium,context
CAP-N-05330,2026-09-21T20:55:39Z,PATCH-01,ACME\\jsmith,startup inventory,low,context
CAP-N-08312,2026-09-21T20:55:53Z,PATCH-01,ACME\\jsmith,service inventory,medium,context
CAP-N-00228,2026-09-21T20:56:54Z,APP-06,ACME\\svc_patch,startup inventory,medium,context
CAP-N-07676,2026-09-21T20:57:25Z,FIN-WS-09,ACME\\svc_patch,admin task review,low,context
CAP-N-05036,2026-09-21T20:59:01Z,DC-01,ACME\\lchen,admin task review,medium,context
CAP-N-02457,2026-09-21T20:59:12Z,PATCH-01,ACME\\jsmith,startup inventory,low,context
CAP-N-07893,2026-09-21T20:59:17Z,DC-01,ACME\\svc_patch,startup inventory,low,context
CAP-N-00033,2026-09-21T20:59:31Z,ENG-WS-17,ACME\\lchen,startup inventory,medium,context
CAP-N-09533,2026-09-21T21:00:07Z,HR-WS-22,ACME\\mgarcia,startup inventory,medium,context
CAP-N-08999,2026-09-21T21:01:52Z,PATCH-01,SYSTEM,admin task review,medium,context
CAP-N-03462,2026-09-21T21:01:56Z,MGMT-01,SYSTEM,admin task review,medium,context
CAP-N-04417,2026-09-21T21:03:04Z,DC-01,ACME\\mgarcia,startup inventory,low,context
CAP-N-02824,2026-09-21T21:03:47Z,DC-01,ACME\\mgarcia,admin task review,medium,context
CAP-N-00214,2026-09-21T21:04:24Z,FIN-WS-09,ACME\\mgarcia,admin task review,low,context
CAP-N-09205,2026-09-21T21:04:31Z,HR-WS-08,ACME\\jsmith,admin task review,medium,context
CAP-N-04086,2026-09-21T21:04:37Z,ENG-WS-17,ACME\\jsmith,startup inventory,medium,context
CAP-N-08776,2026-09-21T21:05:29Z,HR-WS-08,ACME\\svc_patch,startup inventory,medium,context
CAP-N-03165,2026-09-21T21:06:21Z,PATCH-01,ACME\\svc_patch,service inventory,medium,context
CAP-N-03150,2026-09-21T21:06:54Z,DC-01,ACME\\mgarcia,startup inventory,medium,context
CAP-N-09391,2026-09-21T21:07:26Z,APP-06,ACME\\jsmith,service inventory,low,context
CAP-N-08339,2026-09-21T21:08:12Z,DC-01,ACME\\jsmith,service inventory,medium,context
CAP-N-02350,2026-09-21T21:08:14Z,APP-06,ACME\\svc_patch,admin task review,low,context
CAP-N-06101,2026-09-21T21:08:47Z,PATCH-01,SYSTEM,service inventory,low,context
CAP-N-02700,2026-09-21T21:09:38Z,PATCH-01,ACME\\lchen,startup inventory,low,context
CAP-N-07084,2026-09-21T21:10:01Z,MGMT-01,SYSTEM,service inventory,medium,context
CAP-N-09422,2026-09-21T21:10:50Z,HR-WS-08,SYSTEM,startup inventory,low,context
CAP-N-09314,2026-09-21T21:12:06Z,FIN-WS-09,ACME\\svc_patch,admin task review,low,context
