event_id,_time,host,user,action,file_path,sha256,source_process,source_process_id,signature_status,classification,note
FILE-00683,2026-08-08T02:15:58Z,APP-API-02,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,2d1bd9677e01439eb959d6d4cef563f560573f5a082800372b4306d134b4252a,powershell.exe,12718,not_applicable,benign,routine file activity
FILE-00067,2026-08-08T02:16:26Z,FILE-01,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,12482a339f6aa529f3c0e1f86b47392b45eb4185e113cadddd2150af50e528b0,msiexec.exe,10212,not_applicable,benign,routine file activity
FILE-01260,2026-08-08T02:25:54Z,VULN-SCAN-01,ACME\admin.jlee,create,C:\Ops\logs.zip,6dfa0b63010627ea11fdd62c8f58cbc928c7cf5abc2d67553eb39c9aa2422bec,msiexec.exe,8472,not_applicable,benign,routine file activity
FILE-00457,2026-08-08T02:27:26Z,WEB-EDGE-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,b2b7c5e9dbcbe77ed477e5e654d667391167fb628301228d4c84e6cc64005088,backup-agent.exe,1260,signed,benign,routine file activity
FILE-00175,2026-08-08T02:29:52Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,86311c7834d05a0d57a9b75a1147932b417dfdca0e30378edd2e93a758ec2b63,powershell.exe,1611,not_applicable,benign,routine file activity
FILE-00044,2026-08-08T02:42:47Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,61c191dbe7abd4eae167a13bddcb7fd6cf7f748b9f1c9eaaf3d4d20b61f96f4a,powershell.exe,11628,not_applicable,benign,routine file activity
FILE-00155,2026-08-08T02:47:36Z,WEB-EDGE-01,ACME\svc_backup,read,C:\Windows\Temp\agent.log,22536a7fe6ed911e02fa209f47ed8fc5aceb9bcf7db75c4b3f73a4d0c1cee026,backup-agent.exe,11419,not_applicable,benign,routine file activity
FILE-01181,2026-08-08T02:48:23Z,DEPLOY-01,ACME\svc_deploy,read,C:\Ops\logs.zip,acc26596123928c4dfdaccbed02f1e817ee03c398bca486dcdd475f1e7f5bf9b,powershell.exe,10147,not_applicable,benign,routine file activity
FILE-00764,2026-08-08T03:01:58Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Ops\logs.zip,8a8fa0d8c4c4e8d6d6dfc286bdc462cf50add130329cd18bc2c7733f96edfd03,backup-agent.exe,3709,not_applicable,benign,routine file activity
FILE-01111,2026-08-08T03:06:03Z,DEPLOY-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,20416890e9d3479f067e443f785257254144a0efe566c0e686835de6a45f4d73,msiexec.exe,13729,not_applicable,benign,routine file activity
FILE-01024,2026-08-08T03:19:38Z,APP-API-02,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,57f621c8d47018869ce620af20eff4b15e41a87e9bdf08c5c692c3222209e60b,powershell.exe,12050,not_applicable,benign,routine file activity
FILE-00969,2026-08-08T03:22:22Z,ADMIN-WS-11,ACME\admin.rpatel,create,C:\Deploy\agent.msi,5d36eb1ffbd1169f73f4451269f2bc11e26a83bdf68f71b6670cf8ddb4d7e364,backup-agent.exe,7836,signed,benign,routine file activity
FILE-00830,2026-08-08T03:24:23Z,DEPLOY-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,614c0a2b34ff0d7fda467e04555c6283f5eeffe11c25f879d4e957b8a0360193,backup-agent.exe,4341,not_applicable,benign,routine file activity
FILE-01333,2026-08-08T03:27:32Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Ops\logs.zip,f98ce1e093c823c1bfb406561ce0c66aff14bde2b283b4035544f63b0f954613,backup-agent.exe,14603,not_applicable,benign,routine file activity
FILE-00354,2026-08-08T03:33:03Z,ADMIN-WS-11,ACME\svc_backup,create,C:\Windows\Temp\agent.log,2eae3deba4faf5981465b894d77f297cd683f456044e3e7be648068538bf93c7,powershell.exe,11496,not_applicable,benign,routine file activity
FILE-00643,2026-08-08T03:49:08Z,FILE-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,223094300dc52f910c05dca592de9ffd861ef083208f98515f4ba34802d27bdc,backup-agent.exe,10215,not_applicable,benign,routine file activity
FILE-00358,2026-08-08T03:58:46Z,APP-API-02,ACME\svc_backup,read,C:\Deploy\agent.msi,7aae6daf0298000e0aea1328ed54153d486829740ae6ddff6e653718deaea22d,powershell.exe,2618,signed,benign,routine file activity
FILE-00800,2026-08-08T04:00:31Z,ADMIN-WS-11,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,f383234b95f169e66c3652b8dc70934373271b0736eff7c451c9967fbc7bb8b5,backup-agent.exe,11177,not_applicable,benign,routine file activity
FILE-00871,2026-08-08T04:01:15Z,FILE-01,ACME\svc_deploy,create,C:\Ops\logs.zip,b0058483e8cff87e56ed71159210da9748ee79195b1e7bcb75f5b115290b6010,backup-agent.exe,8849,not_applicable,benign,routine file activity
FILE-00238,2026-08-08T04:09:40Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,7e90d28a8fb28a9966137ee2e5c35867a92cebc2cf1ff165e2a0ecd3c6c8ca67,powershell.exe,12058,not_applicable,benign,routine file activity
FILE-00289,2026-08-08T04:15:28Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Ops\logs.zip,de64856d098d3881d5f6c97b9d5963ab3d7182f3a30687690446b0309bea23d0,backup-agent.exe,10683,not_applicable,benign,routine file activity
FILE-00124,2026-08-08T04:37:04Z,FILE-01,NT AUTHORITY\SYSTEM,read,C:\Ops\logs.zip,d96aee8896776e87e70c062758d986e303b69ca6a44ca2fa3729f86dd1bfed33,backup-agent.exe,1475,not_applicable,benign,routine file activity
FILE-01122,2026-08-08T04:38:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,read,C:\Windows\Temp\agent.log,52b6b40762f1feb4e67dc79c15985b78f49e82b857b558094d1156ddcc2a9129,msiexec.exe,13817,not_applicable,benign,routine file activity
FILE-00888,2026-08-08T04:43:36Z,APP-API-02,NT AUTHORITY\SYSTEM,create,C:\Deploy\agent.msi,9067ca4de503bb5d11f15cecd5276df78ffea41a382a21f9557ae01c8d33c88b,backup-agent.exe,8418,signed,benign,routine file activity
FILE-00369,2026-08-08T04:58:48Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,31e7447220e8cc04f5fe9d1a76a71d3efdfdc82638fb14b359f08e4b5f465185,powershell.exe,9146,not_applicable,benign,routine file activity
FILE-01397,2026-08-08T05:03:19Z,WEB-EDGE-01,ACME\svc_deploy,modify,C:\Ops\logs.zip,0f77d66a33e6a75f4d96ffbb4bcd67554a74a8431926763a5c0eb46bbace996a,backup-agent.exe,2596,not_applicable,benign,routine file activity
FILE-00481,2026-08-08T05:04:27Z,ADMIN-WS-07,ACME\svc_backup,read,C:\Deploy\agent.msi,61bc15efb3f2c3ab8c9c49a0de3e68ec376917c9bb93f1053ab51b5543191f7f,backup-agent.exe,10579,signed,benign,routine file activity
FILE-01179,2026-08-08T05:15:54Z,VULN-SCAN-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,851fef8ab0e55bdfa78aeb162e046d65f588df36e9f5b2e959fd3bc48e765b2d,powershell.exe,9992,signed,benign,routine file activity
FILE-00554,2026-08-08T05:18:31Z,ADMIN-WS-07,ACME\admin.rpatel,read,C:\Windows\Temp\agent.log,b9ff9076131c6c18bc2c4164edff0c0b952afd612f6fc111b15bb57913d76c48,backup-agent.exe,6312,not_applicable,benign,routine file activity
FILE-00492,2026-08-08T05:19:13Z,WEB-EDGE-01,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,37a8447e6abae043a17275b1b221521be15378ddf4eaae42cde29b87ac5e8213,msiexec.exe,7631,not_applicable,benign,routine file activity
FILE-00226,2026-08-08T05:22:31Z,ADMIN-WS-07,ACME\svc_backup,create,C:\Windows\Temp\agent.log,86bd3c07d0077e7d97bf750c2636d3811d6d655ee1b859519de64e45fec40fb0,powershell.exe,7020,not_applicable,benign,routine file activity
FILE-00712,2026-08-08T05:24:36Z,ADMIN-WS-11,ACME\svc_deploy,read,C:\ProgramData\Backup\state.db,f2de3cc15704ba1a954f762917d2b6a1ceb047ebd8543f72a46cd3ea93bc2227,powershell.exe,5554,not_applicable,benign,routine file activity
FILE-00160,2026-08-08T05:27:03Z,DEPLOY-01,ACME\svc_backup,read,C:\Windows\Temp\agent.log,e5c85ed3bf592024216477cf65f65acdbce16e22714c0507391fd86e0be11e96,powershell.exe,11919,not_applicable,benign,routine file activity
FILE-00363,2026-08-08T06:07:17Z,ADMIN-WS-11,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,2bc20521db812619e019b91e43ce51c2f061fa70e7fd4068a6d94738a4cb4fe2,backup-agent.exe,12927,not_applicable,benign,routine file activity
FILE-01129,2026-08-08T06:11:38Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,48dcec8fd89837b084201a682c7638a61ab5bd0a568bc19b46da2f49d7ea2f84,backup-agent.exe,4054,not_applicable,benign,routine file activity
FILE-00388,2026-08-08T06:20:22Z,VULN-SCAN-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,cd601287299e3aa8d0a562df1bbc657272778705581fe7667901c0d660b913b3,backup-agent.exe,1591,not_applicable,benign,routine file activity
FILE-00950,2026-08-08T06:21:37Z,VULN-SCAN-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,8113002007b9d254a01613aa268c5ef7bc83e417aba8a26584a01521fd8b9b41,powershell.exe,7118,not_applicable,benign,routine file activity
FILE-01240,2026-08-08T06:35:30Z,WEB-EDGE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,c1a02da6a526c7b66df6973971a1810034f21dbc9463617bde88275a7e5d0a42,powershell.exe,6545,not_applicable,benign,routine file activity
FILE-00140,2026-08-08T06:43:06Z,ADMIN-WS-07,ACME\svc_deploy,modify,C:\Deploy\agent.msi,39180f6fb85b2b82ee304873048047b82af4c42f71953e61e0964646416a131c,msiexec.exe,13518,signed,benign,routine file activity
FILE-00661,2026-08-08T06:43:22Z,WEB-EDGE-01,ACME\svc_backup,read,C:\Deploy\agent.msi,35223521a9862670ec7fc3cd112db9778e574a880058abe6666af6092d928bd3,backup-agent.exe,1238,signed,benign,routine file activity
FILE-00976,2026-08-08T06:46:02Z,DEPLOY-01,ACME\svc_backup,create,C:\Deploy\agent.msi,f26114bb1579ba8b992b3fa26acff1217428f12d066f977bfddb79a43c2c122c,msiexec.exe,3274,signed,benign,routine file activity
FILE-00998,2026-08-08T06:55:32Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,530e7cfbfa17b3f59bf8c9fa98e2895fb2f7b3be31ca9c58377eefeb88cecdc4,msiexec.exe,14508,not_applicable,benign,routine file activity
FILE-01194,2026-08-08T07:10:21Z,FILE-01,ACME\admin.rpatel,modify,C:\Windows\Temp\agent.log,b6b112682989a187bcec794732433a03580b5b3593bc833cb2f26d69fb09194b,backup-agent.exe,6843,not_applicable,benign,routine file activity
FILE-00313,2026-08-08T07:12:42Z,VULN-SCAN-01,ACME\svc_backup,create,C:\Deploy\agent.msi,709a41c2715486e45a13fd47523b6900bd9be69acfa2f3154c74bc62ed831439,backup-agent.exe,9803,signed,benign,routine file activity
FILE-00464,2026-08-08T07:16:45Z,VULN-SCAN-01,ACME\admin.rpatel,modify,C:\Ops\logs.zip,cb1f1ec6936c0cd730ee9291c1594f3ece0676dc4d045f0e8c19f1075795c76a,backup-agent.exe,10497,not_applicable,benign,routine file activity
FILE-00767,2026-08-08T07:20:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,6bfe4e5bee59742fb11e3959c4c74c71d00865169fec1878b6fe30b5174dc8c1,msiexec.exe,1894,not_applicable,benign,routine file activity
FILE-01365,2026-08-08T07:24:16Z,FILE-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,cf8b4b1547376050fc411602e3f56412f9b2a6103f7d8789d7126f5704607ac5,backup-agent.exe,9035,signed,benign,routine file activity
FILE-00236,2026-08-08T07:26:59Z,FILE-01,ACME\svc_backup,read,C:\Windows\Temp\agent.log,4d2cfdd20f1f134bbb6bcd11033c766f79606840c657412cfd1097e24ef3874f,msiexec.exe,9806,not_applicable,benign,routine file activity
FILE-00707,2026-08-08T07:36:21Z,APP-API-02,ACME\svc_deploy,read,C:\Deploy\agent.msi,b45cd654cfc52d9f49ae7af9d2f519dde320304104474cd9a57fc2fc6c4d81dd,powershell.exe,12401,signed,benign,routine file activity
FILE-01273,2026-08-08T07:54:40Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,195478ee66cd3f998f459b3fe95576ae5822819676c14db3acf9ccf5bf6aacee,powershell.exe,11161,not_applicable,benign,routine file activity
FILE-00292,2026-08-08T08:00:44Z,FILE-01,ACME\admin.rpatel,modify,C:\Ops\logs.zip,c3c86c4a876495645ede39b252a8607c02ece1a49bf0d6067ed28854bc3d9449,backup-agent.exe,14512,not_applicable,benign,routine file activity
FILE-00771,2026-08-08T08:06:05Z,APP-API-02,ACME\admin.jlee,read,C:\Ops\logs.zip,327906631366a94d84ed03106c77f155cbeb50d5ea91b71affb1a874e3c0cec6,backup-agent.exe,7121,not_applicable,benign,routine file activity
FILE-01235,2026-08-08T08:10:52Z,VULN-SCAN-01,ACME\admin.jlee,modify,C:\Ops\logs.zip,920428c1f27e57ce0e9a026a745347d9d4017af94f3789d465fc0a879c935a1e,msiexec.exe,4829,not_applicable,benign,routine file activity
FILE-00903,2026-08-08T08:22:12Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\Ops\logs.zip,77244cf8e9e54a0e67af87921e14e0330cba37d1aa2b0f443542a464d342fae9,backup-agent.exe,7702,not_applicable,benign,routine file activity
FILE-00137,2026-08-08T08:23:41Z,FILE-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,695bcc5275092fb08495fba8fc13c3b1bc5c7e55bc65a3ab7bc12243d616595f,msiexec.exe,14617,signed,benign,routine file activity
FILE-01110,2026-08-08T08:31:14Z,APP-API-02,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,7bf43780e135a9274febc2b5e36a6f8b865d83386bf5446535e23d62ab086e2a,msiexec.exe,9651,not_applicable,benign,routine file activity
FILE-00268,2026-08-08T08:36:52Z,FILE-01,ACME\svc_deploy,read,C:\Deploy\agent.msi,63541c91f856083b8e3634c15c5457efbbdbcbc77741d37953302a4e5de2426f,powershell.exe,3682,signed,benign,routine file activity
FILE-00748,2026-08-08T08:47:05Z,WEB-EDGE-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,f2a17bc2e367799187e02f608308d07ae507c24b16eea7aa4b6266b8cf7203a1,backup-agent.exe,12222,signed,benign,routine file activity
FILE-01226,2026-08-08T08:49:17Z,ADMIN-WS-11,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,f5eaf641d8bb6aecd8d26c61e249d1d8b46e887dc81c917499afa7d9d7c1bbc3,msiexec.exe,9122,not_applicable,benign,routine file activity
FILE-01053,2026-08-08T08:58:59Z,ADMIN-WS-07,ACME\admin.jlee,read,C:\Windows\Temp\agent.log,0efb268743f1ae379c80a12e2d9f325d9e8a81ba56d162171c8544b89bd34ae9,msiexec.exe,14297,not_applicable,benign,routine file activity
FILE-00844,2026-08-08T08:59:52Z,DEPLOY-01,ACME\admin.rpatel,create,C:\Ops\logs.zip,2c45154f5054b6f5fb5af85b3392d9a38aabdea915833f86f1c2a0c94f2d3dbb,msiexec.exe,5612,not_applicable,benign,routine file activity
FILE-01410,2026-08-08T09:02:39Z,FILE-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,1ee4a3491be10ec7d61fe2ece684a6db403ba01070651c70acd298cdc9395b3a,backup-agent.exe,7442,not_applicable,benign,routine file activity
FILE-01157,2026-08-08T09:05:23Z,APP-API-02,ACME\admin.jlee,create,C:\Windows\Temp\agent.log,e01cca400b2c8732d8d8d87cd75878df8790f26acdb417839227c03e770aee76,backup-agent.exe,4398,not_applicable,benign,routine file activity
FILE-01359,2026-08-08T09:33:26Z,DEPLOY-01,ACME\admin.rpatel,read,C:\Ops\logs.zip,8969a4f464199ae59def3c23cb51c2122a6a61bae6226c140ae938a022a90a73,backup-agent.exe,7435,not_applicable,benign,routine file activity
FILE-00877,2026-08-08T09:38:59Z,ADMIN-WS-07,ACME\svc_deploy,read,C:\Deploy\agent.msi,7f67ca0eb105cb6f942de25c2136330feded768ee49622e428c850348076f82e,powershell.exe,11317,signed,benign,routine file activity
FILE-00047,2026-08-08T09:41:26Z,ADMIN-WS-07,ACME\svc_backup,modify,C:\Ops\logs.zip,731f86e4bd22cc8d9a8cf50d62d365ca6fb359e4be18d4af1ee7cb7107846533,backup-agent.exe,3337,not_applicable,benign,routine file activity
FILE-00391,2026-08-08T09:42:42Z,FILE-01,ACME\admin.jlee,read,C:\ProgramData\Backup\state.db,8b2c1137253bce329b9494c084ba7bf1a882eb297763a02f4e252f7c38f4616e,backup-agent.exe,10286,not_applicable,benign,routine file activity
FILE-00024,2026-08-08T09:49:19Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,ad58cb59ea506ee6b0197cd711c9376684f018067148b5bca25d264446629511,msiexec.exe,6420,not_applicable,benign,routine file activity
FILE-00555,2026-08-08T09:57:33Z,APP-API-02,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,6f71aef379e313fc12a8f30a32505f5922868fc5030aeeb5be008b2befd45a78,msiexec.exe,10251,not_applicable,benign,routine file activity
FILE-00110,2026-08-08T09:58:13Z,WEB-EDGE-01,ACME\svc_deploy,read,C:\Windows\Temp\agent.log,3c8c272611ec821030fcafa3d550b6d56c26c9f5c26fed7963eecaf3fd23b3f9,backup-agent.exe,10548,not_applicable,benign,routine file activity
FILE-01311,2026-08-08T10:10:18Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,create,C:\ProgramData\Backup\state.db,32b4d8133f72fbcd7d2325e524ecec11481b1536e8ad49dc13a7e3ae332b4dfc,powershell.exe,13746,not_applicable,benign,routine file activity
FILE-00048,2026-08-08T10:14:32Z,DEPLOY-01,ACME\svc_deploy,modify,C:\ProgramData\Backup\state.db,15f017f75977d9ac5ed9afae26cf41a12e7f536854d437afb7aa964159c40c0e,msiexec.exe,4743,not_applicable,benign,routine file activity
FILE-00366,2026-08-08T10:14:38Z,APP-API-02,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,b277200d088439f708bdde61412b89aacb487757f613c0bf41024d1d1d12e89a,backup-agent.exe,1632,not_applicable,benign,routine file activity
FILE-00904,2026-08-08T10:17:57Z,ADMIN-WS-07,ACME\admin.jlee,modify,C:\ProgramData\Backup\state.db,e78ee8c60f540f6e62dbf01b29e7f9209da88c256f42c1d07e2a9b3375168530,msiexec.exe,4718,not_applicable,benign,routine file activity
FILE-00648,2026-08-08T10:23:19Z,APP-API-02,ACME\svc_deploy,modify,C:\Windows\Temp\agent.log,d4b12c78f474e568907cecbc043cff309c3147d6ed33a48266877c732e9ce31b,msiexec.exe,13260,not_applicable,benign,routine file activity
FILE-00392,2026-08-08T10:43:36Z,FILE-01,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,ec94b51d5feb2cfc6d69c9310cf92646e32bad9efc1d2b0ef2b7d693d771e118,backup-agent.exe,10613,signed,benign,routine file activity
FILE-00498,2026-08-08T10:44:28Z,ADMIN-WS-07,ACME\svc_backup,create,C:\Windows\Temp\agent.log,c7f6e326fd1c61df505695839bb3eab5b80063443f42fc501eaf56ab6864866d,powershell.exe,3300,not_applicable,benign,routine file activity
FILE-00321,2026-08-08T11:29:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,modify,C:\Deploy\agent.msi,585f74d1a39aa772610bd52884680dddd8f3f4798009e392cc43019a29b11a59,powershell.exe,3373,signed,benign,routine file activity
FILE-00742,2026-08-08T11:30:33Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,create,C:\Windows\Temp\agent.log,13b05a6a97dfa6a3e5b86ebe6d96f029ed48f6bae34ba2dee14522117e9adccb,backup-agent.exe,9976,not_applicable,benign,routine file activity
FILE-00932,2026-08-08T11:30:54Z,WEB-EDGE-01,ACME\svc_backup,create,C:\Windows\Temp\agent.log,6773081e45b5538542e36b4c82df36641cfefc2a5f76c79508d5997fe3aa046d,msiexec.exe,14207,not_applicable,benign,routine file activity
FILE-00664,2026-08-08T11:32:06Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,modify,C:\ProgramData\Backup\state.db,01be938d7d889eeefbc77a90ac99e5dde53184a06143c3d57cee917e5c270424,backup-agent.exe,10249,not_applicable,benign,routine file activity
FILE-01033,2026-08-08T11:39:53Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,90cdbe34a301c09840667cfed4651d3068e92c020d1bc8ec83f7b7b91baf26fe,msiexec.exe,4166,not_applicable,benign,routine file activity
FILE-00225,2026-08-08T11:54:21Z,WEB-EDGE-01,ACME\admin.rpatel,create,C:\ProgramData\Backup\state.db,53117790f03cc734e9097e32c89e6e7862e55f0ad323a6ecebba50f6ddd4b3e4,backup-agent.exe,7643,not_applicable,benign,routine file activity
FILE-00443,2026-08-08T11:56:53Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,bcfc9531b6035d1481dccedf60549af196a24ede836e35ee2d764d434fd5201f,msiexec.exe,9569,not_applicable,benign,routine file activity
FILE-00685,2026-08-08T12:08:35Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,read,C:\ProgramData\Backup\state.db,697c24f306d3255b98cc919597aa5a71f57f25803efe27b4c8c15069efe0cbd6,msiexec.exe,12912,not_applicable,benign,routine file activity
FILE-01064,2026-08-08T12:09:21Z,ADMIN-WS-07,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,648924e43f7fd9fa63dcbd74f361448a0709d32160450aac5cfca26d727d1a74,msiexec.exe,10367,not_applicable,benign,routine file activity
FILE-01200,2026-08-08T12:11:29Z,VULN-SCAN-01,ACME\svc_backup,modify,C:\Windows\Temp\agent.log,6c300e8e2bf3fa2b98f114dfa572f21d97ccf09292e193ba5c1f27ca2c9ebf62,msiexec.exe,7597,not_applicable,benign,routine file activity
FILE-01321,2026-08-08T12:20:37Z,WEB-EDGE-01,ACME\admin.jlee,modify,C:\Windows\Temp\agent.log,4329873169376066672bd62896decc19ddaa26755a82efaa0a589397d787565e,powershell.exe,13049,not_applicable,benign,routine file activity
FILE-01073,2026-08-08T12:28:00Z,FILE-01,ACME\admin.jlee,read,C:\Deploy\agent.msi,5fbedd42959f32edd19d202769b379ce1379edf17e34a385510a55479e559a74,msiexec.exe,10150,signed,benign,routine file activity
FILE-01220,2026-08-08T12:28:29Z,ADMIN-WS-07,ACME\admin.rpatel,create,C:\Windows\Temp\agent.log,9ff979b311d0691b7ae73f44ca5553f6d2225a83bb7addd818ef9bbd51fb9098,backup-agent.exe,11464,not_applicable,benign,routine file activity
FILE-01469,2026-08-08T12:53:43Z,VULN-SCAN-01,ACME\admin.rpatel,modify,C:\Ops\logs.zip,2b577c0f5548d6cf5b657df603c66f63b21aec770f8508c27428428611b9b897,msiexec.exe,12732,not_applicable,benign,routine file activity
FILE-01318,2026-08-08T13:00:52Z,VULN-SCAN-01,ACME\svc_backup,read,C:\ProgramData\Backup\state.db,d82c2b01e149df3950bbcf75d610998dd5b80fe0176ba72f1abc34194febb821,backup-agent.exe,6236,not_applicable,benign,routine file activity
FILE-01313,2026-08-08T13:07:09Z,ADMIN-WS-07,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,9e05f53af2203213c9b2fe9acac90312d8436480187bab96f08762be3bd85869,msiexec.exe,11665,not_applicable,benign,routine file activity
FILE-00756,2026-08-08T13:07:40Z,WEB-EDGE-01,ACME\svc_backup,modify,C:\ProgramData\Backup\state.db,e36911ff71b90ed78e89d7847aaaf418309e49af60737f80c76b203460adceef,powershell.exe,13557,not_applicable,benign,routine file activity
FILE-01325,2026-08-08T13:12:30Z,DEPLOY-01,ACME\svc_deploy,read,C:\Ops\logs.zip,3e22624774124c9bf595b1420309601bb857f8863905571b8f60613d2c4bf333,powershell.exe,10550,not_applicable,benign,routine file activity
FILE-00445,2026-08-08T13:22:28Z,APP-API-02,NT AUTHORITY\SYSTEM,modify,C:\Windows\Temp\agent.log,fffe01ac1da6eb9797865321bdc9928579ac06f70e8b3ecebd8581617b657425,msiexec.exe,14402,not_applicable,benign,routine file activity
FILE-00146,2026-08-08T13:31:58Z,WEB-EDGE-01,ACME\svc_backup,create,C:\ProgramData\Backup\state.db,f6dc8f09782f1ecdf9f507c5dd89ae84a07c2eb193d6800d7a776df41a037151,powershell.exe,4404,not_applicable,benign,routine file activity
FILE-00415,2026-08-08T13:45:37Z,APP-API-02,ACME\admin.rpatel,create,C:\Ops\logs.zip,bbe8f026a9020ecd9210cad8149b6105a76690a6bcd80091eeb51fcbbebc4f00,backup-agent.exe,4531,not_applicable,benign,routine file activity
