event_id,_time,host,user,process_name,process_id,query,answer,result,classification,note
DNS-01463,2026-08-08T21:14:43Z,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,14809,updates.vendor.example,198.51.100.55,success,benign,routine resolution
DNS-00946,2026-08-08T21:18:02Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,14027,repo.internal,198.51.100.142,success,benign,routine resolution
DNS-00510,2026-08-08T21:29:01Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,5520,backup.internal,198.51.100.145,success,benign,routine resolution
DNS-00669,2026-08-08T21:35:48Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,3685,backup.internal,198.51.100.34,success,benign,routine resolution
DNS-00713,2026-08-08T21:44:03Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,8216,download.sysinternals.com,198.51.100.161,success,benign,routine resolution
DNS-01245,2026-08-08T21:47:24Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,10205,backup.internal,198.51.100.66,success,benign,routine resolution
DNS-00357,2026-08-08T22:01:55Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,9591,download.sysinternals.com,198.51.100.114,success,benign,routine resolution
DNS-00261,2026-08-08T22:04:10Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,5162,backup.internal,198.51.100.157,success,benign,routine resolution
DNS-00322,2026-08-08T22:22:28Z,APP-API-02,ACME\admin.rpatel,chrome.exe,8725,repo.internal,198.51.100.15,success,benign,routine resolution
DNS-01104,2026-08-08T22:24:50Z,APP-API-02,ACME\admin.rpatel,chrome.exe,7725,repo.internal,198.51.100.36,success,benign,routine resolution
DNS-00573,2026-08-08T22:28:00Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,12818,download.sysinternals.com,198.51.100.47,success,benign,routine resolution
DNS-00296,2026-08-08T22:37:00Z,APP-API-02,ACME\admin.rpatel,powershell.exe,9999,download.sysinternals.com,198.51.100.193,success,benign,routine resolution
DNS-01009,2026-08-08T22:39:11Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,11410,repo.internal,198.51.100.102,success,benign,routine resolution
DNS-00325,2026-08-08T22:40:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,10244,backup.internal,198.51.100.84,success,benign,routine resolution
DNS-00568,2026-08-08T22:41:05Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,6245,packages.microsoft.com,198.51.100.126,success,benign,routine resolution
DNS-00740,2026-08-08T22:43:04Z,FILE-01,ACME\svc_deploy,backup-agent.exe,11208,backup.internal,198.51.100.46,success,benign,routine resolution
DNS-01448,2026-08-08T22:47:15Z,FILE-01,ACME\svc_backup,chrome.exe,7950,download.sysinternals.com,198.51.100.154,success,benign,routine resolution
DNS-00485,2026-08-08T22:55:06Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,6204,download.sysinternals.com,198.51.100.148,success,benign,routine resolution
DNS-00606,2026-08-08T22:56:21Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,10928,updates.vendor.example,198.51.100.172,success,benign,routine resolution
DNS-01112,2026-08-08T23:02:24Z,WEB-EDGE-01,ACME\admin.jlee,backup-agent.exe,4999,backup.internal,198.51.100.138,success,benign,routine resolution
DNS-01243,2026-08-08T23:13:49Z,ADMIN-WS-07,ACME\svc_deploy,powershell.exe,6178,backup.internal,198.51.100.173,success,benign,routine resolution
DNS-00059,2026-08-08T23:17:20Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,7370,download.sysinternals.com,198.51.100.110,success,benign,routine resolution
DNS-01133,2026-08-08T23:40:58Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,14628,backup.internal,198.51.100.171,success,benign,routine resolution
DNS-01331,2026-08-09T00:03:31Z,FILE-01,ACME\admin.jlee,backup-agent.exe,10451,backup.internal,198.51.100.116,success,benign,routine resolution
DNS-00839,2026-08-09T00:05:57Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,4851,download.sysinternals.com,198.51.100.136,success,benign,routine resolution
DNS-00838,2026-08-09T00:15:25Z,DEPLOY-01,ACME\admin.jlee,powershell.exe,11869,backup.internal,198.51.100.237,success,benign,routine resolution
DNS-00750,2026-08-09T00:17:43Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,7039,packages.microsoft.com,198.51.100.88,success,benign,routine resolution
DNS-00188,2026-08-09T00:26:08Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,5555,download.sysinternals.com,198.51.100.100,success,benign,routine resolution
DNS-00242,2026-08-09T00:27:36Z,FILE-01,ACME\svc_backup,backup-agent.exe,1100,backup.internal,198.51.100.190,success,benign,routine resolution
DNS-01423,2026-08-09T00:32:22Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,1823,packages.microsoft.com,198.51.100.239,success,benign,routine resolution
DNS-00025,2026-08-09T00:33:51Z,APP-API-02,ACME\admin.jlee,powershell.exe,9693,download.sysinternals.com,198.51.100.134,success,benign,routine resolution
DNS-00313,2026-08-09T00:36:22Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,1775,download.sysinternals.com,198.51.100.229,success,benign,routine resolution
DNS-01493,2026-08-09T00:37:05Z,FILE-01,ACME\svc_deploy,backup-agent.exe,10327,updates.vendor.example,198.51.100.69,success,benign,routine resolution
DNS-00587,2026-08-09T01:03:02Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,11723,packages.microsoft.com,198.51.100.47,success,benign,routine resolution
DNS-01206,2026-08-09T01:15:27Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,5774,backup.internal,198.51.100.89,success,benign,routine resolution
DNS-00830,2026-08-09T01:18:29Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,1716,packages.microsoft.com,198.51.100.29,success,benign,routine resolution
DNS-01231,2026-08-09T01:20:39Z,FILE-01,ACME\svc_backup,powershell.exe,7770,repo.internal,198.51.100.29,success,benign,routine resolution
DNS-00899,2026-08-09T01:40:28Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,14043,packages.microsoft.com,198.51.100.64,success,benign,routine resolution
DNS-00509,2026-08-09T01:41:57Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,10640,backup.internal,198.51.100.215,success,benign,routine resolution
DNS-00104,2026-08-09T02:03:29Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,14975,updates.vendor.example,198.51.100.5,success,benign,routine resolution
DNS-01315,2026-08-09T02:12:48Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,8009,backup.internal,198.51.100.34,success,benign,routine resolution
DNS-00011,2026-08-09T02:19:46Z,APP-API-02,ACME\svc_backup,powershell.exe,3937,repo.internal,198.51.100.65,success,benign,routine resolution
DNS-00207,2026-08-09T02:21:32Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,10199,updates.vendor.example,198.51.100.60,success,benign,routine resolution
DNS-00640,2026-08-09T02:34:51Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,6236,updates.vendor.example,198.51.100.17,success,benign,routine resolution
DNS-01344,2026-08-09T02:38:32Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,11152,download.sysinternals.com,198.51.100.213,success,benign,routine resolution
DNS-00521,2026-08-09T02:40:20Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,6298,repo.internal,198.51.100.102,success,benign,routine resolution
DNS-00822,2026-08-09T02:49:26Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,6022,backup.internal,198.51.100.189,success,benign,routine resolution
DNS-01473,2026-08-09T02:51:47Z,APP-API-02,ACME\admin.rpatel,backup-agent.exe,12874,backup.internal,198.51.100.103,success,benign,routine resolution
DNS-00052,2026-08-09T03:08:06Z,FILE-01,ACME\admin.rpatel,powershell.exe,4725,packages.microsoft.com,198.51.100.156,success,benign,routine resolution
DNS-00649,2026-08-09T03:20:26Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,13619,packages.microsoft.com,198.51.100.153,success,benign,routine resolution
DNS-00039,2026-08-09T03:24:15Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,7334,repo.internal,198.51.100.131,success,benign,routine resolution
DNS-01474,2026-08-09T03:28:27Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,3960,repo.internal,198.51.100.133,success,benign,routine resolution
DNS-00558,2026-08-09T03:29:39Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,3883,updates.vendor.example,198.51.100.181,success,benign,routine resolution
DNS-00496,2026-08-09T03:34:58Z,WEB-EDGE-01,ACME\admin.rpatel,chrome.exe,3365,repo.internal,198.51.100.168,success,benign,routine resolution
DNS-01459,2026-08-09T03:46:36Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,1378,backup.internal,198.51.100.108,success,benign,routine resolution
DNS-00610,2026-08-09T03:54:11Z,APP-API-02,ACME\svc_deploy,backup-agent.exe,12644,download.sysinternals.com,198.51.100.50,success,benign,routine resolution
DNS-00954,2026-08-09T04:10:13Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,8747,backup.internal,198.51.100.116,success,benign,routine resolution
DNS-01145,2026-08-09T04:18:37Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,2377,updates.vendor.example,198.51.100.152,success,benign,routine resolution
DNS-01051,2026-08-09T04:24:16Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,6763,updates.vendor.example,198.51.100.84,success,benign,routine resolution
DNS-01379,2026-08-09T04:30:31Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,5576,download.sysinternals.com,198.51.100.96,success,benign,routine resolution
DNS-01185,2026-08-09T04:32:17Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,4761,repo.internal,198.51.100.109,success,benign,routine resolution
DNS-01144,2026-08-09T04:32:44Z,VULN-SCAN-01,ACME\svc_deploy,chrome.exe,8515,repo.internal,198.51.100.49,success,benign,routine resolution
DNS-01486,2026-08-09T04:44:06Z,DEPLOY-01,ACME\svc_backup,backup-agent.exe,7558,updates.vendor.example,198.51.100.119,success,benign,routine resolution
DNS-01489,2026-08-09T04:52:31Z,DEPLOY-01,ACME\svc_deploy,powershell.exe,11092,backup.internal,198.51.100.131,success,benign,routine resolution
DNS-00106,2026-08-09T04:52:58Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,10470,updates.vendor.example,198.51.100.135,success,benign,routine resolution
DNS-00884,2026-08-09T04:59:01Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,9808,updates.vendor.example,198.51.100.7,success,benign,routine resolution
DNS-01441,2026-08-09T05:01:23Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,13250,packages.microsoft.com,198.51.100.147,success,benign,routine resolution
DNS-01433,2026-08-09T05:17:30Z,FILE-01,ACME\admin.jlee,chrome.exe,6797,repo.internal,198.51.100.150,success,benign,routine resolution
DNS-00305,2026-08-09T05:18:15Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,3428,repo.internal,198.51.100.70,success,benign,routine resolution
DNS-00284,2026-08-09T05:23:39Z,VULN-SCAN-01,ACME\admin.jlee,backup-agent.exe,6146,packages.microsoft.com,198.51.100.96,success,benign,routine resolution
DNS-01494,2026-08-09T05:26:12Z,DEPLOY-01,ACME\admin.rpatel,powershell.exe,7077,updates.vendor.example,198.51.100.217,success,benign,routine resolution
DNS-01270,2026-08-09T05:39:46Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,backup-agent.exe,2268,packages.microsoft.com,198.51.100.151,success,benign,routine resolution
DNS-01414,2026-08-09T05:42:14Z,FILE-01,ACME\admin.rpatel,chrome.exe,14517,updates.vendor.example,198.51.100.181,success,benign,routine resolution
DNS-01047,2026-08-09T05:43:02Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,1501,packages.microsoft.com,198.51.100.197,success,benign,routine resolution
DNS-00182,2026-08-09T05:46:29Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,6337,updates.vendor.example,198.51.100.165,success,benign,routine resolution
DNS-00317,2026-08-09T05:52:20Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,3852,repo.internal,198.51.100.201,success,benign,routine resolution
DNS-01020,2026-08-09T05:56:47Z,ADMIN-WS-11,ACME\admin.jlee,powershell.exe,5297,packages.microsoft.com,198.51.100.156,success,benign,routine resolution
DNS-01468,2026-08-09T05:59:19Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,13864,packages.microsoft.com,198.51.100.64,success,benign,routine resolution
DNS-00147,2026-08-09T06:00:17Z,APP-API-02,ACME\admin.rpatel,powershell.exe,3124,backup.internal,198.51.100.138,success,benign,routine resolution
DNS-00614,2026-08-09T06:44:24Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,9836,download.sysinternals.com,198.51.100.195,success,benign,routine resolution
DNS-01166,2026-08-09T06:52:52Z,APP-API-02,ACME\admin.jlee,chrome.exe,9860,packages.microsoft.com,198.51.100.33,success,benign,routine resolution
DNS-00684,2026-08-09T06:56:01Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,12052,updates.vendor.example,198.51.100.137,success,benign,routine resolution
DNS-00690,2026-08-09T06:57:12Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,7432,packages.microsoft.com,198.51.100.210,success,benign,routine resolution
DNS-00272,2026-08-09T07:08:29Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,6333,updates.vendor.example,198.51.100.18,success,benign,routine resolution
DNS-00721,2026-08-09T07:14:40Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,10559,packages.microsoft.com,198.51.100.15,success,benign,routine resolution
DNS-00494,2026-08-09T07:17:51Z,WEB-EDGE-01,ACME\admin.rpatel,backup-agent.exe,7186,packages.microsoft.com,198.51.100.198,success,benign,routine resolution
DNS-01339,2026-08-09T07:22:13Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,11976,updates.vendor.example,198.51.100.54,success,benign,routine resolution
DNS-00933,2026-08-09T07:26:25Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,7853,packages.microsoft.com,198.51.100.161,success,benign,routine resolution
DNS-00101,2026-08-09T07:42:13Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,7020,packages.microsoft.com,198.51.100.183,success,benign,routine resolution
DNS-00373,2026-08-09T07:46:09Z,DEPLOY-01,NT AUTHORITY\SYSTEM,powershell.exe,2061,packages.microsoft.com,198.51.100.221,success,benign,routine resolution
DNS-01496,2026-08-09T07:54:48Z,ADMIN-WS-11,ACME\svc_deploy,backup-agent.exe,3743,download.sysinternals.com,198.51.100.224,success,benign,routine resolution
DNS-01155,2026-08-09T08:05:33Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,10389,download.sysinternals.com,198.51.100.211,success,benign,routine resolution
DNS-00324,2026-08-09T08:07:29Z,VULN-SCAN-01,ACME\svc_deploy,backup-agent.exe,13868,updates.vendor.example,198.51.100.159,success,benign,routine resolution
DNS-00085,2026-08-09T08:08:14Z,ADMIN-WS-11,ACME\admin.jlee,chrome.exe,6150,packages.microsoft.com,198.51.100.209,success,benign,routine resolution
DNS-01289,2026-08-09T08:18:30Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,6145,repo.internal,198.51.100.48,success,benign,routine resolution
DNS-00287,2026-08-09T08:23:31Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,11204,packages.microsoft.com,198.51.100.187,success,benign,routine resolution
DNS-00585,2026-08-09T08:27:29Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,4747,updates.vendor.example,198.51.100.224,success,benign,routine resolution
DNS-01484,2026-08-09T08:34:40Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,5931,packages.microsoft.com,198.51.100.78,success,benign,routine resolution
DNS-01034,2026-08-09T08:42:45Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,11635,backup.internal,198.51.100.226,success,benign,routine resolution
DNS-01039,2026-08-09T08:43:16Z,APP-API-02,ACME\admin.jlee,powershell.exe,14891,packages.microsoft.com,198.51.100.85,success,benign,routine resolution
DNS-01164,2026-08-09T08:48:26Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,5320,backup.internal,198.51.100.140,success,benign,routine resolution
DNS-00135,2026-08-09T09:00:26Z,DEPLOY-01,ACME\svc_deploy,backup-agent.exe,3513,updates.vendor.example,198.51.100.51,success,benign,routine resolution
DNS-00167,2026-08-09T09:10:48Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,1163,backup.internal,198.51.100.124,success,benign,routine resolution
DNS-00410,2026-08-09T09:11:04Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,11681,packages.microsoft.com,198.51.100.60,success,benign,routine resolution
DNS-00022,2026-08-09T09:12:25Z,APP-API-02,ACME\svc_deploy,powershell.exe,2909,download.sysinternals.com,198.51.100.31,success,benign,routine resolution
DNS-00974,2026-08-09T09:24:11Z,VULN-SCAN-01,ACME\admin.jlee,powershell.exe,6153,backup.internal,198.51.100.110,success,benign,routine resolution
DNS-00084,2026-08-09T09:31:33Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,9903,packages.microsoft.com,198.51.100.164,success,benign,routine resolution
DNS-00029,2026-08-09T09:35:46Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,2572,packages.microsoft.com,198.51.100.131,success,benign,routine resolution
DNS-00912,2026-08-09T10:00:33Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,7112,download.sysinternals.com,198.51.100.190,success,benign,routine resolution
DNS-00625,2026-08-09T10:02:38Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,2489,backup.internal,198.51.100.84,success,benign,routine resolution
DNS-00127,2026-08-09T10:06:54Z,FILE-01,ACME\svc_deploy,powershell.exe,3497,download.sysinternals.com,198.51.100.106,success,benign,routine resolution
DNS-00228,2026-08-09T10:09:15Z,FILE-01,ACME\svc_backup,backup-agent.exe,3780,backup.internal,198.51.100.59,success,benign,routine resolution
DNS-01465,2026-08-09T10:18:55Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,11190,updates.vendor.example,198.51.100.144,success,benign,routine resolution
DNS-00231,2026-08-09T10:20:23Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,9226,backup.internal,198.51.100.23,success,benign,routine resolution
DNS-01261,2026-08-09T10:21:49Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,10036,download.sysinternals.com,198.51.100.88,success,benign,routine resolution
DNS-01170,2026-08-09T10:27:48Z,FILE-01,ACME\svc_deploy,powershell.exe,3398,repo.internal,198.51.100.110,success,benign,routine resolution
DNS-01004,2026-08-09T11:14:12Z,WEB-EDGE-01,ACME\admin.rpatel,powershell.exe,14248,repo.internal,198.51.100.38,success,benign,routine resolution
DNS-00396,2026-08-09T11:14:43Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,11557,backup.internal,198.51.100.42,success,benign,routine resolution
DNS-01337,2026-08-09T11:38:40Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,7822,download.sysinternals.com,198.51.100.140,success,benign,routine resolution
DNS-01439,2026-08-09T11:39:24Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,14267,download.sysinternals.com,198.51.100.225,success,benign,routine resolution
DNS-00781,2026-08-09T11:42:30Z,FILE-01,ACME\admin.rpatel,powershell.exe,12179,download.sysinternals.com,198.51.100.147,success,benign,routine resolution
DNS-00194,2026-08-09T11:43:22Z,FILE-01,ACME\svc_deploy,backup-agent.exe,8697,download.sysinternals.com,198.51.100.91,success,benign,routine resolution
DNS-01135,2026-08-09T11:54:44Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,4370,updates.vendor.example,198.51.100.139,success,benign,routine resolution
DNS-00865,2026-08-09T11:54:46Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,3761,updates.vendor.example,198.51.100.188,success,benign,routine resolution
DNS-00554,2026-08-09T11:58:46Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,3456,repo.internal,198.51.100.108,success,benign,routine resolution
DNS-01062,2026-08-09T11:58:58Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,7784,download.sysinternals.com,198.51.100.100,success,benign,routine resolution
DNS-00279,2026-08-09T12:03:03Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,13752,packages.microsoft.com,198.51.100.176,success,benign,routine resolution
DNS-01312,2026-08-09T12:13:56Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,6460,backup.internal,198.51.100.195,success,benign,routine resolution
DNS-00226,2026-08-09T12:17:28Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,14730,repo.internal,198.51.100.83,success,benign,routine resolution
DNS-01143,2026-08-09T12:21:25Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,2386,packages.microsoft.com,198.51.100.187,success,benign,routine resolution
DNS-01187,2026-08-09T12:31:19Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,11231,download.sysinternals.com,198.51.100.236,success,benign,routine resolution
