event_id,_time,host,user,action,target,tool,classification,note
RESP-00472,2026-08-08T20:31:43Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00963,2026-08-08T20:34:03Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00801,2026-08-08T20:38:02Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00218,2026-08-08T20:43:48Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00982,2026-08-08T20:45:17Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01406,2026-08-08T20:45:29Z,ADMIN-WS-07,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00442,2026-08-08T20:45:55Z,WEB-EDGE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00628,2026-08-08T21:01:20Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00180,2026-08-08T21:17:01Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01254,2026-08-08T21:31:35Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00558,2026-08-08T21:39:08Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01050,2026-08-08T21:40:46Z,VULN-SCAN-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01040,2026-08-08T21:41:08Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00590,2026-08-08T21:47:40Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00013,2026-08-08T21:49:30Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00172,2026-08-08T21:56:33Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01466,2026-08-08T21:57:28Z,APP-API-02,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01025,2026-08-08T22:04:33Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00923,2026-08-08T22:24:28Z,VULN-SCAN-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00530,2026-08-08T22:32:41Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00252,2026-08-08T22:35:10Z,ADMIN-WS-07,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00762,2026-08-08T23:02:37Z,WEB-EDGE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00537,2026-08-08T23:03:21Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00975,2026-08-08T23:03:54Z,ADMIN-WS-11,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00931,2026-08-08T23:10:26Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00804,2026-08-08T23:12:12Z,ADMIN-WS-07,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00965,2026-08-08T23:15:37Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00432,2026-08-08T23:31:09Z,VULN-SCAN-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00468,2026-08-09T00:00:25Z,APP-API-02,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00905,2026-08-09T00:08:37Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00907,2026-08-09T00:13:23Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00706,2026-08-09T00:14:13Z,VULN-SCAN-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00850,2026-08-09T00:14:52Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01070,2026-08-09T00:34:42Z,FILE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00655,2026-08-09T00:46:26Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00371,2026-08-09T00:49:42Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00302,2026-08-09T00:52:16Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00858,2026-08-09T00:59:05Z,APP-API-02,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00056,2026-08-09T01:08:18Z,VULN-SCAN-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01119,2026-08-09T01:14:08Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00044,2026-08-09T01:14:35Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00554,2026-08-09T01:27:29Z,FILE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00742,2026-08-09T01:28:04Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00163,2026-08-09T01:45:03Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00792,2026-08-09T01:54:39Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00868,2026-08-09T01:55:49Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01226,2026-08-09T01:57:36Z,FILE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01457,2026-08-09T01:57:44Z,ADMIN-WS-11,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01344,2026-08-09T02:03:13Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00346,2026-08-09T02:07:31Z,DEPLOY-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00941,2026-08-09T02:13:26Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00974,2026-08-09T02:16:42Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01428,2026-08-09T02:18:38Z,VULN-SCAN-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00582,2026-08-09T02:20:17Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00753,2026-08-09T02:30:48Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00543,2026-08-09T02:32:08Z,DEPLOY-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00685,2026-08-09T02:37:29Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00103,2026-08-09T02:52:56Z,WEB-EDGE-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01204,2026-08-09T02:52:58Z,DEPLOY-01,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01392,2026-08-09T03:41:11Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00538,2026-08-09T03:50:33Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01038,2026-08-09T03:59:08Z,DEPLOY-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01436,2026-08-09T04:00:42Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01388,2026-08-09T04:02:19Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01159,2026-08-09T04:04:42Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00001,2026-08-09T04:09:57Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00295,2026-08-09T04:13:55Z,DEPLOY-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01039,2026-08-09T04:15:25Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00930,2026-08-09T04:19:02Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01008,2026-08-09T04:23:05Z,DEPLOY-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00497,2026-08-09T04:34:44Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00857,2026-08-09T04:37:24Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01485,2026-08-09T04:40:53Z,ADMIN-WS-07,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00210,2026-08-09T04:46:36Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01145,2026-08-09T04:49:50Z,ADMIN-WS-07,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00098,2026-08-09T04:50:44Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00109,2026-08-09T04:54:47Z,APP-API-02,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01473,2026-08-09T05:14:49Z,DEPLOY-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00535,2026-08-09T05:18:52Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01090,2026-08-09T05:20:28Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00334,2026-08-09T05:32:43Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01278,2026-08-09T05:34:21Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00491,2026-08-09T05:35:46Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00723,2026-08-09T05:36:30Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00800,2026-08-09T05:45:07Z,ADMIN-WS-11,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00394,2026-08-09T05:58:23Z,VULN-SCAN-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01479,2026-08-09T06:02:22Z,DEPLOY-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00033,2026-08-09T06:04:10Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00166,2026-08-09T06:09:59Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00721,2026-08-09T06:14:31Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00291,2026-08-09T06:15:02Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01440,2026-08-09T06:26:10Z,WEB-EDGE-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01413,2026-08-09T06:39:47Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00629,2026-08-09T06:45:28Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00398,2026-08-09T06:48:10Z,WEB-EDGE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01340,2026-08-09T06:49:09Z,ADMIN-WS-11,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01211,2026-08-09T06:56:11Z,VULN-SCAN-01,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00744,2026-08-09T07:04:16Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00325,2026-08-09T07:07:28Z,ADMIN-WS-11,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01044,2026-08-09T07:10:39Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00318,2026-08-09T07:14:07Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00369,2026-08-09T07:21:39Z,DEPLOY-01,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01062,2026-08-09T07:22:48Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01335,2026-08-09T07:27:00Z,ADMIN-WS-07,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01302,2026-08-09T07:35:38Z,FILE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00898,2026-08-09T07:40:32Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00320,2026-08-09T07:56:13Z,WEB-EDGE-01,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-01098,2026-08-09T08:00:14Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00206,2026-08-09T08:03:14Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00430,2026-08-09T08:12:41Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01249,2026-08-09T08:17:55Z,FILE-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00167,2026-08-09T08:18:04Z,ADMIN-WS-11,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00124,2026-08-09T08:23:15Z,ADMIN-WS-11,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00516,2026-08-09T08:25:15Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01247,2026-08-09T08:40:17Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00919,2026-08-09T08:45:01Z,VULN-SCAN-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00157,2026-08-09T08:48:20Z,APP-API-02,ACME\admin.rpatel,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00989,2026-08-09T09:31:10Z,ADMIN-WS-07,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00366,2026-08-09T09:35:00Z,VULN-SCAN-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00026,2026-08-09T09:57:52Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00024,2026-08-09T10:00:26Z,APP-API-02,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01072,2026-08-09T10:11:11Z,WEB-EDGE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-01127,2026-08-09T10:13:44Z,DEPLOY-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00977,2026-08-09T10:15:00Z,APP-API-02,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00374,2026-08-09T10:15:43Z,DEPLOY-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-01233,2026-08-09T10:41:44Z,FILE-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00093,2026-08-09T10:43:40Z,ADMIN-WS-07,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00144,2026-08-09T10:47:28Z,FILE-01,SOC-AUTOMATION,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00987,2026-08-09T10:50:29Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00511,2026-08-09T10:54:23Z,APP-API-02,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00239,2026-08-09T11:08:18Z,ADMIN-WS-11,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
RESP-00645,2026-08-09T11:22:26Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-01139,2026-08-09T11:33:25Z,FILE-01,ACME\admin.jlee,query_process,routine review,EDR,benign_response,authorized activity
RESP-00630,2026-08-09T11:38:27Z,VULN-SCAN-01,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00007,2026-08-09T11:42:54Z,APP-API-02,SOC-AUTOMATION,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00234,2026-08-09T11:44:21Z,ADMIN-WS-11,ACME\admin.jlee,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00879,2026-08-09T12:05:58Z,ADMIN-WS-07,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00198,2026-08-09T12:14:52Z,WEB-EDGE-01,ACME\admin.rpatel,review_alert,routine review,EDR,benign_response,authorized activity
RESP-00656,2026-08-09T12:26:02Z,APP-API-02,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-01394,2026-08-09T12:38:02Z,VULN-SCAN-01,ACME\admin.rpatel,query_process,routine review,EDR,benign_response,authorized activity
RESP-00793,2026-08-09T12:41:03Z,ADMIN-WS-11,SOC-AUTOMATION,query_process,routine review,EDR,benign_response,authorized activity
RESP-00091,2026-08-09T12:52:21Z,ADMIN-WS-07,ACME\admin.jlee,collect_logs,routine review,EDR,benign_response,authorized activity
