event_id,_time,host,user,parent_process_name,parent_process_id,process_name,process_id,command_line,signature_status,classification,note
PROC-01368,2026-08-08T21:15:30Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,chrome.exe,4187,msedgewebview2.exe,2447,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01101,2026-08-08T21:22:03Z,FILE-01,NT AUTHORITY\SYSTEM,explorer.exe,6344,powershell.exe,14943,powershell.exe Get-Service,signed,benign,routine admin
PROC-01114,2026-08-08T21:24:49Z,ADMIN-WS-11,ACME\admin.rpatel,services.exe,4777,backup-agent.exe,13861,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01227,2026-08-08T21:29:07Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,579,powershell.exe,10270,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00642,2026-08-08T21:30:44Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,1185,powershell.exe,12287,powershell.exe Get-Service,signed,benign,routine admin
PROC-00959,2026-08-08T21:33:29Z,WEB-EDGE-01,ACME\svc_deploy,explorer.exe,7200,powershell.exe,13650,powershell.exe Get-Service,signed,benign,routine admin
PROC-00621,2026-08-08T21:41:22Z,APP-API-02,NT AUTHORITY\SYSTEM,services.exe,4032,backup-agent.exe,5479,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01449,2026-08-08T21:47:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,explorer.exe,1582,powershell.exe,4943,powershell.exe Get-Service,signed,benign,routine admin
PROC-00196,2026-08-08T21:50:15Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,1943,powershell.exe,6950,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00357,2026-08-08T22:00:32Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,7106,msedgewebview2.exe,12978,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00475,2026-08-08T22:28:27Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,1882,powershell.exe,2145,powershell.exe Get-Service,signed,benign,routine admin
PROC-00978,2026-08-08T22:32:51Z,DEPLOY-01,NT AUTHORITY\SYSTEM,wsmprovhost.exe,6940,powershell.exe,2523,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00765,2026-08-08T22:33:24Z,ADMIN-WS-11,ACME\admin.jlee,taskeng.exe,7480,powershell.exe,7584,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00063,2026-08-08T22:41:33Z,DEPLOY-01,ACME\svc_backup,explorer.exe,1538,powershell.exe,5820,powershell.exe Get-Service,signed,benign,routine admin
PROC-00128,2026-08-08T22:42:08Z,DEPLOY-01,ACME\admin.jlee,wsmprovhost.exe,1261,powershell.exe,3429,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01235,2026-08-08T22:45:07Z,DEPLOY-01,ACME\svc_deploy,explorer.exe,4581,powershell.exe,11436,powershell.exe Get-Service,signed,benign,routine admin
PROC-01161,2026-08-08T22:55:01Z,WEB-EDGE-01,ACME\admin.jlee,explorer.exe,821,powershell.exe,6716,powershell.exe Get-Service,signed,benign,routine admin
PROC-00228,2026-08-08T23:13:51Z,DEPLOY-01,ACME\admin.rpatel,taskeng.exe,5003,powershell.exe,13727,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00966,2026-08-08T23:30:59Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,6457,powershell.exe,6248,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00539,2026-08-08T23:31:29Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,4488,powershell.exe,9644,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01243,2026-08-08T23:34:19Z,DEPLOY-01,ACME\admin.rpatel,taskeng.exe,2098,powershell.exe,7603,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00587,2026-08-08T23:42:34Z,APP-API-02,ACME\svc_backup,services.exe,3036,backup-agent.exe,13208,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01022,2026-08-08T23:49:11Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,4627,msedgewebview2.exe,4956,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00663,2026-08-09T00:01:21Z,FILE-01,ACME\admin.jlee,wsmprovhost.exe,1993,powershell.exe,14244,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01192,2026-08-09T00:02:48Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,explorer.exe,1034,powershell.exe,6864,powershell.exe Get-Service,signed,benign,routine admin
PROC-00903,2026-08-09T00:10:34Z,FILE-01,ACME\svc_deploy,services.exe,7012,backup-agent.exe,13354,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00864,2026-08-09T00:11:27Z,ADMIN-WS-11,ACME\svc_backup,explorer.exe,8758,powershell.exe,1485,powershell.exe Get-Service,signed,benign,routine admin
PROC-01191,2026-08-09T00:14:07Z,DEPLOY-01,ACME\svc_backup,wsmprovhost.exe,1366,powershell.exe,4949,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00458,2026-08-09T00:16:21Z,VULN-SCAN-01,ACME\svc_deploy,explorer.exe,3217,powershell.exe,8571,powershell.exe Get-Service,signed,benign,routine admin
PROC-01300,2026-08-09T00:17:21Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,3215,msedgewebview2.exe,3354,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00244,2026-08-09T00:22:11Z,FILE-01,NT AUTHORITY\SYSTEM,taskeng.exe,5742,powershell.exe,7903,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00429,2026-08-09T00:23:10Z,ADMIN-WS-07,ACME\admin.rpatel,taskeng.exe,1830,powershell.exe,4079,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01341,2026-08-09T00:23:39Z,ADMIN-WS-11,ACME\admin.jlee,wsmprovhost.exe,1101,powershell.exe,5173,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00415,2026-08-09T00:28:11Z,DEPLOY-01,ACME\admin.rpatel,services.exe,492,backup-agent.exe,4337,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00548,2026-08-09T00:34:40Z,FILE-01,ACME\admin.rpatel,chrome.exe,5585,msedgewebview2.exe,7538,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01050,2026-08-09T00:45:37Z,WEB-EDGE-01,ACME\svc_backup,services.exe,8094,backup-agent.exe,3935,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00833,2026-08-09T00:50:03Z,DEPLOY-01,ACME\svc_deploy,services.exe,3943,backup-agent.exe,5878,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00002,2026-08-09T00:52:18Z,DEPLOY-01,ACME\svc_deploy,wsmprovhost.exe,4860,powershell.exe,4012,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01467,2026-08-09T01:10:41Z,FILE-01,ACME\admin.jlee,chrome.exe,6479,msedgewebview2.exe,10301,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00890,2026-08-09T01:22:44Z,VULN-SCAN-01,ACME\admin.jlee,explorer.exe,6164,powershell.exe,8970,powershell.exe Get-Service,signed,benign,routine admin
PROC-00312,2026-08-09T01:29:23Z,ADMIN-WS-11,ACME\admin.rpatel,wsmprovhost.exe,2338,powershell.exe,10825,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00624,2026-08-09T01:38:33Z,ADMIN-WS-11,ACME\svc_deploy,taskeng.exe,1034,powershell.exe,13103,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00565,2026-08-09T01:43:18Z,VULN-SCAN-01,ACME\admin.rpatel,wsmprovhost.exe,7000,powershell.exe,13668,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00668,2026-08-09T01:47:31Z,WEB-EDGE-01,ACME\svc_backup,services.exe,8060,backup-agent.exe,2371,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00209,2026-08-09T01:52:31Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,taskeng.exe,1898,powershell.exe,8523,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01256,2026-08-09T01:56:39Z,DEPLOY-01,ACME\admin.rpatel,explorer.exe,8065,powershell.exe,9404,powershell.exe Get-Service,signed,benign,routine admin
PROC-01330,2026-08-09T01:57:33Z,FILE-01,ACME\svc_backup,taskeng.exe,2502,powershell.exe,9249,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00476,2026-08-09T02:02:48Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,5767,powershell.exe,7715,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00998,2026-08-09T02:08:37Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,wsmprovhost.exe,507,powershell.exe,8278,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00724,2026-08-09T02:09:10Z,DEPLOY-01,NT AUTHORITY\SYSTEM,taskeng.exe,750,powershell.exe,1841,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00512,2026-08-09T02:20:42Z,VULN-SCAN-01,ACME\admin.jlee,wsmprovhost.exe,8694,powershell.exe,7667,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00425,2026-08-09T02:39:36Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,932,msedgewebview2.exe,13961,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00071,2026-08-09T02:43:01Z,FILE-01,ACME\svc_backup,services.exe,2799,backup-agent.exe,10530,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01376,2026-08-09T02:43:44Z,ADMIN-WS-07,ACME\svc_deploy,taskeng.exe,5224,powershell.exe,2290,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00119,2026-08-09T02:43:47Z,FILE-01,ACME\admin.jlee,explorer.exe,8668,powershell.exe,5581,powershell.exe Get-Service,signed,benign,routine admin
PROC-00457,2026-08-09T02:46:30Z,ADMIN-WS-11,ACME\admin.jlee,taskeng.exe,8191,powershell.exe,5917,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00930,2026-08-09T02:51:00Z,APP-API-02,NT AUTHORITY\SYSTEM,wsmprovhost.exe,2605,powershell.exe,2543,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01217,2026-08-09T03:01:50Z,APP-API-02,ACME\svc_deploy,services.exe,5911,backup-agent.exe,6001,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00042,2026-08-09T03:02:22Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,8948,powershell.exe,1407,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00359,2026-08-09T03:15:48Z,FILE-01,ACME\svc_backup,services.exe,7541,backup-agent.exe,6951,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00385,2026-08-09T03:15:48Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,5532,msedgewebview2.exe,8158,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00764,2026-08-09T03:26:58Z,FILE-01,ACME\admin.rpatel,explorer.exe,969,powershell.exe,14030,powershell.exe Get-Service,signed,benign,routine admin
PROC-01446,2026-08-09T03:29:27Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,8161,msedgewebview2.exe,12156,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01154,2026-08-09T03:37:13Z,ADMIN-WS-07,ACME\svc_deploy,services.exe,6477,backup-agent.exe,3530,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01240,2026-08-09T03:37:51Z,APP-API-02,ACME\admin.jlee,services.exe,7526,backup-agent.exe,8852,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00912,2026-08-09T03:54:47Z,VULN-SCAN-01,ACME\svc_deploy,services.exe,7661,backup-agent.exe,8271,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00347,2026-08-09T03:55:29Z,ADMIN-WS-07,ACME\admin.rpatel,explorer.exe,8988,powershell.exe,5789,powershell.exe Get-Service,signed,benign,routine admin
PROC-00746,2026-08-09T04:11:10Z,FILE-01,ACME\svc_deploy,wsmprovhost.exe,8479,powershell.exe,7759,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00862,2026-08-09T04:16:26Z,DEPLOY-01,ACME\svc_deploy,explorer.exe,8172,powershell.exe,9991,powershell.exe Get-Service,signed,benign,routine admin
PROC-00901,2026-08-09T04:21:44Z,APP-API-02,ACME\admin.jlee,taskeng.exe,7822,powershell.exe,4178,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01138,2026-08-09T04:25:46Z,WEB-EDGE-01,ACME\admin.jlee,services.exe,7224,backup-agent.exe,5455,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01361,2026-08-09T04:33:06Z,APP-API-02,ACME\svc_deploy,services.exe,3582,backup-agent.exe,4969,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01342,2026-08-09T04:39:11Z,APP-API-02,NT AUTHORITY\SYSTEM,taskeng.exe,1092,powershell.exe,7543,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00498,2026-08-09T04:39:19Z,APP-API-02,ACME\admin.rpatel,taskeng.exe,5812,powershell.exe,2194,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00916,2026-08-09T04:45:52Z,WEB-EDGE-01,ACME\admin.jlee,services.exe,8643,backup-agent.exe,12705,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01478,2026-08-09T04:47:26Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,explorer.exe,2697,powershell.exe,2812,powershell.exe Get-Service,signed,benign,routine admin
PROC-00927,2026-08-09T05:04:53Z,DEPLOY-01,ACME\admin.jlee,explorer.exe,1315,powershell.exe,12649,powershell.exe Get-Service,signed,benign,routine admin
PROC-01444,2026-08-09T05:09:40Z,ADMIN-WS-07,ACME\svc_deploy,taskeng.exe,2828,powershell.exe,5304,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01043,2026-08-09T05:12:53Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,chrome.exe,4238,msedgewebview2.exe,13787,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00231,2026-08-09T05:15:44Z,WEB-EDGE-01,ACME\svc_backup,chrome.exe,8183,msedgewebview2.exe,9804,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01149,2026-08-09T05:17:52Z,VULN-SCAN-01,ACME\svc_deploy,taskeng.exe,8892,powershell.exe,10973,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01359,2026-08-09T05:38:14Z,ADMIN-WS-11,ACME\admin.rpatel,taskeng.exe,7370,powershell.exe,1996,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00416,2026-08-09T05:39:46Z,VULN-SCAN-01,ACME\svc_backup,explorer.exe,2224,powershell.exe,13644,powershell.exe Get-Service,signed,benign,routine admin
PROC-00581,2026-08-09T05:41:09Z,ADMIN-WS-11,ACME\admin.jlee,taskeng.exe,6064,powershell.exe,10069,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-01218,2026-08-09T05:45:00Z,APP-API-02,ACME\svc_backup,explorer.exe,3639,powershell.exe,12518,powershell.exe Get-Service,signed,benign,routine admin
PROC-00641,2026-08-09T05:52:58Z,FILE-01,ACME\admin.rpatel,wsmprovhost.exe,6631,powershell.exe,14780,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00942,2026-08-09T05:58:11Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,7570,msedgewebview2.exe,6536,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00747,2026-08-09T06:16:16Z,APP-API-02,ACME\svc_backup,chrome.exe,663,msedgewebview2.exe,9727,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01305,2026-08-09T06:42:09Z,APP-API-02,ACME\admin.jlee,explorer.exe,3564,powershell.exe,1996,powershell.exe Get-Service,signed,benign,routine admin
PROC-00714,2026-08-09T06:47:34Z,APP-API-02,ACME\admin.jlee,taskeng.exe,5087,powershell.exe,1308,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00924,2026-08-09T06:48:05Z,ADMIN-WS-11,ACME\svc_backup,explorer.exe,8711,powershell.exe,8362,powershell.exe Get-Service,signed,benign,routine admin
PROC-00958,2026-08-09T06:49:51Z,VULN-SCAN-01,ACME\svc_backup,services.exe,8579,backup-agent.exe,8915,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01216,2026-08-09T06:51:27Z,APP-API-02,ACME\admin.jlee,explorer.exe,8479,powershell.exe,6320,powershell.exe Get-Service,signed,benign,routine admin
PROC-00889,2026-08-09T06:58:59Z,ADMIN-WS-07,ACME\svc_deploy,explorer.exe,1097,powershell.exe,2891,powershell.exe Get-Service,signed,benign,routine admin
PROC-00618,2026-08-09T07:07:17Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,explorer.exe,4606,powershell.exe,7895,powershell.exe Get-Service,signed,benign,routine admin
PROC-00984,2026-08-09T07:15:18Z,ADMIN-WS-11,ACME\admin.jlee,wsmprovhost.exe,1091,powershell.exe,9841,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01333,2026-08-09T07:19:45Z,ADMIN-WS-07,ACME\svc_backup,wsmprovhost.exe,678,powershell.exe,14926,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00686,2026-08-09T07:28:51Z,WEB-EDGE-01,ACME\admin.jlee,explorer.exe,4708,powershell.exe,5071,powershell.exe Get-Service,signed,benign,routine admin
PROC-01258,2026-08-09T07:36:00Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,services.exe,6614,backup-agent.exe,12327,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01349,2026-08-09T07:43:50Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,explorer.exe,6467,powershell.exe,4927,powershell.exe Get-Service,signed,benign,routine admin
PROC-00708,2026-08-09T07:49:59Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,7365,msedgewebview2.exe,10449,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00559,2026-08-09T07:54:05Z,VULN-SCAN-01,ACME\admin.rpatel,explorer.exe,2100,powershell.exe,9453,powershell.exe Get-Service,signed,benign,routine admin
PROC-01374,2026-08-09T08:01:56Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,5869,msedgewebview2.exe,5107,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01131,2026-08-09T08:08:05Z,VULN-SCAN-01,ACME\admin.jlee,services.exe,2225,backup-agent.exe,3376,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00516,2026-08-09T08:13:17Z,FILE-01,NT AUTHORITY\SYSTEM,chrome.exe,6476,msedgewebview2.exe,5017,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01347,2026-08-09T08:14:24Z,ADMIN-WS-07,ACME\admin.rpatel,services.exe,5078,backup-agent.exe,14623,backup-agent.exe --run,signed,benign,scheduled backup
PROC-01234,2026-08-09T08:15:09Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,services.exe,2366,backup-agent.exe,8344,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00233,2026-08-09T08:17:58Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,8934,msedgewebview2.exe,4438,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00679,2026-08-09T08:27:00Z,VULN-SCAN-01,ACME\svc_deploy,wsmprovhost.exe,6921,powershell.exe,8011,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01424,2026-08-09T08:27:00Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,7147,msedgewebview2.exe,6339,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-01073,2026-08-09T08:30:29Z,ADMIN-WS-07,ACME\admin.jlee,services.exe,8059,backup-agent.exe,2685,backup-agent.exe --run,signed,benign,scheduled backup
PROC-00058,2026-08-09T08:31:29Z,WEB-EDGE-01,ACME\svc_deploy,taskeng.exe,5548,powershell.exe,6951,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00891,2026-08-09T08:32:44Z,APP-API-02,ACME\svc_deploy,wsmprovhost.exe,7539,powershell.exe,11019,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-00935,2026-08-09T08:39:23Z,VULN-SCAN-01,ACME\admin.jlee,chrome.exe,8505,msedgewebview2.exe,9825,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00054,2026-08-09T08:42:08Z,ADMIN-WS-07,ACME\admin.rpatel,taskeng.exe,4356,powershell.exe,1058,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00219,2026-08-09T08:42:25Z,ADMIN-WS-11,ACME\svc_deploy,wsmprovhost.exe,5328,powershell.exe,6346,powershell.exe -File C:\Deploy\Install-Agent.ps1,signed,benign,approved deployment
PROC-01031,2026-08-09T09:01:16Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,taskeng.exe,3243,powershell.exe,1475,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00872,2026-08-09T09:03:00Z,APP-API-02,ACME\svc_deploy,taskeng.exe,6235,powershell.exe,4600,powershell.exe -File C:\Ops\Rotate-Logs.ps1,signed,benign,routine maintenance
PROC-00211,2026-08-09T09:06:46Z,FILE-01,ACME\admin.jlee,explorer.exe,6515,powershell.exe,5687,powershell.exe Get-Service,signed,benign,routine admin
PROC-00316,2026-08-09T09:08:58Z,FILE-01,ACME\svc_backup,chrome.exe,7213,msedgewebview2.exe,3034,msedgewebview2.exe --utility-sub-type=network,signed,benign,normal browser activity
PROC-00985,2026-08-09T09:13:30Z,FILE-01,ACME\svc_backup,explorer.exe,3683,powershell.exe,10287,powershell.exe Get-Service,signed,benign,routine admin
