event_id,_time,src_host,dest_host,user,protocol,result,source_ip,mfa,classification,note
AUTH-01249,2026-08-08T22:02:25Z,ADMIN-WS-07,APP-API-02,ACME\svc_deploy,Kerberos,success,10.40.23.98,not_applicable,benign,routine authentication
AUTH-00713,2026-08-08T22:03:41Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_deploy,NTLM,success,10.40.24.28,not_applicable,benign,routine authentication
AUTH-01317,2026-08-08T22:05:29Z,VULN-SCAN-01,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.5.39,not_applicable,benign,routine authentication
AUTH-00578,2026-08-08T22:12:40Z,DEPLOY-01,DEPLOY-01,ACME\admin.rpatel,WinRM,success,10.40.42.170,not_applicable,benign,routine authentication
AUTH-01190,2026-08-08T22:14:21Z,WEB-EDGE-01,FILE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.50.177,not_applicable,benign,routine authentication
AUTH-00896,2026-08-08T22:17:52Z,VULN-SCAN-01,ADMIN-WS-11,ACME\svc_backup,Kerberos,failure,10.40.48.25,not_applicable,benign,routine authentication
AUTH-00780,2026-08-08T22:19:13Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_backup,WinRM,failure,10.40.11.165,not_applicable,benign,routine authentication
AUTH-01374,2026-08-08T22:20:26Z,WEB-EDGE-01,FILE-01,ACME\admin.rpatel,RDP,success,10.40.32.77,not_applicable,benign,routine authentication
AUTH-01315,2026-08-08T22:25:40Z,APP-API-02,FILE-01,ACME\svc_deploy,RDP,failure,10.40.22.213,not_applicable,benign,routine authentication
AUTH-00141,2026-08-08T22:25:44Z,APP-API-02,WEB-EDGE-01,ACME\admin.jlee,NTLM,success,10.40.36.90,not_applicable,benign,routine authentication
AUTH-00660,2026-08-08T22:25:53Z,DEPLOY-01,ADMIN-WS-07,ACME\admin.jlee,WinRM,failure,10.40.6.44,not_applicable,benign,routine authentication
AUTH-00745,2026-08-08T22:26:10Z,WEB-EDGE-01,FILE-01,ACME\svc_deploy,Kerberos,success,10.40.11.134,not_applicable,benign,routine authentication
AUTH-00855,2026-08-08T22:26:43Z,ADMIN-WS-07,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.55.142,not_applicable,benign,routine authentication
AUTH-00900,2026-08-08T22:40:33Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.39.94,not_applicable,benign,routine authentication
AUTH-00503,2026-08-08T22:41:55Z,WEB-EDGE-01,VULN-SCAN-01,ACME\svc_backup,WinRM,success,10.40.45.21,not_applicable,benign,routine authentication
AUTH-00402,2026-08-08T22:44:22Z,FILE-01,APP-API-02,ACME\svc_backup,Kerberos,success,10.40.14.138,not_applicable,benign,routine authentication
AUTH-01489,2026-08-08T22:49:42Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.rpatel,Kerberos,success,10.40.10.163,not_applicable,benign,routine authentication
AUTH-00150,2026-08-08T22:56:01Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_backup,Kerberos,success,10.40.3.74,not_applicable,benign,routine authentication
AUTH-01156,2026-08-08T22:59:48Z,VULN-SCAN-01,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,failure,10.40.22.161,not_applicable,benign,routine authentication
AUTH-00984,2026-08-08T23:19:33Z,WEB-EDGE-01,FILE-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.18.94,not_applicable,benign,routine authentication
AUTH-01034,2026-08-08T23:22:27Z,ADMIN-WS-07,VULN-SCAN-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.13.45,not_applicable,benign,routine authentication
AUTH-00669,2026-08-08T23:29:58Z,WEB-EDGE-01,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.44.232,not_applicable,benign,routine authentication
AUTH-01389,2026-08-08T23:35:34Z,ADMIN-WS-11,APP-API-02,ACME\svc_backup,RDP,success,10.40.55.121,not_applicable,benign,routine authentication
AUTH-00848,2026-08-08T23:39:28Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,10.40.26.79,not_applicable,benign,routine authentication
AUTH-00061,2026-08-08T23:46:26Z,WEB-EDGE-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.14.181,not_applicable,benign,routine authentication
AUTH-00051,2026-08-08T23:50:05Z,APP-API-02,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.52.27,not_applicable,benign,routine authentication
AUTH-01130,2026-08-08T23:57:47Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.rpatel,Kerberos,success,10.40.28.31,not_applicable,benign,routine authentication
AUTH-00054,2026-08-08T23:57:48Z,FILE-01,WEB-EDGE-01,ACME\svc_deploy,WinRM,success,10.40.57.194,not_applicable,benign,routine authentication
AUTH-00427,2026-08-09T00:00:07Z,DEPLOY-01,APP-API-02,NT AUTHORITY\SYSTEM,WinRM,success,10.40.22.219,not_applicable,benign,routine authentication
AUTH-00093,2026-08-09T00:01:24Z,FILE-01,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.27.231,not_applicable,benign,routine authentication
AUTH-01159,2026-08-09T00:13:02Z,DEPLOY-01,WEB-EDGE-01,ACME\svc_deploy,NTLM,failure,10.40.31.61,not_applicable,benign,routine authentication
AUTH-00740,2026-08-09T00:20:27Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,Kerberos,success,10.40.44.147,not_applicable,benign,routine authentication
AUTH-00100,2026-08-09T00:25:42Z,FILE-01,ADMIN-WS-11,ACME\admin.rpatel,NTLM,success,10.40.11.163,not_applicable,benign,routine authentication
AUTH-01403,2026-08-09T00:33:15Z,ADMIN-WS-07,APP-API-02,ACME\admin.rpatel,Kerberos,success,10.40.34.168,not_applicable,benign,routine authentication
AUTH-00423,2026-08-09T00:36:45Z,ADMIN-WS-07,FILE-01,NT AUTHORITY\SYSTEM,RDP,failure,10.40.22.98,not_applicable,benign,routine authentication
AUTH-01431,2026-08-09T00:45:42Z,VULN-SCAN-01,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.32.33,not_applicable,benign,routine authentication
AUTH-00202,2026-08-09T00:53:08Z,ADMIN-WS-11,VULN-SCAN-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.15.240,not_applicable,benign,routine authentication
AUTH-00454,2026-08-09T00:57:01Z,ADMIN-WS-07,VULN-SCAN-01,ACME\svc_deploy,RDP,success,10.40.44.119,not_applicable,benign,routine authentication
AUTH-00878,2026-08-09T00:58:46Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.rpatel,NTLM,success,10.40.5.93,not_applicable,benign,routine authentication
AUTH-00475,2026-08-09T01:12:24Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_deploy,NTLM,success,10.40.8.229,not_applicable,benign,routine authentication
AUTH-00478,2026-08-09T01:12:46Z,APP-API-02,VULN-SCAN-01,ACME\svc_deploy,Kerberos,success,10.40.45.125,not_applicable,benign,routine authentication
AUTH-01163,2026-08-09T01:19:18Z,WEB-EDGE-01,ADMIN-WS-11,ACME\admin.rpatel,WinRM,success,10.40.20.123,not_applicable,benign,routine authentication
AUTH-01095,2026-08-09T01:22:10Z,DEPLOY-01,ADMIN-WS-11,ACME\admin.rpatel,NTLM,success,10.40.11.199,not_applicable,benign,routine authentication
AUTH-00307,2026-08-09T01:24:43Z,WEB-EDGE-01,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.27.107,not_applicable,benign,routine authentication
AUTH-01072,2026-08-09T01:24:50Z,DEPLOY-01,WEB-EDGE-01,ACME\admin.rpatel,RDP,success,10.40.34.124,not_applicable,benign,routine authentication
AUTH-01254,2026-08-09T01:30:25Z,ADMIN-WS-11,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.34.32,not_applicable,benign,routine authentication
AUTH-00718,2026-08-09T01:35:13Z,WEB-EDGE-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.20.135,not_applicable,benign,routine authentication
AUTH-00445,2026-08-09T01:40:59Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_deploy,RDP,failure,10.40.60.194,not_applicable,benign,routine authentication
AUTH-01121,2026-08-09T01:42:29Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.54.12,not_applicable,benign,routine authentication
AUTH-00814,2026-08-09T01:45:15Z,APP-API-02,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.35.173,not_applicable,benign,routine authentication
AUTH-00421,2026-08-09T01:47:04Z,WEB-EDGE-01,WEB-EDGE-01,ACME\svc_backup,Kerberos,success,10.40.60.5,not_applicable,benign,routine authentication
AUTH-00050,2026-08-09T02:09:31Z,ADMIN-WS-07,ADMIN-WS-11,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.28.112,not_applicable,benign,routine authentication
AUTH-00646,2026-08-09T02:17:57Z,ADMIN-WS-07,DEPLOY-01,ACME\admin.jlee,NTLM,success,10.40.51.70,not_applicable,benign,routine authentication
AUTH-00664,2026-08-09T02:31:46Z,WEB-EDGE-01,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.54.4,not_applicable,benign,routine authentication
AUTH-00504,2026-08-09T02:36:27Z,ADMIN-WS-07,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.35.211,not_applicable,benign,routine authentication
AUTH-00176,2026-08-09T02:44:08Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.rpatel,WinRM,failure,10.40.35.134,not_applicable,benign,routine authentication
AUTH-01366,2026-08-09T02:53:20Z,ADMIN-WS-11,APP-API-02,ACME\svc_backup,WinRM,success,10.40.43.107,not_applicable,benign,routine authentication
AUTH-01295,2026-08-09T03:00:49Z,DEPLOY-01,DEPLOY-01,ACME\admin.jlee,WinRM,success,10.40.3.37,not_applicable,benign,routine authentication
AUTH-00109,2026-08-09T03:02:08Z,FILE-01,ADMIN-WS-07,ACME\admin.rpatel,NTLM,success,10.40.54.153,not_applicable,benign,routine authentication
AUTH-00413,2026-08-09T03:04:13Z,WEB-EDGE-01,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.24.33,not_applicable,benign,routine authentication
AUTH-00336,2026-08-09T03:12:56Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_deploy,WinRM,success,10.40.19.91,not_applicable,benign,routine authentication
AUTH-00485,2026-08-09T03:21:03Z,APP-API-02,WEB-EDGE-01,ACME\svc_deploy,Kerberos,failure,10.40.57.54,not_applicable,benign,routine authentication
AUTH-01285,2026-08-09T03:23:58Z,WEB-EDGE-01,WEB-EDGE-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.39.177,not_applicable,benign,routine authentication
AUTH-00862,2026-08-09T03:26:09Z,ADMIN-WS-07,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.42.46,not_applicable,benign,routine authentication
AUTH-00574,2026-08-09T03:34:38Z,VULN-SCAN-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.36.213,not_applicable,benign,routine authentication
AUTH-00170,2026-08-09T03:41:54Z,ADMIN-WS-07,ADMIN-WS-11,ACME\svc_backup,WinRM,success,10.40.33.3,not_applicable,benign,routine authentication
AUTH-01492,2026-08-09T03:58:35Z,ADMIN-WS-11,ADMIN-WS-11,ACME\admin.jlee,Kerberos,success,10.40.40.113,not_applicable,benign,routine authentication
AUTH-01135,2026-08-09T03:59:30Z,VULN-SCAN-01,WEB-EDGE-01,ACME\svc_backup,NTLM,success,10.40.35.188,not_applicable,benign,routine authentication
AUTH-01044,2026-08-09T04:20:06Z,VULN-SCAN-01,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.50.73,not_applicable,benign,routine authentication
AUTH-00312,2026-08-09T04:29:42Z,DEPLOY-01,VULN-SCAN-01,ACME\svc_deploy,Kerberos,failure,10.40.48.130,not_applicable,benign,routine authentication
AUTH-01290,2026-08-09T04:30:19Z,DEPLOY-01,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.29.21,not_applicable,benign,routine authentication
AUTH-00831,2026-08-09T04:41:18Z,ADMIN-WS-11,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,success,10.40.16.191,not_applicable,benign,routine authentication
AUTH-00623,2026-08-09T05:00:04Z,FILE-01,WEB-EDGE-01,ACME\admin.jlee,WinRM,success,10.40.53.232,not_applicable,benign,routine authentication
AUTH-00544,2026-08-09T05:02:54Z,APP-API-02,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.30.21,not_applicable,benign,routine authentication
AUTH-00716,2026-08-09T05:05:23Z,VULN-SCAN-01,DEPLOY-01,ACME\admin.rpatel,NTLM,success,10.40.56.122,not_applicable,benign,routine authentication
AUTH-00149,2026-08-09T05:14:51Z,VULN-SCAN-01,VULN-SCAN-01,ACME\svc_deploy,Kerberos,success,10.40.3.52,not_applicable,benign,routine authentication
AUTH-00969,2026-08-09T05:21:25Z,ADMIN-WS-11,ADMIN-WS-07,NT AUTHORITY\SYSTEM,RDP,success,10.40.51.225,not_applicable,benign,routine authentication
AUTH-00728,2026-08-09T05:24:45Z,APP-API-02,APP-API-02,ACME\admin.jlee,NTLM,success,10.40.11.97,not_applicable,benign,routine authentication
AUTH-00573,2026-08-09T05:27:08Z,ADMIN-WS-07,APP-API-02,ACME\svc_backup,Kerberos,success,10.40.26.39,not_applicable,benign,routine authentication
AUTH-01309,2026-08-09T05:27:27Z,APP-API-02,WEB-EDGE-01,ACME\admin.rpatel,WinRM,success,10.40.51.26,not_applicable,benign,routine authentication
AUTH-01420,2026-08-09T05:32:28Z,FILE-01,APP-API-02,ACME\admin.rpatel,WinRM,failure,10.40.1.153,not_applicable,benign,routine authentication
AUTH-00190,2026-08-09T05:41:39Z,VULN-SCAN-01,FILE-01,ACME\svc_deploy,WinRM,success,10.40.49.71,not_applicable,benign,routine authentication
AUTH-00899,2026-08-09T05:51:11Z,VULN-SCAN-01,ADMIN-WS-07,NT AUTHORITY\SYSTEM,WinRM,success,10.40.27.128,not_applicable,benign,routine authentication
AUTH-00698,2026-08-09T05:54:42Z,VULN-SCAN-01,FILE-01,ACME\svc_backup,NTLM,success,10.40.37.202,not_applicable,benign,routine authentication
AUTH-00376,2026-08-09T06:01:44Z,ADMIN-WS-11,APP-API-02,ACME\admin.jlee,WinRM,success,10.40.22.105,not_applicable,benign,routine authentication
AUTH-01359,2026-08-09T06:04:52Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,failure,10.40.2.36,not_applicable,benign,routine authentication
AUTH-01390,2026-08-09T06:07:23Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.jlee,Kerberos,failure,10.40.42.118,not_applicable,benign,routine authentication
AUTH-00989,2026-08-09T06:17:54Z,WEB-EDGE-01,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.45.133,not_applicable,benign,routine authentication
AUTH-00048,2026-08-09T06:38:24Z,WEB-EDGE-01,WEB-EDGE-01,ACME\admin.jlee,WinRM,failure,10.40.27.172,not_applicable,benign,routine authentication
AUTH-00107,2026-08-09T06:50:25Z,VULN-SCAN-01,APP-API-02,ACME\svc_backup,NTLM,success,10.40.32.174,not_applicable,benign,routine authentication
AUTH-00008,2026-08-09T06:51:30Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,RDP,success,10.40.3.187,not_applicable,benign,routine authentication
AUTH-01020,2026-08-09T07:02:06Z,ADMIN-WS-11,VULN-SCAN-01,ACME\admin.rpatel,RDP,success,10.40.42.103,not_applicable,benign,routine authentication
AUTH-00439,2026-08-09T07:03:43Z,APP-API-02,WEB-EDGE-01,ACME\admin.rpatel,WinRM,success,10.40.50.175,not_applicable,benign,routine authentication
AUTH-01021,2026-08-09T07:23:24Z,VULN-SCAN-01,APP-API-02,ACME\admin.rpatel,WinRM,success,10.40.17.153,not_applicable,benign,routine authentication
AUTH-01068,2026-08-09T07:24:38Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_backup,RDP,failure,10.40.24.148,not_applicable,benign,routine authentication
AUTH-00673,2026-08-09T07:27:12Z,WEB-EDGE-01,FILE-01,ACME\svc_deploy,NTLM,success,10.40.47.56,not_applicable,benign,routine authentication
AUTH-01235,2026-08-09T07:28:05Z,ADMIN-WS-11,FILE-01,ACME\admin.jlee,RDP,failure,10.40.54.27,not_applicable,benign,routine authentication
AUTH-00853,2026-08-09T07:28:11Z,FILE-01,WEB-EDGE-01,ACME\admin.rpatel,RDP,failure,10.40.16.35,not_applicable,benign,routine authentication
AUTH-00820,2026-08-09T07:36:52Z,APP-API-02,VULN-SCAN-01,ACME\admin.jlee,WinRM,success,10.40.8.81,not_applicable,benign,routine authentication
AUTH-01033,2026-08-09T07:41:28Z,VULN-SCAN-01,FILE-01,ACME\admin.rpatel,Kerberos,success,10.40.55.215,not_applicable,benign,routine authentication
AUTH-00803,2026-08-09T08:02:58Z,ADMIN-WS-07,ADMIN-WS-11,ACME\svc_backup,Kerberos,failure,10.40.47.216,not_applicable,benign,routine authentication
AUTH-00854,2026-08-09T08:12:07Z,ADMIN-WS-07,FILE-01,ACME\admin.rpatel,WinRM,failure,10.40.39.195,not_applicable,benign,routine authentication
AUTH-01063,2026-08-09T08:13:58Z,FILE-01,FILE-01,ACME\svc_backup,WinRM,failure,10.40.37.125,not_applicable,benign,routine authentication
AUTH-00948,2026-08-09T08:18:38Z,DEPLOY-01,FILE-01,ACME\admin.jlee,NTLM,success,10.40.29.13,not_applicable,benign,routine authentication
AUTH-00988,2026-08-09T08:40:14Z,DEPLOY-01,FILE-01,ACME\admin.rpatel,RDP,success,10.40.6.196,not_applicable,benign,routine authentication
AUTH-00774,2026-08-09T08:41:18Z,WEB-EDGE-01,DEPLOY-01,ACME\svc_deploy,WinRM,failure,10.40.23.96,not_applicable,benign,routine authentication
AUTH-00239,2026-08-09T08:51:18Z,DEPLOY-01,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.2.62,not_applicable,benign,routine authentication
AUTH-00155,2026-08-09T08:55:49Z,ADMIN-WS-11,ADMIN-WS-07,ACME\svc_deploy,RDP,failure,10.40.40.76,not_applicable,benign,routine authentication
AUTH-00686,2026-08-09T08:56:12Z,DEPLOY-01,DEPLOY-01,ACME\admin.jlee,Kerberos,success,10.40.57.231,not_applicable,benign,routine authentication
AUTH-00818,2026-08-09T08:59:57Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.rpatel,WinRM,success,10.40.5.139,not_applicable,benign,routine authentication
AUTH-00520,2026-08-09T09:27:16Z,APP-API-02,APP-API-02,ACME\svc_deploy,NTLM,success,10.40.8.146,not_applicable,benign,routine authentication
AUTH-01455,2026-08-09T09:30:35Z,ADMIN-WS-07,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.23.195,not_applicable,benign,routine authentication
AUTH-00244,2026-08-09T09:36:56Z,VULN-SCAN-01,ADMIN-WS-07,ACME\svc_deploy,RDP,success,10.40.20.173,not_applicable,benign,routine authentication
AUTH-00668,2026-08-09T09:47:28Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_deploy,Kerberos,success,10.40.26.223,not_applicable,benign,routine authentication
AUTH-00539,2026-08-09T09:49:13Z,ADMIN-WS-07,ADMIN-WS-07,NT AUTHORITY\SYSTEM,RDP,success,10.40.26.160,not_applicable,benign,routine authentication
AUTH-01038,2026-08-09T09:53:57Z,ADMIN-WS-07,FILE-01,ACME\admin.jlee,Kerberos,success,10.40.9.193,not_applicable,benign,routine authentication
AUTH-01191,2026-08-09T09:57:37Z,APP-API-02,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.42.230,not_applicable,benign,routine authentication
AUTH-00606,2026-08-09T10:00:39Z,ADMIN-WS-11,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,10.40.43.27,not_applicable,benign,routine authentication
AUTH-01054,2026-08-09T10:14:11Z,VULN-SCAN-01,VULN-SCAN-01,ACME\admin.jlee,NTLM,success,10.40.5.35,not_applicable,benign,routine authentication
AUTH-00286,2026-08-09T10:23:32Z,VULN-SCAN-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,10.40.26.198,not_applicable,benign,routine authentication
AUTH-01204,2026-08-09T10:35:54Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_deploy,NTLM,success,10.40.53.71,not_applicable,benign,routine authentication
AUTH-00463,2026-08-09T10:46:54Z,APP-API-02,WEB-EDGE-01,ACME\svc_deploy,NTLM,success,10.40.39.235,not_applicable,benign,routine authentication
AUTH-00555,2026-08-09T10:47:59Z,VULN-SCAN-01,ADMIN-WS-07,ACME\admin.jlee,Kerberos,success,10.40.39.153,not_applicable,benign,routine authentication
AUTH-01252,2026-08-09T10:58:36Z,ADMIN-WS-07,DEPLOY-01,ACME\svc_backup,WinRM,success,10.40.34.228,not_applicable,benign,routine authentication
AUTH-00252,2026-08-09T11:01:47Z,ADMIN-WS-11,ADMIN-WS-07,NT AUTHORITY\SYSTEM,RDP,success,10.40.6.109,not_applicable,benign,routine authentication
AUTH-00823,2026-08-09T11:03:37Z,ADMIN-WS-07,VULN-SCAN-01,ACME\admin.rpatel,Kerberos,success,10.40.6.198,not_applicable,benign,routine authentication
AUTH-00925,2026-08-09T11:04:45Z,ADMIN-WS-07,FILE-01,ACME\admin.rpatel,WinRM,success,10.40.43.52,not_applicable,benign,routine authentication
AUTH-00246,2026-08-09T11:14:49Z,WEB-EDGE-01,FILE-01,NT AUTHORITY\SYSTEM,WinRM,failure,10.40.43.171,not_applicable,benign,routine authentication
AUTH-00743,2026-08-09T11:27:20Z,VULN-SCAN-01,FILE-01,ACME\svc_backup,WinRM,success,10.40.46.46,not_applicable,benign,routine authentication
AUTH-00532,2026-08-09T11:32:53Z,ADMIN-WS-11,ADMIN-WS-11,ACME\svc_deploy,WinRM,success,10.40.5.117,not_applicable,benign,routine authentication
AUTH-00995,2026-08-09T11:33:45Z,VULN-SCAN-01,DEPLOY-01,ACME\svc_deploy,WinRM,success,10.40.5.144,not_applicable,benign,routine authentication
AUTH-00371,2026-08-09T11:35:12Z,VULN-SCAN-01,VULN-SCAN-01,ACME\admin.jlee,RDP,success,10.40.41.24,not_applicable,benign,routine authentication
AUTH-00393,2026-08-09T11:37:07Z,DEPLOY-01,APP-API-02,ACME\admin.jlee,RDP,success,10.40.12.84,not_applicable,benign,routine authentication
AUTH-00121,2026-08-09T11:39:45Z,ADMIN-WS-07,ADMIN-WS-11,ACME\svc_backup,RDP,success,10.40.56.50,not_applicable,benign,routine authentication
AUTH-00588,2026-08-09T11:43:02Z,DEPLOY-01,ADMIN-WS-11,ACME\admin.rpatel,NTLM,success,10.40.35.61,not_applicable,benign,routine authentication
AUTH-01146,2026-08-09T11:50:45Z,VULN-SCAN-01,VULN-SCAN-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.24.186,not_applicable,benign,routine authentication
AUTH-00832,2026-08-09T12:07:36Z,DEPLOY-01,ADMIN-WS-07,ACME\svc_backup,NTLM,success,10.40.8.56,not_applicable,benign,routine authentication
AUTH-00479,2026-08-09T12:09:00Z,ADMIN-WS-11,VULN-SCAN-01,ACME\svc_backup,Kerberos,success,10.40.16.29,not_applicable,benign,routine authentication
AUTH-01344,2026-08-09T12:12:07Z,VULN-SCAN-01,FILE-01,ACME\admin.jlee,NTLM,success,10.40.42.174,not_applicable,benign,routine authentication
AUTH-00229,2026-08-09T12:14:11Z,APP-API-02,ADMIN-WS-11,ACME\admin.jlee,NTLM,success,10.40.42.124,not_applicable,benign,routine authentication
AUTH-00648,2026-08-09T12:23:03Z,DEPLOY-01,ADMIN-WS-11,ACME\svc_deploy,NTLM,failure,10.40.12.237,not_applicable,benign,routine authentication
AUTH-00296,2026-08-09T12:36:19Z,APP-API-02,ADMIN-WS-11,NT AUTHORITY\SYSTEM,Kerberos,success,10.40.34.185,not_applicable,benign,routine authentication
AUTH-01039,2026-08-09T12:38:24Z,ADMIN-WS-11,ADMIN-WS-07,ACME\admin.rpatel,NTLM,success,10.40.8.216,not_applicable,benign,routine authentication
AUTH-00907,2026-08-09T13:00:10Z,ADMIN-WS-11,DEPLOY-01,NT AUTHORITY\SYSTEM,WinRM,success,10.40.25.217,not_applicable,benign,routine authentication
AUTH-00290,2026-08-09T13:06:03Z,ADMIN-WS-11,ADMIN-WS-11,NT AUTHORITY\SYSTEM,RDP,failure,10.40.31.128,not_applicable,benign,routine authentication
AUTH-01362,2026-08-09T13:06:09Z,ADMIN-WS-11,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.40.31.170,not_applicable,benign,routine authentication
AUTH-01493,2026-08-09T13:08:40Z,ADMIN-WS-07,APP-API-02,ACME\admin.jlee,WinRM,failure,10.40.26.43,not_applicable,benign,routine authentication
