event_id,_time,host,user,process_name,process_id,dest_domain,dest_ip,dest_port,action,bytes_out,bytes_in,classification,note
NET-01306,2026-08-08T19:08:44Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,4437,repo.internal,198.51.100.192,443,allowed,41463,1862516,benign,routine network activity
NET-00545,2026-08-08T19:11:55Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,5366,repo.internal,198.51.100.98,445,allowed,24821,1560195,benign,routine network activity
NET-00744,2026-08-08T19:16:21Z,APP-API-02,ACME\admin.rpatel,msiexec.exe,6057,backup.internal,198.51.100.83,445,allowed,1537,332600,benign,routine network activity
NET-00491,2026-08-08T19:18:53Z,VULN-SCAN-01,ACME\svc_backup,backup-agent.exe,10338,download.sysinternals.com,198.51.100.90,443,allowed,65250,955868,benign,routine network activity
NET-00679,2026-08-08T19:34:52Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,11567,repo.internal,198.51.100.42,5985,allowed,39092,1248362,benign,routine network activity
NET-00428,2026-08-08T19:35:27Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,backup-agent.exe,11770,repo.internal,198.51.100.100,5985,allowed,21622,988207,benign,routine network activity
NET-00663,2026-08-08T19:40:38Z,APP-API-02,ACME\admin.jlee,chrome.exe,13643,download.sysinternals.com,198.51.100.233,443,allowed,96759,1293470,benign,routine network activity
NET-00551,2026-08-08T19:40:54Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,6642,download.sysinternals.com,198.51.100.34,443,allowed,95150,1380453,benign,routine network activity
NET-00705,2026-08-08T19:53:45Z,FILE-01,ACME\admin.jlee,powershell.exe,10202,download.sysinternals.com,198.51.100.148,445,allowed,51628,292021,benign,routine network activity
NET-00416,2026-08-08T19:58:51Z,ADMIN-WS-07,ACME\admin.jlee,msiexec.exe,5195,packages.microsoft.com,198.51.100.2,445,allowed,62742,1505390,benign,routine network activity
NET-00963,2026-08-08T20:19:23Z,APP-API-02,ACME\admin.rpatel,chrome.exe,2314,backup.internal,198.51.100.62,443,allowed,56780,1729138,benign,routine network activity
NET-00857,2026-08-08T20:30:31Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,7696,download.sysinternals.com,198.51.100.31,443,allowed,71227,668782,benign,routine network activity
NET-00826,2026-08-08T20:40:03Z,WEB-EDGE-01,ACME\svc_backup,powershell.exe,12514,updates.vendor.example,198.51.100.134,5985,allowed,9970,472306,benign,routine network activity
NET-01029,2026-08-08T20:49:43Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,5339,repo.internal,198.51.100.225,443,allowed,11218,1022909,benign,routine network activity
NET-01143,2026-08-08T20:51:49Z,VULN-SCAN-01,ACME\admin.rpatel,msiexec.exe,14256,download.sysinternals.com,198.51.100.159,5985,allowed,87542,39419,benign,routine network activity
NET-00740,2026-08-08T20:53:49Z,ADMIN-WS-07,ACME\admin.jlee,msiexec.exe,2410,backup.internal,198.51.100.13,5985,allowed,75113,724419,benign,routine network activity
NET-01075,2026-08-08T20:56:15Z,APP-API-02,ACME\admin.jlee,chrome.exe,10488,updates.vendor.example,198.51.100.239,5985,allowed,67494,1439579,benign,routine network activity
NET-01231,2026-08-08T20:57:50Z,VULN-SCAN-01,ACME\svc_backup,msiexec.exe,12194,repo.internal,198.51.100.137,445,allowed,52581,1977422,benign,routine network activity
NET-00825,2026-08-08T20:59:03Z,ADMIN-WS-07,ACME\admin.rpatel,chrome.exe,4406,packages.microsoft.com,198.51.100.106,445,allowed,41714,380257,benign,routine network activity
NET-00977,2026-08-08T21:13:19Z,ADMIN-WS-11,ACME\admin.rpatel,msiexec.exe,6225,download.sysinternals.com,198.51.100.179,445,allowed,39491,632252,benign,routine network activity
NET-01206,2026-08-08T21:38:24Z,VULN-SCAN-01,ACME\admin.rpatel,chrome.exe,3197,download.sysinternals.com,198.51.100.155,5985,allowed,83139,933633,benign,routine network activity
NET-00861,2026-08-08T21:40:55Z,ADMIN-WS-11,ACME\svc_deploy,chrome.exe,13001,download.sysinternals.com,198.51.100.55,5985,allowed,96917,1833523,benign,routine network activity
NET-01328,2026-08-08T21:54:12Z,WEB-EDGE-01,ACME\admin.rpatel,msiexec.exe,5516,backup.internal,198.51.100.50,5985,allowed,75858,903985,benign,routine network activity
NET-01101,2026-08-08T22:02:58Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,3124,updates.vendor.example,198.51.100.34,443,allowed,45805,1237815,benign,routine network activity
NET-00658,2026-08-08T22:10:13Z,ADMIN-WS-07,ACME\admin.rpatel,msiexec.exe,12985,backup.internal,198.51.100.20,445,allowed,35609,523197,benign,routine network activity
NET-00228,2026-08-08T22:15:43Z,DEPLOY-01,ACME\svc_deploy,chrome.exe,9064,download.sysinternals.com,198.51.100.210,445,allowed,31794,1278010,benign,routine network activity
NET-00734,2026-08-08T22:18:16Z,APP-API-02,NT AUTHORITY\SYSTEM,msiexec.exe,10691,repo.internal,198.51.100.71,5985,allowed,74979,1435020,benign,routine network activity
NET-01276,2026-08-08T22:45:23Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,5586,repo.internal,198.51.100.145,443,allowed,80122,769831,benign,routine network activity
NET-00645,2026-08-08T22:53:04Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,8922,repo.internal,198.51.100.196,443,allowed,17081,243613,benign,routine network activity
NET-01267,2026-08-08T22:53:31Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,12321,repo.internal,198.51.100.71,5985,allowed,96904,454885,benign,routine network activity
NET-00301,2026-08-08T23:00:40Z,APP-API-02,ACME\admin.jlee,chrome.exe,14593,backup.internal,198.51.100.222,443,allowed,15559,1347529,benign,routine network activity
NET-00890,2026-08-08T23:01:29Z,APP-API-02,ACME\admin.jlee,msiexec.exe,5929,repo.internal,198.51.100.235,5985,allowed,75866,1837216,benign,routine network activity
NET-01187,2026-08-08T23:02:49Z,FILE-01,ACME\admin.jlee,msiexec.exe,14038,repo.internal,198.51.100.175,5985,allowed,7370,704497,benign,routine network activity
NET-01241,2026-08-08T23:14:17Z,VULN-SCAN-01,ACME\svc_backup,powershell.exe,13283,backup.internal,198.51.100.193,443,allowed,46260,1854153,benign,routine network activity
NET-00275,2026-08-08T23:19:53Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,4749,repo.internal,198.51.100.67,445,allowed,15728,165580,benign,routine network activity
NET-01280,2026-08-08T23:20:19Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,2785,backup.internal,198.51.100.162,5985,allowed,4624,38253,benign,routine network activity
NET-00904,2026-08-08T23:23:00Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,4024,backup.internal,198.51.100.73,5985,allowed,78148,278915,benign,routine network activity
NET-01318,2026-08-08T23:31:29Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,2822,download.sysinternals.com,198.51.100.147,5985,allowed,6376,767136,benign,routine network activity
NET-00737,2026-08-08T23:41:52Z,APP-API-02,ACME\svc_deploy,chrome.exe,6840,repo.internal,198.51.100.122,445,allowed,27468,1726928,benign,routine network activity
NET-00254,2026-08-09T00:01:14Z,ADMIN-WS-11,ACME\admin.jlee,backup-agent.exe,10120,repo.internal,198.51.100.235,445,allowed,28128,105024,benign,routine network activity
NET-00657,2026-08-09T00:14:25Z,APP-API-02,ACME\svc_backup,backup-agent.exe,3558,updates.vendor.example,198.51.100.69,443,allowed,3154,1578867,benign,routine network activity
NET-00001,2026-08-09T00:20:26Z,VULN-SCAN-01,ACME\admin.rpatel,backup-agent.exe,11190,updates.vendor.example,198.51.100.137,445,allowed,43731,355810,benign,routine network activity
NET-00811,2026-08-09T00:34:53Z,FILE-01,ACME\svc_backup,backup-agent.exe,10553,packages.microsoft.com,198.51.100.158,443,allowed,57681,1552687,benign,routine network activity
NET-00167,2026-08-09T00:37:03Z,WEB-EDGE-01,ACME\svc_deploy,msiexec.exe,7161,updates.vendor.example,198.51.100.145,445,allowed,43914,534374,benign,routine network activity
NET-01133,2026-08-09T00:44:52Z,DEPLOY-01,NT AUTHORITY\SYSTEM,chrome.exe,11423,packages.microsoft.com,198.51.100.5,5985,allowed,5729,283294,benign,routine network activity
NET-00942,2026-08-09T01:01:21Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,2937,backup.internal,198.51.100.233,5985,allowed,72163,1290286,benign,routine network activity
NET-00201,2026-08-09T01:02:18Z,ADMIN-WS-11,ACME\svc_deploy,powershell.exe,7895,updates.vendor.example,198.51.100.236,443,allowed,85870,1679518,benign,routine network activity
NET-00217,2026-08-09T01:11:21Z,ADMIN-WS-07,ACME\svc_deploy,chrome.exe,8650,backup.internal,198.51.100.21,5985,allowed,23290,18196,benign,routine network activity
NET-00905,2026-08-09T01:11:58Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,4723,download.sysinternals.com,198.51.100.80,443,allowed,97339,710489,benign,routine network activity
NET-00626,2026-08-09T01:20:41Z,ADMIN-WS-07,ACME\svc_backup,chrome.exe,7396,updates.vendor.example,198.51.100.104,443,allowed,52984,739820,benign,routine network activity
NET-00359,2026-08-09T01:25:58Z,ADMIN-WS-11,ACME\svc_backup,msiexec.exe,11923,repo.internal,198.51.100.58,5985,allowed,68887,52736,benign,routine network activity
NET-00253,2026-08-09T01:26:27Z,APP-API-02,NT AUTHORITY\SYSTEM,backup-agent.exe,3475,packages.microsoft.com,198.51.100.19,443,allowed,50517,1892477,benign,routine network activity
NET-00952,2026-08-09T01:36:36Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,3963,download.sysinternals.com,198.51.100.102,443,allowed,55692,1786960,benign,routine network activity
NET-00368,2026-08-09T01:51:45Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,5155,packages.microsoft.com,198.51.100.78,5985,allowed,55775,768357,benign,routine network activity
NET-01118,2026-08-09T01:56:59Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,chrome.exe,2759,download.sysinternals.com,198.51.100.238,5985,allowed,78667,1617069,benign,routine network activity
NET-01154,2026-08-09T02:04:08Z,APP-API-02,ACME\svc_backup,backup-agent.exe,8659,updates.vendor.example,198.51.100.197,445,allowed,50883,365810,benign,routine network activity
NET-00653,2026-08-09T02:12:51Z,FILE-01,ACME\admin.jlee,backup-agent.exe,8159,packages.microsoft.com,198.51.100.20,445,allowed,43350,209027,benign,routine network activity
NET-00814,2026-08-09T02:23:02Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,12317,repo.internal,198.51.100.96,5985,allowed,93782,476762,benign,routine network activity
NET-01000,2026-08-09T02:41:29Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,2795,download.sysinternals.com,198.51.100.127,445,allowed,60313,914415,benign,routine network activity
NET-00902,2026-08-09T02:57:14Z,ADMIN-WS-11,ACME\svc_deploy,msiexec.exe,12725,packages.microsoft.com,198.51.100.27,445,allowed,31283,1018043,benign,routine network activity
NET-00887,2026-08-09T02:59:50Z,APP-API-02,NT AUTHORITY\SYSTEM,powershell.exe,3771,updates.vendor.example,198.51.100.191,445,allowed,63108,1090656,benign,routine network activity
NET-01094,2026-08-09T03:10:04Z,ADMIN-WS-11,ACME\admin.rpatel,backup-agent.exe,9153,download.sysinternals.com,198.51.100.7,443,allowed,80398,635720,benign,routine network activity
NET-01487,2026-08-09T03:11:30Z,DEPLOY-01,ACME\admin.rpatel,chrome.exe,1412,updates.vendor.example,198.51.100.198,443,allowed,98248,1653773,benign,routine network activity
NET-00110,2026-08-09T03:13:39Z,WEB-EDGE-01,ACME\svc_deploy,backup-agent.exe,11586,download.sysinternals.com,198.51.100.197,443,allowed,68106,1988568,benign,routine network activity
NET-01135,2026-08-09T03:14:39Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,11034,backup.internal,198.51.100.136,445,allowed,85744,1893906,benign,routine network activity
NET-01200,2026-08-09T03:16:20Z,VULN-SCAN-01,ACME\admin.jlee,msiexec.exe,5173,backup.internal,198.51.100.164,445,allowed,42254,1073137,benign,routine network activity
NET-01327,2026-08-09T03:19:06Z,VULN-SCAN-01,ACME\svc_deploy,powershell.exe,8955,packages.microsoft.com,198.51.100.109,443,allowed,19136,1620294,benign,routine network activity
NET-00543,2026-08-09T03:25:37Z,DEPLOY-01,NT AUTHORITY\SYSTEM,backup-agent.exe,3650,backup.internal,198.51.100.4,445,allowed,40172,1945593,benign,routine network activity
NET-01439,2026-08-09T03:25:45Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,chrome.exe,6282,repo.internal,198.51.100.48,443,allowed,25353,1474286,benign,routine network activity
NET-00030,2026-08-09T03:33:12Z,ADMIN-WS-07,ACME\svc_deploy,msiexec.exe,10992,packages.microsoft.com,198.51.100.100,443,allowed,71868,186413,benign,routine network activity
NET-01419,2026-08-09T03:35:55Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,msiexec.exe,2622,backup.internal,198.51.100.45,445,allowed,80415,1351766,benign,routine network activity
NET-00071,2026-08-09T03:46:20Z,ADMIN-WS-11,ACME\svc_backup,powershell.exe,10309,packages.microsoft.com,198.51.100.19,445,allowed,11971,649956,benign,routine network activity
NET-00766,2026-08-09T03:48:17Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,powershell.exe,1773,repo.internal,198.51.100.97,445,allowed,36072,281327,benign,routine network activity
NET-00839,2026-08-09T03:58:01Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,12467,backup.internal,198.51.100.219,5985,allowed,78935,1696614,benign,routine network activity
NET-00592,2026-08-09T04:05:54Z,ADMIN-WS-11,ACME\svc_deploy,msiexec.exe,6804,repo.internal,198.51.100.134,445,allowed,14724,26173,benign,routine network activity
NET-00287,2026-08-09T04:15:56Z,WEB-EDGE-01,ACME\svc_deploy,powershell.exe,8109,packages.microsoft.com,198.51.100.194,445,allowed,32846,179764,benign,routine network activity
NET-01351,2026-08-09T04:28:29Z,WEB-EDGE-01,ACME\admin.jlee,powershell.exe,6615,repo.internal,198.51.100.64,5985,allowed,19968,178397,benign,routine network activity
NET-00043,2026-08-09T04:39:01Z,ADMIN-WS-07,ACME\admin.rpatel,backup-agent.exe,6690,download.sysinternals.com,198.51.100.30,445,allowed,98025,404211,benign,routine network activity
NET-00425,2026-08-09T04:50:12Z,WEB-EDGE-01,ACME\svc_deploy,chrome.exe,14812,repo.internal,198.51.100.201,445,allowed,43342,1032962,benign,routine network activity
NET-01002,2026-08-09T04:51:20Z,APP-API-02,ACME\admin.jlee,backup-agent.exe,4893,packages.microsoft.com,198.51.100.175,445,allowed,45298,1654182,benign,routine network activity
NET-00954,2026-08-09T04:59:33Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,powershell.exe,6050,packages.microsoft.com,198.51.100.51,443,allowed,93947,1838396,benign,routine network activity
NET-00244,2026-08-09T05:06:11Z,VULN-SCAN-01,ACME\admin.rpatel,msiexec.exe,5593,download.sysinternals.com,198.51.100.185,443,allowed,55477,1821191,benign,routine network activity
NET-01423,2026-08-09T05:15:08Z,DEPLOY-01,ACME\admin.rpatel,backup-agent.exe,14862,packages.microsoft.com,198.51.100.103,445,allowed,43893,725134,benign,routine network activity
NET-01389,2026-08-09T05:19:34Z,APP-API-02,ACME\admin.jlee,chrome.exe,4553,updates.vendor.example,198.51.100.151,5985,allowed,20318,544258,benign,routine network activity
NET-00771,2026-08-09T05:21:39Z,FILE-01,ACME\svc_backup,powershell.exe,14535,repo.internal,198.51.100.184,443,allowed,29632,869030,benign,routine network activity
NET-00832,2026-08-09T05:45:34Z,FILE-01,NT AUTHORITY\SYSTEM,powershell.exe,3972,updates.vendor.example,198.51.100.235,443,allowed,92903,1623108,benign,routine network activity
NET-00929,2026-08-09T05:58:27Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,msiexec.exe,3485,backup.internal,198.51.100.158,5985,allowed,53809,317707,benign,routine network activity
NET-01436,2026-08-09T06:06:00Z,WEB-EDGE-01,ACME\admin.jlee,chrome.exe,9132,download.sysinternals.com,198.51.100.171,443,allowed,19480,880053,benign,routine network activity
NET-01414,2026-08-09T06:08:38Z,VULN-SCAN-01,ACME\admin.rpatel,powershell.exe,5998,download.sysinternals.com,198.51.100.175,445,allowed,9171,1305732,benign,routine network activity
NET-00075,2026-08-09T06:09:16Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,powershell.exe,11264,packages.microsoft.com,198.51.100.189,443,allowed,97029,1031822,benign,routine network activity
NET-01409,2026-08-09T06:15:34Z,ADMIN-WS-11,ACME\admin.rpatel,chrome.exe,10736,download.sysinternals.com,198.51.100.37,443,allowed,70007,668862,benign,routine network activity
NET-00862,2026-08-09T06:18:48Z,FILE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,3192,repo.internal,198.51.100.150,445,allowed,2398,683617,benign,routine network activity
NET-00910,2026-08-09T06:21:33Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,backup-agent.exe,10188,download.sysinternals.com,198.51.100.80,443,allowed,16756,606251,benign,routine network activity
NET-01012,2026-08-09T06:24:05Z,ADMIN-WS-11,ACME\admin.jlee,msiexec.exe,3051,packages.microsoft.com,198.51.100.205,445,allowed,41313,1773815,benign,routine network activity
NET-00021,2026-08-09T06:26:25Z,FILE-01,ACME\svc_backup,powershell.exe,13243,repo.internal,198.51.100.12,443,allowed,48167,167371,benign,routine network activity
NET-01056,2026-08-09T06:30:54Z,APP-API-02,ACME\svc_backup,backup-agent.exe,14474,download.sysinternals.com,198.51.100.220,445,allowed,56855,1473757,benign,routine network activity
NET-00936,2026-08-09T06:39:25Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,msiexec.exe,13231,repo.internal,198.51.100.183,445,allowed,12971,1907727,benign,routine network activity
NET-00390,2026-08-09T06:41:40Z,ADMIN-WS-07,ACME\admin.jlee,powershell.exe,12871,download.sysinternals.com,198.51.100.94,443,allowed,39112,1137830,benign,routine network activity
NET-00263,2026-08-09T06:46:00Z,ADMIN-WS-07,ACME\svc_deploy,backup-agent.exe,5934,updates.vendor.example,198.51.100.157,5985,allowed,35725,1056292,benign,routine network activity
NET-01069,2026-08-09T06:46:25Z,FILE-01,ACME\admin.jlee,msiexec.exe,1497,backup.internal,198.51.100.85,445,allowed,37572,224415,benign,routine network activity
NET-00329,2026-08-09T06:48:19Z,ADMIN-WS-11,ACME\admin.rpatel,msiexec.exe,13926,packages.microsoft.com,198.51.100.226,445,allowed,59874,1932829,benign,routine network activity
NET-01037,2026-08-09T06:48:53Z,ADMIN-WS-07,ACME\svc_backup,backup-agent.exe,6948,download.sysinternals.com,198.51.100.216,5985,allowed,59746,523800,benign,routine network activity
NET-00308,2026-08-09T06:52:26Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,msiexec.exe,3197,repo.internal,198.51.100.206,445,allowed,41143,357163,benign,routine network activity
NET-01289,2026-08-09T07:09:51Z,ADMIN-WS-07,ACME\admin.rpatel,powershell.exe,6622,packages.microsoft.com,198.51.100.96,445,allowed,42685,431814,benign,routine network activity
NET-00119,2026-08-09T07:17:38Z,ADMIN-WS-07,ACME\admin.jlee,backup-agent.exe,6376,download.sysinternals.com,198.51.100.153,5985,allowed,50264,1217505,benign,routine network activity
NET-01236,2026-08-09T07:26:09Z,ADMIN-WS-07,ACME\svc_backup,powershell.exe,3974,backup.internal,198.51.100.6,445,allowed,15352,1259226,benign,routine network activity
NET-01240,2026-08-09T07:40:29Z,ADMIN-WS-11,ACME\admin.rpatel,powershell.exe,11875,packages.microsoft.com,198.51.100.21,443,allowed,76777,892359,benign,routine network activity
NET-00463,2026-08-09T07:43:34Z,FILE-01,ACME\admin.rpatel,backup-agent.exe,12322,download.sysinternals.com,198.51.100.84,445,allowed,51462,1537956,benign,routine network activity
NET-00755,2026-08-09T07:44:05Z,DEPLOY-01,ACME\admin.jlee,backup-agent.exe,10542,download.sysinternals.com,198.51.100.173,445,allowed,4486,755454,benign,routine network activity
NET-01256,2026-08-09T07:46:39Z,DEPLOY-01,ACME\svc_backup,chrome.exe,8683,download.sysinternals.com,198.51.100.167,445,allowed,90270,583759,benign,routine network activity
