event_id,_time,host,user,service_name,image_path,start_type,action,source_process,source_process_id,signature_status,classification,note
SVC-00610,2026-08-08T14:58:55Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,14286,signed,benign,approved service activity
SVC-01167,2026-08-08T15:02:15Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,3377,signed,benign,approved service activity
SVC-00468,2026-08-08T15:16:44Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,9218,signed,benign,approved service activity
SVC-00270,2026-08-08T15:48:22Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,13077,signed,benign,approved service activity
SVC-01305,2026-08-08T15:49:35Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,9056,signed,benign,approved service activity
SVC-00572,2026-08-08T15:53:49Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,13490,signed,benign,approved service activity
SVC-00666,2026-08-08T16:02:10Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,7147,signed,benign,approved service activity
SVC-01295,2026-08-08T16:06:33Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,1583,signed,benign,approved service activity
SVC-01465,2026-08-08T16:12:03Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,6363,signed,benign,approved service activity
SVC-00486,2026-08-08T16:14:16Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,9891,signed,benign,approved service activity
SVC-01498,2026-08-08T16:16:49Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1860,signed,benign,approved service activity
SVC-01391,2026-08-08T16:21:58Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,5926,signed,benign,approved service activity
SVC-01480,2026-08-08T16:24:52Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,7708,signed,benign,approved service activity
SVC-01101,2026-08-08T16:26:44Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,10188,signed,benign,approved service activity
SVC-00528,2026-08-08T16:35:13Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1496,signed,benign,approved service activity
SVC-00953,2026-08-08T16:37:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,11181,signed,benign,approved service activity
SVC-01189,2026-08-08T16:37:09Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,8798,signed,benign,approved service activity
SVC-00730,2026-08-08T16:37:23Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,6804,signed,benign,approved service activity
SVC-01283,2026-08-08T16:51:34Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,14737,signed,benign,approved service activity
SVC-00575,2026-08-08T16:51:40Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,7498,signed,benign,approved service activity
SVC-00738,2026-08-08T16:57:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,10241,signed,benign,approved service activity
SVC-00058,2026-08-08T17:04:30Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,3241,signed,benign,approved service activity
SVC-00929,2026-08-08T17:04:32Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,6838,signed,benign,approved service activity
SVC-00263,2026-08-08T17:04:44Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,1668,signed,benign,approved service activity
SVC-00838,2026-08-08T17:07:09Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,5531,signed,benign,approved service activity
SVC-01082,2026-08-08T17:14:41Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,5135,signed,benign,approved service activity
SVC-00374,2026-08-08T17:15:58Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,3632,signed,benign,approved service activity
SVC-00363,2026-08-08T17:16:08Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,2645,signed,benign,approved service activity
SVC-00451,2026-08-08T17:31:31Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,11871,signed,benign,approved service activity
SVC-00656,2026-08-08T17:33:02Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,2975,signed,benign,approved service activity
SVC-00487,2026-08-08T17:34:33Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,10868,signed,benign,approved service activity
SVC-00990,2026-08-08T17:36:37Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,3853,signed,benign,approved service activity
SVC-00089,2026-08-08T17:45:12Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,1619,signed,benign,approved service activity
SVC-00612,2026-08-08T18:14:10Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,8357,signed,benign,approved service activity
SVC-00548,2026-08-08T18:15:14Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,14839,signed,benign,approved service activity
SVC-00871,2026-08-08T18:18:58Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,11930,signed,benign,approved service activity
SVC-00606,2026-08-08T18:27:03Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,8268,signed,benign,approved service activity
SVC-01049,2026-08-08T18:36:18Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,1522,signed,benign,approved service activity
SVC-00204,2026-08-08T18:36:20Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,12228,signed,benign,approved service activity
SVC-00427,2026-08-08T18:38:14Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,2081,signed,benign,approved service activity
SVC-00655,2026-08-08T18:38:43Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,12951,signed,benign,approved service activity
SVC-01164,2026-08-08T18:39:46Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,3119,signed,benign,approved service activity
SVC-00832,2026-08-08T18:42:32Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1520,signed,benign,approved service activity
SVC-00104,2026-08-08T18:52:56Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,6405,signed,benign,approved service activity
SVC-00616,2026-08-08T19:01:00Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,14331,signed,benign,approved service activity
SVC-00176,2026-08-08T19:13:53Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,10766,signed,benign,approved service activity
SVC-00790,2026-08-08T19:23:31Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,3035,signed,benign,approved service activity
SVC-00307,2026-08-08T19:28:37Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,4571,signed,benign,approved service activity
SVC-00688,2026-08-08T19:31:25Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,7490,signed,benign,approved service activity
SVC-01039,2026-08-08T19:33:16Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,2599,signed,benign,approved service activity
SVC-00958,2026-08-08T19:35:12Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,13781,signed,benign,approved service activity
SVC-01443,2026-08-08T19:41:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,14110,signed,benign,approved service activity
SVC-00588,2026-08-08T19:50:42Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,services.exe,9828,signed,benign,approved service activity
SVC-01215,2026-08-08T19:51:38Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,13050,signed,benign,approved service activity
SVC-00165,2026-08-08T19:56:26Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,7331,signed,benign,approved service activity
SVC-01341,2026-08-08T20:02:40Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,services.exe,9109,signed,benign,approved service activity
SVC-00423,2026-08-08T20:10:05Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,8622,signed,benign,approved service activity
SVC-00031,2026-08-08T20:14:35Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,13508,signed,benign,approved service activity
SVC-00796,2026-08-08T20:15:13Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,7583,signed,benign,approved service activity
SVC-01119,2026-08-08T20:35:21Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,9421,signed,benign,approved service activity
SVC-01214,2026-08-08T20:42:58Z,FILE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,4777,signed,benign,approved service activity
SVC-00322,2026-08-08T20:43:00Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,6562,signed,benign,approved service activity
SVC-00281,2026-08-08T20:50:12Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,12101,signed,benign,approved service activity
SVC-00672,2026-08-08T20:57:04Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,5496,signed,benign,approved service activity
SVC-00194,2026-08-08T21:01:00Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,8530,signed,benign,approved service activity
SVC-01041,2026-08-08T21:05:49Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,3516,signed,benign,approved service activity
SVC-01234,2026-08-08T21:07:49Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,10061,signed,benign,approved service activity
SVC-00103,2026-08-08T21:08:08Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,services.exe,7391,signed,benign,approved service activity
SVC-00160,2026-08-08T21:40:48Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,1980,signed,benign,approved service activity
SVC-00078,2026-08-08T21:50:12Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,11779,signed,benign,approved service activity
SVC-00927,2026-08-08T21:58:55Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,services.exe,10959,signed,benign,approved service activity
SVC-01042,2026-08-08T22:01:12Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,7722,signed,benign,approved service activity
SVC-01453,2026-08-08T22:09:34Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,8713,signed,benign,approved service activity
SVC-01387,2026-08-08T22:18:54Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,2237,signed,benign,approved service activity
SVC-01210,2026-08-08T22:37:12Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,services.exe,6546,signed,benign,approved service activity
SVC-01098,2026-08-08T22:38:02Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,13633,signed,benign,approved service activity
SVC-00082,2026-08-08T22:49:06Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,4033,signed,benign,approved service activity
SVC-00596,2026-08-08T22:51:22Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,start,msiexec.exe,13991,signed,benign,approved service activity
SVC-00992,2026-08-08T22:55:07Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,6886,signed,benign,approved service activity
SVC-00726,2026-08-08T22:59:09Z,DEPLOY-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,8608,signed,benign,approved service activity
SVC-00441,2026-08-08T23:07:31Z,APP-API-02,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,9731,signed,benign,approved service activity
SVC-01051,2026-08-08T23:13:58Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,9782,signed,benign,approved service activity
SVC-01331,2026-08-08T23:29:59Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,12578,signed,benign,approved service activity
SVC-00829,2026-08-08T23:45:27Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,services.exe,2718,signed,benign,approved service activity
SVC-01478,2026-08-08T23:45:34Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,msiexec.exe,3240,signed,benign,approved service activity
SVC-00928,2026-08-08T23:48:06Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,3169,signed,benign,approved service activity
SVC-01428,2026-08-08T23:55:35Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,query,powershell.exe,11208,signed,benign,approved service activity
SVC-01071,2026-08-09T00:17:50Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,start,services.exe,14188,signed,benign,approved service activity
SVC-00497,2026-08-09T00:28:08Z,APP-API-02,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,create,powershell.exe,5239,signed,benign,approved service activity
SVC-01451,2026-08-09T00:29:40Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,8242,signed,benign,approved service activity
SVC-00716,2026-08-09T00:35:12Z,DEPLOY-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,8384,signed,benign,approved service activity
SVC-00385,2026-08-09T00:47:45Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,services.exe,1187,signed,benign,approved service activity
SVC-01329,2026-08-09T00:47:49Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,create,services.exe,5206,signed,benign,approved service activity
SVC-00401,2026-08-09T00:58:18Z,FILE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,msiexec.exe,14172,signed,benign,approved service activity
SVC-00873,2026-08-09T00:59:56Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,2020,signed,benign,approved service activity
SVC-00354,2026-08-09T01:00:30Z,APP-API-02,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,14106,signed,benign,approved service activity
SVC-00687,2026-08-09T01:04:31Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,12221,signed,benign,approved service activity
SVC-00512,2026-08-09T01:07:05Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,create,msiexec.exe,6039,signed,benign,approved service activity
SVC-01134,2026-08-09T01:22:33Z,ADMIN-WS-07,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,services.exe,7751,signed,benign,approved service activity
SVC-00027,2026-08-09T01:31:23Z,DEPLOY-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,services.exe,6742,signed,benign,approved service activity
SVC-00897,2026-08-09T01:33:52Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,start,services.exe,5280,signed,benign,approved service activity
SVC-01265,2026-08-09T01:35:41Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,create,msiexec.exe,7342,signed,benign,approved service activity
SVC-00851,2026-08-09T01:36:11Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Company\agent.exe,auto,query,msiexec.exe,4266,signed,benign,approved service activity
SVC-00608,2026-08-09T01:36:37Z,FILE-01,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,start,powershell.exe,8318,signed,benign,approved service activity
SVC-01492,2026-08-09T01:47:49Z,WEB-EDGE-01,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Backup\backup.exe,auto,query,services.exe,8999,signed,benign,approved service activity
SVC-00122,2026-08-09T01:50:38Z,VULN-SCAN-01,NT AUTHORITY\SYSTEM,CompanyAgent,C:\Program Files\Company\agent.exe,auto,create,powershell.exe,9296,signed,benign,approved service activity
SVC-01312,2026-08-09T02:19:07Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,BackupAgent,C:\Program Files\Backup\backup.exe,auto,query,powershell.exe,6589,signed,benign,approved service activity
SVC-01080,2026-08-09T02:20:22Z,ADMIN-WS-11,NT AUTHORITY\SYSTEM,TelemetryCollector,C:\Program Files\Company\agent.exe,auto,start,powershell.exe,14801,signed,benign,approved service activity
