change_id,_time,host,owner,change_type,approved,related_task,classification,note
CHG-01441,2026-09-03T12:51:05Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01524,2026-09-03T12:51:54Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01696,2026-09-03T12:59:15Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02705,2026-09-03T13:02:56Z,FILE-02,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02467,2026-09-03T13:04:39Z,DC-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01116,2026-09-03T13:08:25Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01915,2026-09-03T13:16:11Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02109,2026-09-03T13:16:29Z,FILE-02,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01371,2026-09-03T13:17:40Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02646,2026-09-03T13:24:18Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02210,2026-09-03T13:34:27Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01808,2026-09-03T13:35:39Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01736,2026-09-03T13:42:58Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01301,2026-09-03T13:44:53Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01299,2026-09-03T13:49:54Z,DC-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01757,2026-09-03T13:55:43Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02689,2026-09-03T13:56:14Z,PATCH-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01633,2026-09-03T13:59:07Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01477,2026-09-03T14:10:11Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02586,2026-09-03T14:10:36Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01647,2026-09-03T14:13:51Z,HR-WS-22,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02787,2026-09-03T14:15:36Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01576,2026-09-03T14:16:03Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01607,2026-09-03T14:16:12Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01334,2026-09-03T14:26:04Z,APP-03,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02719,2026-09-03T14:41:06Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02503,2026-09-03T14:41:42Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02416,2026-09-03T14:48:05Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01435,2026-09-03T14:50:28Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01131,2026-09-03T14:52:27Z,JUMP-01,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01989,2026-09-03T14:57:20Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02142,2026-09-03T14:57:26Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02508,2026-09-03T14:57:46Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02217,2026-09-03T14:57:59Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01489,2026-09-03T15:00:38Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01540,2026-09-03T15:03:12Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01625,2026-09-03T15:03:16Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01165,2026-09-03T15:05:14Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01383,2026-09-03T15:05:25Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01291,2026-09-03T15:15:25Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02233,2026-09-03T15:19:05Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01029,2026-09-03T15:20:47Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02030,2026-09-03T15:27:12Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01568,2026-09-03T15:33:38Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01942,2026-09-03T15:33:49Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02160,2026-09-03T15:35:59Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01702,2026-09-03T15:42:52Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02162,2026-09-03T15:46:34Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02561,2026-09-03T15:50:44Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01755,2026-09-03T15:53:10Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01692,2026-09-03T16:00:58Z,FILE-02,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01044,2026-09-03T16:10:33Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02430,2026-09-03T16:21:04Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01569,2026-09-03T16:23:01Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02084,2026-09-03T16:31:43Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01778,2026-09-03T16:40:52Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02722,2026-09-03T16:47:13Z,APP-03,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01115,2026-09-03T16:48:26Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01234,2026-09-03T16:52:44Z,DC-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02566,2026-09-03T16:57:13Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01508,2026-09-03T17:07:03Z,DC-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02530,2026-09-03T17:09:21Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01488,2026-09-03T17:09:47Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01392,2026-09-03T17:09:52Z,APP-03,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02287,2026-09-03T17:20:38Z,APP-03,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01528,2026-09-03T17:23:58Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01855,2026-09-03T17:24:21Z,JUMP-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01369,2026-09-03T17:25:45Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01276,2026-09-03T17:27:02Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01622,2026-09-03T17:29:49Z,MGMT-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01725,2026-09-03T17:30:02Z,APP-03,IT Operations,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02161,2026-09-03T17:30:49Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02379,2026-09-03T17:37:07Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01082,2026-09-03T17:40:02Z,JUMP-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01265,2026-09-03T17:41:05Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02736,2026-09-03T17:41:07Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02263,2026-09-03T17:47:21Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01177,2026-09-03T17:48:30Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01903,2026-09-03T17:53:29Z,APP-03,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02167,2026-09-03T18:00:20Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02753,2026-09-03T18:03:19Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02335,2026-09-03T18:14:03Z,HR-WS-22,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01559,2026-09-03T18:21:51Z,PATCH-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01917,2026-09-03T18:22:24Z,MGMT-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02117,2026-09-03T18:39:09Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02105,2026-09-03T18:42:15Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01833,2026-09-03T18:47:49Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01408,2026-09-03T18:49:17Z,MGMT-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02554,2026-09-03T18:52:35Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02208,2026-09-03T18:52:48Z,HR-WS-22,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02509,2026-09-03T18:52:49Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01513,2026-09-03T18:53:54Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02608,2026-09-03T18:55:48Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01357,2026-09-03T19:04:39Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01551,2026-09-03T19:07:20Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02625,2026-09-03T19:08:04Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01558,2026-09-03T19:08:25Z,JUMP-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01304,2026-09-03T19:12:26Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01768,2026-09-03T19:15:29Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01740,2026-09-03T19:17:55Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01345,2026-09-03T19:18:54Z,JUMP-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02261,2026-09-03T19:28:40Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02661,2026-09-03T19:28:48Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01402,2026-09-03T19:30:05Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01336,2026-09-03T19:34:22Z,JUMP-01,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01073,2026-09-03T19:37:41Z,DC-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01311,2026-09-03T19:39:21Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01776,2026-09-03T19:39:57Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01865,2026-09-03T19:40:40Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02270,2026-09-03T19:50:13Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02006,2026-09-03T19:56:53Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01893,2026-09-03T19:58:13Z,MGMT-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01449,2026-09-03T20:06:42Z,DC-01,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02364,2026-09-03T20:09:04Z,MGMT-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01050,2026-09-03T20:18:14Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01663,2026-09-03T20:29:46Z,DC-01,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01414,2026-09-03T20:40:08Z,FILE-02,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01939,2026-09-03T20:45:31Z,HR-WS-22,Infrastructure,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02691,2026-09-03T20:45:38Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02392,2026-09-03T20:50:46Z,JUMP-01,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01312,2026-09-03T20:55:30Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01083,2026-09-03T20:56:59Z,APP-03,IT Operations,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02438,2026-09-03T20:58:40Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02640,2026-09-03T21:06:17Z,FILE-02,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01680,2026-09-03T21:08:55Z,PATCH-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01530,2026-09-03T21:14:29Z,PATCH-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01293,2026-09-03T21:15:39Z,HR-WS-22,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02293,2026-09-03T21:18:24Z,APP-03,Endpoint Team,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02242,2026-09-03T21:28:12Z,MGMT-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01688,2026-09-03T21:32:33Z,APP-03,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-02794,2026-09-03T21:33:42Z,MGMT-01,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01026,2026-09-03T21:34:29Z,FILE-02,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01376,2026-09-03T21:35:23Z,HR-WS-22,IT Operations,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01792,2026-09-03T21:36:23Z,PATCH-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02757,2026-09-03T21:36:28Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01445,2026-09-03T21:36:55Z,FILE-02,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01789,2026-09-03T21:38:56Z,HR-WS-22,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01598,2026-09-03T21:45:52Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01367,2026-09-03T21:53:15Z,PATCH-01,IT Operations,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01983,2026-09-03T22:01:27Z,DC-01,IT Operations,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02128,2026-09-03T22:07:39Z,DC-01,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02029,2026-09-03T22:18:03Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02741,2026-09-03T22:18:05Z,DC-01,IT Operations,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02610,2026-09-03T22:19:31Z,FILE-02,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01020,2026-09-03T22:27:11Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01089,2026-09-03T22:37:30Z,HR-WS-22,Endpoint Team,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02231,2026-09-03T22:38:14Z,JUMP-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01631,2026-09-03T22:38:41Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01213,2026-09-03T22:43:53Z,APP-03,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02306,2026-09-03T22:55:15Z,HR-WS-22,Infrastructure,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01136,2026-09-03T22:57:48Z,PATCH-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01627,2026-09-03T22:59:50Z,JUMP-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01046,2026-09-03T23:10:03Z,PATCH-01,Infrastructure,inventory_update,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01700,2026-09-03T23:22:46Z,APP-03,Endpoint Team,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-02284,2026-09-03T23:23:02Z,PATCH-01,Infrastructure,patch_cycle,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01347,2026-09-03T23:27:21Z,MGMT-01,Infrastructure,maintenance,yes,\ACME\Inventory\Daily,benign,routine change record
CHG-01661,2026-09-03T23:30:25Z,MGMT-01,Endpoint Team,patch_cycle,yes,\ACME\Patch\DailyScan,benign,routine change record
CHG-01871,2026-09-03T23:31:26Z,DC-01,Endpoint Team,inventory_update,yes,\ACME\Inventory\Daily,benign,routine change record
