event_id,_time,src_host,dest_host,user,protocol,result,source_ip,classification,note
AUTH-00278,2026-08-15T08:34:53Z,DEPLOY-01,JUMP-01,ACME\jsmith,WinRM,success,10.50.48.100,benign,routine authentication
AUTH-00300,2026-08-15T08:42:57Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.28.4,benign,routine authentication
AUTH-00438,2026-08-15T08:48:14Z,FILE-02,FIN-WS-14,ACME\mrivera,RDP,failure,10.50.34.129,benign,routine authentication
AUTH-00397,2026-08-15T08:56:03Z,APP-API-03,APP-API-02,ACME\jsmith,WinRM,success,10.50.10.20,benign,routine authentication
AUTH-00736,2026-08-15T09:08:09Z,FILE-02,FILE-02,ACME\svc_backup,RDP,success,10.50.10.155,benign,routine authentication
AUTH-00698,2026-08-15T09:16:55Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,RDP,failure,10.50.16.42,benign,routine authentication
AUTH-00868,2026-08-15T09:19:56Z,FILE-02,FILE-02,ACME\svc_deploy,NTLM,success,10.50.8.164,benign,routine authentication
AUTH-00390,2026-08-15T09:20:32Z,APP-API-02,DEPLOY-01,ACME\jsmith,RDP,success,10.50.44.58,benign,routine authentication
AUTH-00501,2026-08-15T09:23:09Z,FILE-02,FILE-02,ACME\mrivera,Kerberos,failure,10.50.13.191,benign,routine authentication
AUTH-00279,2026-08-15T09:38:57Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.28.16,benign,routine authentication
AUTH-01440,2026-08-15T09:50:24Z,FIN-WS-14,APP-API-03,ACME\svc_deploy,WinRM,success,10.50.29.171,benign,routine authentication
AUTH-01447,2026-08-15T09:52:14Z,APP-API-03,APP-API-02,ACME\jsmith,NTLM,success,10.50.5.197,benign,routine authentication
AUTH-00280,2026-08-15T09:52:24Z,JUMP-01,APP-API-02,ACME\svc_deploy,NTLM,success,10.50.19.78,benign,routine authentication
AUTH-00262,2026-08-15T09:56:40Z,JUMP-01,APP-API-02,ACME\jsmith,WinRM,success,10.50.19.79,benign,routine authentication
AUTH-01386,2026-08-15T09:57:30Z,APP-API-02,FIN-WS-14,ACME\svc_deploy,RDP,success,10.50.13.99,benign,routine authentication
AUTH-00043,2026-08-15T10:01:25Z,APP-API-02,JUMP-01,ACME\svc_backup,NTLM,success,10.50.40.47,benign,routine authentication
AUTH-00131,2026-08-15T10:17:35Z,FIN-WS-14,FILE-02,ACME\svc_deploy,NTLM,success,10.50.21.29,benign,routine authentication
AUTH-00626,2026-08-15T10:21:27Z,DEPLOY-01,JUMP-01,ACME\jsmith,RDP,success,10.50.17.106,benign,routine authentication
AUTH-00334,2026-08-15T10:22:52Z,JUMP-01,APP-API-02,ACME\mrivera,WinRM,success,10.50.4.102,benign,routine authentication
AUTH-01457,2026-08-15T10:53:48Z,APP-API-02,APP-API-02,ACME\svc_deploy,RDP,success,10.50.25.191,benign,routine authentication
AUTH-00485,2026-08-15T10:54:16Z,FILE-02,FILE-02,ACME\svc_backup,Kerberos,success,10.50.34.57,benign,routine authentication
AUTH-00997,2026-08-15T10:54:24Z,FILE-02,JUMP-01,ACME\mrivera,WinRM,failure,10.50.16.54,benign,routine authentication
AUTH-00594,2026-08-15T10:55:11Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,failure,10.50.32.238,benign,routine authentication
AUTH-00258,2026-08-15T11:05:02Z,DEPLOY-01,FILE-02,ACME\svc_deploy,WinRM,failure,10.50.39.127,benign,routine authentication
AUTH-01329,2026-08-15T11:08:14Z,DEPLOY-01,FIN-WS-14,ACME\mrivera,RDP,failure,10.50.3.194,benign,routine authentication
AUTH-00154,2026-08-15T11:10:33Z,FIN-WS-14,APP-API-02,ACME\svc_deploy,RDP,failure,10.50.17.7,benign,routine authentication
AUTH-01315,2026-08-15T11:17:35Z,FIN-WS-14,JUMP-01,ACME\jsmith,WinRM,failure,10.50.9.161,benign,routine authentication
AUTH-01245,2026-08-15T11:22:54Z,JUMP-01,APP-API-02,ACME\svc_backup,RDP,failure,10.50.40.111,benign,routine authentication
AUTH-01212,2026-08-15T11:23:22Z,FIN-WS-14,APP-API-02,ACME\mrivera,RDP,success,10.50.11.132,benign,routine authentication
AUTH-00182,2026-08-15T11:26:26Z,JUMP-01,FILE-02,ACME\svc_backup,NTLM,success,10.50.19.19,benign,routine authentication
AUTH-00450,2026-08-15T11:27:27Z,APP-API-02,APP-API-03,ACME\svc_deploy,WinRM,success,10.50.8.111,benign,routine authentication
AUTH-00954,2026-08-15T11:31:39Z,FILE-02,FIN-WS-14,ACME\svc_deploy,WinRM,success,10.50.45.48,benign,routine authentication
AUTH-01043,2026-08-15T11:32:01Z,APP-API-03,FIN-WS-14,ACME\svc_deploy,Kerberos,success,10.50.2.125,benign,routine authentication
AUTH-01273,2026-08-15T11:32:44Z,JUMP-01,FIN-WS-14,ACME\svc_backup,Kerberos,failure,10.50.7.118,benign,routine authentication
AUTH-01189,2026-08-15T11:38:38Z,DEPLOY-01,FIN-WS-14,ACME\mrivera,NTLM,success,10.50.33.199,benign,routine authentication
AUTH-00410,2026-08-15T11:42:10Z,APP-API-02,FILE-02,ACME\svc_deploy,Kerberos,success,10.50.11.196,benign,routine authentication
AUTH-00032,2026-08-15T11:49:14Z,JUMP-01,APP-API-02,ACME\svc_backup,RDP,success,10.50.39.104,benign,routine authentication
AUTH-00246,2026-08-15T12:01:03Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,WinRM,success,10.50.14.179,benign,routine authentication
AUTH-00964,2026-08-15T12:03:24Z,APP-API-03,FIN-WS-14,NT AUTHORITY\SYSTEM,NTLM,success,10.50.16.133,benign,routine authentication
AUTH-01108,2026-08-15T12:12:55Z,APP-API-03,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.13.217,benign,routine authentication
AUTH-01010,2026-08-15T12:13:48Z,APP-API-02,FIN-WS-14,ACME\jsmith,NTLM,success,10.50.22.99,benign,routine authentication
AUTH-00457,2026-08-15T12:27:36Z,FIN-WS-14,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.37.17,benign,routine authentication
AUTH-00518,2026-08-15T12:42:14Z,APP-API-02,FIN-WS-14,ACME\svc_backup,RDP,success,10.50.41.83,benign,routine authentication
AUTH-01489,2026-08-15T12:47:03Z,FIN-WS-14,APP-API-02,ACME\jsmith,Kerberos,success,10.50.3.192,benign,routine authentication
AUTH-00540,2026-08-15T12:47:24Z,FIN-WS-14,JUMP-01,ACME\jsmith,RDP,success,10.50.18.73,benign,routine authentication
AUTH-01480,2026-08-15T12:55:06Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.18.168,benign,routine authentication
AUTH-00831,2026-08-15T13:07:00Z,JUMP-01,FILE-02,ACME\mrivera,Kerberos,success,10.50.27.78,benign,routine authentication
AUTH-00874,2026-08-15T13:07:24Z,APP-API-03,APP-API-02,ACME\jsmith,NTLM,success,10.50.43.67,benign,routine authentication
AUTH-00827,2026-08-15T13:12:57Z,APP-API-03,APP-API-03,ACME\jsmith,WinRM,success,10.50.38.227,benign,routine authentication
AUTH-00377,2026-08-15T13:26:12Z,FIN-WS-14,APP-API-03,ACME\svc_backup,WinRM,failure,10.50.4.149,benign,routine authentication
AUTH-00679,2026-08-15T13:33:13Z,APP-API-02,JUMP-01,ACME\mrivera,RDP,success,10.50.34.63,benign,routine authentication
AUTH-01109,2026-08-15T13:35:49Z,DEPLOY-01,FILE-02,ACME\jsmith,NTLM,success,10.50.28.11,benign,routine authentication
AUTH-00975,2026-08-15T13:37:52Z,DEPLOY-01,FIN-WS-14,ACME\mrivera,WinRM,failure,10.50.30.172,benign,routine authentication
AUTH-01265,2026-08-15T13:46:45Z,JUMP-01,APP-API-03,ACME\svc_backup,RDP,failure,10.50.16.238,benign,routine authentication
AUTH-00836,2026-08-15T13:52:45Z,APP-API-02,JUMP-01,ACME\jsmith,WinRM,success,10.50.37.73,benign,routine authentication
AUTH-01078,2026-08-15T14:01:53Z,APP-API-02,APP-API-03,NT AUTHORITY\SYSTEM,WinRM,failure,10.50.41.164,benign,routine authentication
AUTH-00323,2026-08-15T14:07:25Z,APP-API-02,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,failure,10.50.37.219,benign,routine authentication
AUTH-01057,2026-08-15T14:15:19Z,DEPLOY-01,APP-API-03,ACME\jsmith,RDP,success,10.50.22.56,benign,routine authentication
AUTH-00253,2026-08-15T14:15:59Z,APP-API-02,FIN-WS-14,ACME\jsmith,Kerberos,failure,10.50.26.32,benign,routine authentication
AUTH-00716,2026-08-15T14:17:03Z,FILE-02,FIN-WS-14,ACME\svc_backup,Kerberos,success,10.50.27.45,benign,routine authentication
AUTH-00245,2026-08-15T14:20:04Z,APP-API-03,DEPLOY-01,ACME\svc_backup,NTLM,success,10.50.11.114,benign,routine authentication
AUTH-00388,2026-08-15T14:55:21Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,NTLM,success,10.50.42.107,benign,routine authentication
AUTH-01242,2026-08-15T15:01:17Z,APP-API-02,FILE-02,ACME\svc_backup,RDP,failure,10.50.3.43,benign,routine authentication
AUTH-01095,2026-08-15T15:05:38Z,FIN-WS-14,DEPLOY-01,ACME\mrivera,WinRM,success,10.50.40.173,benign,routine authentication
AUTH-00590,2026-08-15T15:06:54Z,FIN-WS-14,JUMP-01,ACME\jsmith,RDP,success,10.50.11.4,benign,routine authentication
AUTH-00767,2026-08-15T15:13:58Z,DEPLOY-01,JUMP-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.23.110,benign,routine authentication
AUTH-00119,2026-08-15T15:14:02Z,FIN-WS-14,FIN-WS-14,ACME\svc_backup,RDP,failure,10.50.2.110,benign,routine authentication
AUTH-00045,2026-08-15T15:21:33Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,10.50.20.176,benign,routine authentication
AUTH-01379,2026-08-15T15:22:48Z,FIN-WS-14,APP-API-03,NT AUTHORITY\SYSTEM,WinRM,failure,10.50.25.111,benign,routine authentication
AUTH-00524,2026-08-15T15:29:11Z,FIN-WS-14,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.50.40,benign,routine authentication
AUTH-00224,2026-08-15T15:31:11Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,failure,10.50.11.182,benign,routine authentication
AUTH-01135,2026-08-15T15:35:21Z,JUMP-01,FIN-WS-14,ACME\mrivera,Kerberos,success,10.50.4.79,benign,routine authentication
AUTH-00581,2026-08-15T15:38:02Z,APP-API-02,APP-API-02,ACME\jsmith,WinRM,success,10.50.15.20,benign,routine authentication
AUTH-00064,2026-08-15T15:40:55Z,DEPLOY-01,APP-API-03,ACME\svc_backup,NTLM,success,10.50.23.151,benign,routine authentication
AUTH-00335,2026-08-15T15:53:36Z,FIN-WS-14,FIN-WS-14,NT AUTHORITY\SYSTEM,RDP,success,10.50.19.182,benign,routine authentication
AUTH-01065,2026-08-15T15:54:40Z,APP-API-03,APP-API-03,ACME\svc_backup,RDP,success,10.50.14.61,benign,routine authentication
AUTH-00766,2026-08-15T16:04:55Z,APP-API-03,APP-API-03,ACME\jsmith,RDP,success,10.50.45.218,benign,routine authentication
AUTH-00763,2026-08-15T16:07:34Z,FILE-02,FIN-WS-14,NT AUTHORITY\SYSTEM,WinRM,success,10.50.27.4,benign,routine authentication
AUTH-01303,2026-08-15T16:11:14Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,RDP,success,10.50.6.123,benign,routine authentication
AUTH-00260,2026-08-15T16:12:02Z,APP-API-02,FILE-02,ACME\mrivera,NTLM,success,10.50.45.236,benign,routine authentication
AUTH-00229,2026-08-15T16:17:43Z,JUMP-01,JUMP-01,ACME\jsmith,RDP,success,10.50.38.174,benign,routine authentication
AUTH-00905,2026-08-15T16:22:56Z,DEPLOY-01,JUMP-01,ACME\svc_deploy,WinRM,success,10.50.4.181,benign,routine authentication
AUTH-01097,2026-08-15T16:25:15Z,FILE-02,FILE-02,ACME\svc_deploy,Kerberos,failure,10.50.22.50,benign,routine authentication
AUTH-01092,2026-08-15T16:39:08Z,JUMP-01,JUMP-01,ACME\svc_backup,RDP,failure,10.50.14.55,benign,routine authentication
AUTH-01258,2026-08-15T16:41:47Z,JUMP-01,JUMP-01,ACME\mrivera,RDP,success,10.50.41.36,benign,routine authentication
AUTH-00094,2026-08-15T16:48:25Z,FIN-WS-14,FILE-02,ACME\mrivera,RDP,success,10.50.21.226,benign,routine authentication
AUTH-01313,2026-08-15T16:51:13Z,APP-API-03,JUMP-01,ACME\mrivera,RDP,success,10.50.43.141,benign,routine authentication
AUTH-01328,2026-08-15T16:59:01Z,FILE-02,APP-API-03,ACME\jsmith,Kerberos,success,10.50.41.218,benign,routine authentication
AUTH-00854,2026-08-15T17:08:45Z,DEPLOY-01,FILE-02,ACME\svc_deploy,Kerberos,failure,10.50.35.215,benign,routine authentication
AUTH-00303,2026-08-15T17:15:08Z,JUMP-01,DEPLOY-01,ACME\svc_backup,RDP,success,10.50.39.127,benign,routine authentication
AUTH-00340,2026-08-15T17:29:24Z,APP-API-02,DEPLOY-01,ACME\svc_deploy,RDP,success,10.50.5.75,benign,routine authentication
AUTH-01390,2026-08-15T17:42:14Z,FIN-WS-14,APP-API-02,ACME\jsmith,Kerberos,success,10.50.42.223,benign,routine authentication
AUTH-00834,2026-08-15T17:55:55Z,APP-API-02,APP-API-02,ACME\svc_backup,WinRM,failure,10.50.13.89,benign,routine authentication
AUTH-00291,2026-08-15T18:04:36Z,JUMP-01,APP-API-02,ACME\jsmith,WinRM,success,10.50.31.83,benign,routine authentication
AUTH-01445,2026-08-15T18:15:49Z,FILE-02,FIN-WS-14,NT AUTHORITY\SYSTEM,NTLM,success,10.50.19.100,benign,routine authentication
AUTH-00331,2026-08-15T18:16:17Z,APP-API-03,DEPLOY-01,ACME\svc_deploy,RDP,success,10.50.16.19,benign,routine authentication
AUTH-01359,2026-08-15T18:32:24Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.6.190,benign,routine authentication
AUTH-01241,2026-08-15T18:32:59Z,DEPLOY-01,APP-API-03,ACME\jsmith,NTLM,success,10.50.12.22,benign,routine authentication
AUTH-00050,2026-08-15T18:36:35Z,JUMP-01,DEPLOY-01,ACME\jsmith,Kerberos,success,10.50.13.76,benign,routine authentication
AUTH-00885,2026-08-15T18:37:43Z,APP-API-03,FIN-WS-14,ACME\svc_backup,WinRM,success,10.50.15.192,benign,routine authentication
AUTH-01070,2026-08-15T18:48:08Z,APP-API-02,APP-API-03,ACME\jsmith,Kerberos,failure,10.50.48.128,benign,routine authentication
AUTH-00288,2026-08-15T18:48:39Z,DEPLOY-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,10.50.38.196,benign,routine authentication
AUTH-00369,2026-08-15T18:49:33Z,JUMP-01,FILE-02,ACME\svc_backup,Kerberos,success,10.50.10.136,benign,routine authentication
AUTH-01113,2026-08-15T18:57:05Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.21.23,benign,routine authentication
AUTH-00530,2026-08-15T18:57:32Z,APP-API-03,FILE-02,NT AUTHORITY\SYSTEM,WinRM,success,10.50.4.64,benign,routine authentication
AUTH-00082,2026-08-15T19:04:06Z,APP-API-02,APP-API-02,ACME\mrivera,NTLM,success,10.50.27.75,benign,routine authentication
AUTH-00361,2026-08-15T19:08:00Z,JUMP-01,FILE-02,ACME\svc_backup,WinRM,failure,10.50.44.143,benign,routine authentication
AUTH-00453,2026-08-15T19:16:42Z,APP-API-02,JUMP-01,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.26.39,benign,routine authentication
AUTH-00543,2026-08-15T19:24:21Z,APP-API-02,APP-API-03,ACME\svc_deploy,Kerberos,success,10.50.43.176,benign,routine authentication
AUTH-01208,2026-08-15T19:40:48Z,FIN-WS-14,DEPLOY-01,ACME\svc_backup,RDP,success,10.50.15.149,benign,routine authentication
AUTH-01110,2026-08-15T19:41:11Z,DEPLOY-01,JUMP-01,ACME\jsmith,RDP,success,10.50.14.236,benign,routine authentication
AUTH-00472,2026-08-15T19:43:26Z,DEPLOY-01,APP-API-03,ACME\svc_deploy,RDP,success,10.50.33.42,benign,routine authentication
AUTH-01260,2026-08-15T19:52:15Z,APP-API-02,DEPLOY-01,ACME\mrivera,NTLM,failure,10.50.49.147,benign,routine authentication
AUTH-00886,2026-08-15T19:57:30Z,DEPLOY-01,FILE-02,ACME\svc_deploy,NTLM,success,10.50.14.83,benign,routine authentication
AUTH-00700,2026-08-15T20:03:33Z,DEPLOY-01,FIN-WS-14,ACME\jsmith,NTLM,success,10.50.10.59,benign,routine authentication
AUTH-00909,2026-08-15T20:04:14Z,FILE-02,DEPLOY-01,NT AUTHORITY\SYSTEM,Kerberos,failure,10.50.44.138,benign,routine authentication
AUTH-00898,2026-08-15T20:04:23Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.44.240,benign,routine authentication
AUTH-00723,2026-08-15T20:05:47Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,RDP,success,10.50.18.150,benign,routine authentication
AUTH-01297,2026-08-15T20:11:21Z,APP-API-03,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.1.116,benign,routine authentication
AUTH-01066,2026-08-15T20:23:11Z,DEPLOY-01,JUMP-01,ACME\svc_backup,Kerberos,success,10.50.26.114,benign,routine authentication
AUTH-00378,2026-08-15T20:23:25Z,DEPLOY-01,APP-API-03,ACME\svc_backup,Kerberos,failure,10.50.32.157,benign,routine authentication
AUTH-00223,2026-08-15T20:26:22Z,FIN-WS-14,DEPLOY-01,ACME\jsmith,Kerberos,success,10.50.44.180,benign,routine authentication
AUTH-00640,2026-08-15T20:38:03Z,JUMP-01,DEPLOY-01,ACME\svc_backup,RDP,success,10.50.40.13,benign,routine authentication
AUTH-00367,2026-08-15T20:38:33Z,DEPLOY-01,JUMP-01,ACME\svc_deploy,WinRM,success,10.50.24.63,benign,routine authentication
AUTH-01075,2026-08-15T20:43:07Z,JUMP-01,APP-API-02,ACME\svc_deploy,WinRM,failure,10.50.37.122,benign,routine authentication
AUTH-01162,2026-08-15T20:43:51Z,JUMP-01,FILE-02,ACME\svc_deploy,WinRM,success,10.50.45.45,benign,routine authentication
AUTH-01472,2026-08-15T20:53:38Z,APP-API-02,DEPLOY-01,ACME\mrivera,RDP,success,10.50.46.168,benign,routine authentication
AUTH-00161,2026-08-15T21:00:42Z,APP-API-02,FILE-02,ACME\mrivera,WinRM,failure,10.50.45.181,benign,routine authentication
AUTH-00961,2026-08-15T21:14:55Z,APP-API-02,FIN-WS-14,ACME\mrivera,Kerberos,failure,10.50.35.225,benign,routine authentication
AUTH-00520,2026-08-15T21:17:52Z,FILE-02,FILE-02,ACME\jsmith,NTLM,success,10.50.47.143,benign,routine authentication
AUTH-00084,2026-08-15T21:20:24Z,FIN-WS-14,JUMP-01,ACME\svc_deploy,NTLM,success,10.50.40.133,benign,routine authentication
AUTH-00445,2026-08-15T21:22:05Z,APP-API-03,FILE-02,ACME\jsmith,NTLM,success,10.50.44.233,benign,routine authentication
AUTH-00637,2026-08-15T22:19:59Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,10.50.11.10,benign,routine authentication
AUTH-00528,2026-08-15T22:21:27Z,FILE-02,FILE-02,ACME\svc_deploy,RDP,success,10.50.13.45,benign,routine authentication
AUTH-00774,2026-08-15T22:25:48Z,DEPLOY-01,DEPLOY-01,ACME\mrivera,RDP,success,10.50.17.133,benign,routine authentication
AUTH-00941,2026-08-15T22:41:09Z,JUMP-01,FIN-WS-14,ACME\svc_backup,NTLM,success,10.50.12.172,benign,routine authentication
AUTH-01204,2026-08-15T22:46:49Z,APP-API-02,FIN-WS-14,ACME\mrivera,NTLM,failure,10.50.16.170,benign,routine authentication
AUTH-00352,2026-08-15T22:47:49Z,DEPLOY-01,FIN-WS-14,ACME\svc_deploy,Kerberos,success,10.50.29.94,benign,routine authentication
AUTH-01446,2026-08-15T22:53:29Z,APP-API-03,FILE-02,ACME\svc_backup,Kerberos,success,10.50.6.50,benign,routine authentication
AUTH-00308,2026-08-15T23:11:38Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,NTLM,success,10.50.9.88,benign,routine authentication
AUTH-00758,2026-08-15T23:11:53Z,APP-API-02,FIN-WS-14,ACME\mrivera,RDP,success,10.50.39.232,benign,routine authentication
AUTH-00816,2026-08-15T23:36:20Z,FILE-02,JUMP-01,ACME\mrivera,RDP,success,10.50.38.205,benign,routine authentication
AUTH-00648,2026-08-15T23:37:45Z,JUMP-01,DEPLOY-01,ACME\mrivera,WinRM,success,10.50.2.94,benign,routine authentication
AUTH-01441,2026-08-15T23:37:48Z,APP-API-02,FILE-02,ACME\svc_backup,WinRM,success,10.50.10.211,benign,routine authentication
AUTH-00846,2026-08-15T23:39:20Z,APP-API-03,APP-API-03,ACME\svc_backup,RDP,success,10.50.33.198,benign,routine authentication
AUTH-00198,2026-08-15T23:45:52Z,APP-API-02,APP-API-03,ACME\jsmith,WinRM,success,10.50.26.153,benign,routine authentication
AUTH-01270,2026-08-16T00:02:26Z,JUMP-01,APP-API-03,NT AUTHORITY\SYSTEM,RDP,success,10.50.12.66,benign,routine authentication
AUTH-00184,2026-08-16T00:04:59Z,FIN-WS-14,DEPLOY-01,ACME\mrivera,Kerberos,success,10.50.2.223,benign,routine authentication
AUTH-00480,2026-08-16T00:12:48Z,DEPLOY-01,APP-API-03,ACME\mrivera,NTLM,success,10.50.26.107,benign,routine authentication
AUTH-00572,2026-08-16T00:13:53Z,FIN-WS-14,JUMP-01,ACME\mrivera,WinRM,failure,10.50.2.228,benign,routine authentication
AUTH-01233,2026-08-16T00:14:42Z,JUMP-01,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.37.210,benign,routine authentication
AUTH-01385,2026-08-16T00:15:26Z,APP-API-03,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,10.50.13.212,benign,routine authentication
AUTH-00355,2026-08-16T00:17:12Z,JUMP-01,FILE-02,ACME\jsmith,WinRM,success,10.50.14.237,benign,routine authentication
AUTH-01371,2026-08-16T00:26:53Z,JUMP-01,DEPLOY-01,ACME\mrivera,RDP,success,10.50.15.208,benign,routine authentication
AUTH-00061,2026-08-16T00:28:06Z,FILE-02,APP-API-03,NT AUTHORITY\SYSTEM,NTLM,failure,10.50.18.95,benign,routine authentication
AUTH-00125,2026-08-16T00:29:05Z,FIN-WS-14,APP-API-02,ACME\jsmith,Kerberos,failure,10.50.19.65,benign,routine authentication
AUTH-00417,2026-08-16T00:30:12Z,FILE-02,APP-API-02,ACME\svc_backup,WinRM,success,10.50.27.135,benign,routine authentication
AUTH-00988,2026-08-16T00:31:58Z,FILE-02,DEPLOY-01,ACME\svc_deploy,Kerberos,success,10.50.8.232,benign,routine authentication
AUTH-00600,2026-08-16T00:32:47Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,WinRM,success,10.50.37.215,benign,routine authentication
AUTH-00419,2026-08-16T00:45:43Z,APP-API-03,DEPLOY-01,NT AUTHORITY\SYSTEM,RDP,success,10.50.23.20,benign,routine authentication
AUTH-01419,2026-08-16T00:54:17Z,FILE-02,FIN-WS-14,ACME\svc_backup,WinRM,success,10.50.22.130,benign,routine authentication
AUTH-01337,2026-08-16T01:07:24Z,APP-API-03,APP-API-02,ACME\svc_backup,RDP,success,10.50.21.224,benign,routine authentication
AUTH-01433,2026-08-16T01:09:15Z,DEPLOY-01,FIN-WS-14,ACME\svc_deploy,Kerberos,success,10.50.18.94,benign,routine authentication
AUTH-01448,2026-08-16T01:11:27Z,JUMP-01,APP-API-02,ACME\jsmith,Kerberos,failure,10.50.32.73,benign,routine authentication
AUTH-00363,2026-08-16T01:19:29Z,APP-API-03,APP-API-03,ACME\svc_deploy,WinRM,success,10.50.32.76,benign,routine authentication
AUTH-00966,2026-08-16T01:23:21Z,JUMP-01,DEPLOY-01,ACME\jsmith,WinRM,success,10.50.23.105,benign,routine authentication
AUTH-00817,2026-08-16T01:38:25Z,DEPLOY-01,JUMP-01,ACME\mrivera,NTLM,success,10.50.25.101,benign,routine authentication
AUTH-00112,2026-08-16T01:47:42Z,FILE-02,APP-API-03,ACME\svc_backup,Kerberos,success,10.50.14.219,benign,routine authentication
AUTH-00141,2026-08-16T01:55:46Z,FIN-WS-14,APP-API-02,ACME\svc_deploy,RDP,failure,10.50.50.139,benign,routine authentication
AUTH-01173,2026-08-16T02:06:18Z,DEPLOY-01,DEPLOY-01,ACME\svc_backup,Kerberos,failure,10.50.43.37,benign,routine authentication
AUTH-00813,2026-08-16T02:09:54Z,APP-API-03,APP-API-02,ACME\jsmith,WinRM,success,10.50.10.96,benign,routine authentication
AUTH-01002,2026-08-16T02:31:45Z,DEPLOY-01,JUMP-01,ACME\mrivera,Kerberos,success,10.50.41.166,benign,routine authentication
AUTH-00497,2026-08-16T02:45:07Z,APP-API-02,APP-API-02,ACME\svc_deploy,Kerberos,failure,10.50.2.78,benign,routine authentication
