detection_id,_time,severity,title,host,user,expected_decision,note
ATD-007-01248,2026-08-21T15:26:05Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00459,2026-08-21T15:27:37Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01427,2026-08-21T15:43:12Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01653,2026-08-21T15:56:41Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00179,2026-08-21T16:03:07Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00518,2026-08-21T16:05:53Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00520,2026-08-21T16:15:44Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00398,2026-08-21T16:17:02Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00546,2026-08-21T16:18:39Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01120,2026-08-21T16:21:29Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01780,2026-08-21T16:31:57Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01727,2026-08-21T16:33:55Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01230,2026-08-21T16:45:19Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-01130,2026-08-21T16:46:50Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-01741,2026-08-21T16:49:30Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00111,2026-08-21T16:51:36Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00511,2026-08-21T16:55:57Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01208,2026-08-21T16:59:17Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01104,2026-08-21T17:01:08Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01496,2026-08-21T17:10:09Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00926,2026-08-21T17:11:14Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01461,2026-08-21T17:13:03Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01583,2026-08-21T17:25:25Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00282,2026-08-21T17:26:11Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00274,2026-08-21T17:27:47Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00803,2026-08-21T17:29:14Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01317,2026-08-21T17:29:53Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01601,2026-08-21T17:31:19Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00475,2026-08-21T17:34:52Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-00804,2026-08-21T17:53:01Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00853,2026-08-21T17:55:52Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01227,2026-08-21T18:08:11Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01273,2026-08-21T18:09:06Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00407,2026-08-21T18:09:30Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-00643,2026-08-21T18:11:04Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00662,2026-08-21T18:12:00Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-01708,2026-08-21T18:12:12Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00040,2026-08-21T18:21:17Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-00063,2026-08-21T18:28:21Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01212,2026-08-21T18:44:33Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00850,2026-08-21T18:46:34Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01515,2026-08-21T18:49:11Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01605,2026-08-21T18:55:20Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-01196,2026-08-21T18:56:20Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-01274,2026-08-21T18:58:39Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00318,2026-08-21T19:00:42Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00939,2026-08-21T19:23:57Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01481,2026-08-21T19:34:33Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01163,2026-08-21T19:37:06Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01648,2026-08-21T19:37:58Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00319,2026-08-21T19:49:17Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01129,2026-08-21T19:53:35Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01704,2026-08-21T19:56:10Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00929,2026-08-21T19:59:18Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00988,2026-08-21T20:07:01Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00486,2026-08-21T20:07:54Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01693,2026-08-21T20:20:10Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00258,2026-08-21T20:20:44Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01451,2026-08-21T20:29:18Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00601,2026-08-21T20:34:42Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-00252,2026-08-21T21:04:49Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00774,2026-08-21T21:06:30Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01015,2026-08-21T21:11:39Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
ATD-007-01351,2026-08-21T21:16:38Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01251,2026-08-21T21:17:14Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00573,2026-08-21T21:21:09Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01301,2026-08-21T21:26:20Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01511,2026-08-21T21:29:44Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-00664,2026-08-21T21:32:04Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-01075,2026-08-21T21:33:47Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01363,2026-08-21T21:37:44Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01710,2026-08-21T21:48:29Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01575,2026-08-21T21:48:33Z,low,Background Review,PRINT-01,ACME\mrivera,context,background detection
ATD-007-00144,2026-08-21T21:50:16Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01740,2026-08-21T21:50:37Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00279,2026-08-21T21:50:57Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00348,2026-08-21T21:54:46Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-00289,2026-08-21T21:57:00Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01307,2026-08-21T21:57:33Z,low,Background Review,JUMP-01,ACME\jsmith,context,background detection
ATD-007-01745,2026-08-21T22:10:43Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-00380,2026-08-21T22:16:19Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01457,2026-08-21T22:19:54Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00840,2026-08-21T22:25:55Z,low,Background Review,DC-01,ACME\svc_print,context,background detection
ATD-007-01349,2026-08-21T22:26:14Z,low,Background Review,DC-01,ACME\mrivera,context,background detection
ATD-007-00342,2026-08-21T22:27:03Z,low,Background Review,FIN-WS-14,ACME\jsmith,context,background detection
ATD-007-00741,2026-08-21T22:27:08Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01322,2026-08-21T22:35:34Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01220,2026-08-21T22:39:05Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01516,2026-08-21T22:43:07Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-01079,2026-08-21T22:50:35Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00472,2026-08-21T22:51:42Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00569,2026-08-21T22:53:22Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00568,2026-08-21T22:54:50Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-01350,2026-08-21T22:56:30Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00539,2026-08-21T23:01:09Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01098,2026-08-21T23:01:11Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01000,2026-08-21T23:02:31Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01670,2026-08-21T23:18:37Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-00232,2026-08-21T23:20:34Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-01574,2026-08-21T23:26:09Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-01397,2026-08-21T23:28:28Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-01369,2026-08-21T23:28:43Z,low,Background Review,APP-API-02,ACME\svc_print,context,background detection
ATD-007-00305,2026-08-21T23:37:59Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01316,2026-08-21T23:44:25Z,low,Background Review,JUMP-01,ACME\mrivera,context,background detection
ATD-007-00122,2026-08-21T23:45:43Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-00101,2026-08-21T23:49:44Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01711,2026-08-21T23:53:49Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00743,2026-08-21T23:55:35Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01563,2026-08-22T00:00:07Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01186,2026-08-22T00:00:14Z,low,Background Review,JUMP-01,ACME\svc_backup,context,background detection
ATD-007-01244,2026-08-22T00:01:15Z,low,Background Review,FIN-WS-14,ACME\mrivera,context,background detection
ATD-007-01570,2026-08-22T00:06:21Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00020,2026-08-22T00:10:06Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00896,2026-08-22T00:15:19Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00708,2026-08-22T00:18:08Z,low,Background Review,FIN-WS-14,ACME\svc_backup,context,background detection
ATD-007-00685,2026-08-22T00:22:13Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01448,2026-08-22T00:29:26Z,low,Background Review,FILE-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00262,2026-08-22T00:31:11Z,low,Background Review,DC-01,ACME\jsmith,context,background detection
ATD-007-00524,2026-08-22T00:31:11Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00797,2026-08-22T00:37:22Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00460,2026-08-22T00:39:24Z,low,Background Review,FILE-02,ACME\svc_print,context,background detection
ATD-007-00729,2026-08-22T00:40:43Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01768,2026-08-22T00:40:54Z,low,Background Review,APP-API-02,ACME\jsmith,context,background detection
ATD-007-00218,2026-08-22T00:43:17Z,low,Background Review,FIN-WS-14,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01480,2026-08-22T00:47:43Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-00831,2026-08-22T00:48:49Z,low,Background Review,JUMP-01,ACME\svc_print,context,background detection
ATD-007-01361,2026-08-22T00:49:27Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00158,2026-08-22T00:54:12Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00106,2026-08-22T00:54:48Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00861,2026-08-22T00:57:34Z,low,Background Review,JUMP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01239,2026-08-22T01:16:38Z,low,Background Review,FIN-WS-14,ACME\svc_print,context,background detection
ATD-007-01169,2026-08-22T01:17:07Z,low,Background Review,PRINT-01,ACME\svc_backup,context,background detection
ATD-007-01082,2026-08-22T01:34:13Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00693,2026-08-22T01:35:45Z,low,Background Review,BACKUP-01,ACME\jsmith,context,background detection
ATD-007-00763,2026-08-22T01:47:59Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00669,2026-08-22T02:03:11Z,low,Background Review,DC-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00534,2026-08-22T02:08:21Z,low,Background Review,BACKUP-01,ACME\svc_backup,context,background detection
ATD-007-00180,2026-08-22T02:14:41Z,low,Background Review,BACKUP-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00545,2026-08-22T02:18:58Z,low,Background Review,APP-API-02,ACME\mrivera,context,background detection
ATD-007-01065,2026-08-22T02:30:48Z,low,Background Review,BACKUP-01,ACME\mrivera,context,background detection
ATD-007-01157,2026-08-22T02:39:43Z,low,Background Review,FILE-02,ACME\mrivera,context,background detection
ATD-007-01606,2026-08-22T02:41:21Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00571,2026-08-22T02:41:34Z,low,Background Review,FILE-02,ACME\jsmith,context,background detection
ATD-007-00170,2026-08-22T02:45:48Z,low,Background Review,PRINT-01,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-01783,2026-08-22T02:47:20Z,low,Background Review,APP-API-02,ACME\svc_backup,context,background detection
ATD-007-00965,2026-08-22T02:49:26Z,low,Background Review,FILE-02,ACME\svc_backup,context,background detection
ATD-007-01464,2026-08-22T02:56:50Z,low,Background Review,PRINT-01,ACME\svc_print,context,background detection
ATD-007-01182,2026-08-22T03:17:13Z,low,Background Review,PRINT-01,ACME\jsmith,context,background detection
ATD-007-00923,2026-08-22T03:17:18Z,low,Background Review,APP-API-02,NT AUTHORITY\SYSTEM,context,background detection
ATD-007-00832,2026-08-22T03:22:56Z,low,Background Review,DC-01,ACME\svc_backup,context,background detection
