event_id,_time,host,user,parent_process_name,process_name,command_line,classification,note
PROC-01757,2026-08-21T14:50:10Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01423,2026-08-21T14:56:54Z,PRINT-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01399,2026-08-21T14:56:59Z,JUMP-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00650,2026-08-21T14:57:23Z,APP-API-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00697,2026-08-21T14:58:27Z,JUMP-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01084,2026-08-21T15:01:45Z,BACKUP-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00402,2026-08-21T15:02:00Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00116,2026-08-21T15:06:11Z,APP-API-02,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01547,2026-08-21T15:08:47Z,FILE-02,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01471,2026-08-21T15:20:31Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00414,2026-08-21T15:31:46Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00845,2026-08-21T15:35:51Z,APP-API-02,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01725,2026-08-21T15:36:23Z,FIN-WS-14,ACME\jsmith,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00863,2026-08-21T15:53:28Z,FILE-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00418,2026-08-21T15:56:46Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-01340,2026-08-21T16:05:38Z,BACKUP-01,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01762,2026-08-21T16:09:18Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00483,2026-08-21T16:19:01Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00569,2026-08-21T16:19:43Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01549,2026-08-21T16:32:42Z,DC-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01556,2026-08-21T16:36:09Z,BACKUP-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01791,2026-08-21T16:36:38Z,JUMP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00462,2026-08-21T16:48:39Z,JUMP-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00550,2026-08-21T16:50:28Z,BACKUP-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01320,2026-08-21T16:53:36Z,JUMP-01,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00496,2026-08-21T16:59:20Z,FILE-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01663,2026-08-21T17:00:55Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00051,2026-08-21T17:01:54Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00648,2026-08-21T17:06:42Z,DC-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01413,2026-08-21T17:15:29Z,DC-01,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01540,2026-08-21T17:22:48Z,JUMP-01,NT AUTHORITY\SYSTEM,services.exe,powershell.exe,routine process,benign,routine process
PROC-00063,2026-08-21T17:23:45Z,FIN-WS-14,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00511,2026-08-21T17:25:19Z,FILE-02,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01147,2026-08-21T17:32:50Z,DC-01,ACME\mrivera,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00158,2026-08-21T17:40:21Z,PRINT-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00625,2026-08-21T17:41:22Z,PRINT-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00151,2026-08-21T17:41:51Z,FIN-WS-14,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00589,2026-08-21T17:43:22Z,BACKUP-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00363,2026-08-21T17:50:48Z,DC-01,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01516,2026-08-21T17:50:51Z,FIN-WS-14,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01709,2026-08-21T18:00:02Z,BACKUP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00130,2026-08-21T18:00:31Z,APP-API-02,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00351,2026-08-21T18:06:04Z,PRINT-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00353,2026-08-21T18:08:51Z,JUMP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00175,2026-08-21T18:09:02Z,DC-01,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01080,2026-08-21T18:10:55Z,APP-API-02,ACME\svc_backup,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00073,2026-08-21T18:12:04Z,BACKUP-01,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00802,2026-08-21T18:17:43Z,BACKUP-01,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00011,2026-08-21T18:23:03Z,FILE-02,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01682,2026-08-21T18:24:50Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01209,2026-08-21T18:31:03Z,FILE-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01507,2026-08-21T18:39:17Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01379,2026-08-21T18:40:57Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00583,2026-08-21T18:41:15Z,BACKUP-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00078,2026-08-21T18:58:31Z,FILE-02,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01286,2026-08-21T18:59:36Z,APP-API-02,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00714,2026-08-21T19:02:53Z,DC-01,ACME\mrivera,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00988,2026-08-21T19:15:29Z,BACKUP-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-00034,2026-08-21T19:16:27Z,FIN-WS-14,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-01449,2026-08-21T19:17:24Z,APP-API-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00691,2026-08-21T19:23:26Z,PRINT-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-01394,2026-08-21T19:24:10Z,FIN-WS-14,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01222,2026-08-21T19:25:36Z,FIN-WS-14,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-01103,2026-08-21T19:26:17Z,FIN-WS-14,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-00471,2026-08-21T19:30:45Z,FILE-02,ACME\svc_backup,services.exe,cmd.exe,routine process,benign,routine process
PROC-01605,2026-08-21T19:32:30Z,PRINT-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01780,2026-08-21T19:36:39Z,JUMP-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01280,2026-08-21T19:41:26Z,JUMP-01,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00521,2026-08-21T19:45:19Z,PRINT-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00590,2026-08-21T19:46:40Z,DC-01,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01736,2026-08-21T19:46:50Z,BACKUP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00576,2026-08-21T19:58:06Z,PRINT-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00557,2026-08-21T19:58:20Z,JUMP-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-01149,2026-08-21T20:00:23Z,DC-01,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00260,2026-08-21T20:02:23Z,PRINT-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01336,2026-08-21T20:07:40Z,PRINT-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00883,2026-08-21T20:07:43Z,JUMP-01,ACME\svc_print,services.exe,powershell.exe,routine process,benign,routine process
PROC-00433,2026-08-21T20:12:13Z,BACKUP-01,ACME\svc_backup,services.exe,powershell.exe,routine process,benign,routine process
PROC-00954,2026-08-21T20:15:51Z,DC-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00766,2026-08-21T20:18:22Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-01665,2026-08-21T20:20:24Z,FILE-02,ACME\jsmith,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00134,2026-08-21T20:21:20Z,BACKUP-01,NT AUTHORITY\SYSTEM,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00656,2026-08-21T20:21:59Z,BACKUP-01,ACME\mrivera,services.exe,powershell.exe,routine process,benign,routine process
PROC-01250,2026-08-21T20:24:03Z,FIN-WS-14,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00807,2026-08-21T20:24:05Z,FIN-WS-14,ACME\jsmith,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01690,2026-08-21T20:26:30Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00667,2026-08-21T20:27:29Z,FILE-02,ACME\svc_backup,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00593,2026-08-21T20:30:50Z,BACKUP-01,ACME\svc_print,services.exe,cmd.exe,routine process,benign,routine process
PROC-00700,2026-08-21T20:38:49Z,APP-API-02,ACME\jsmith,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00578,2026-08-21T20:47:24Z,FIN-WS-14,ACME\svc_print,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01367,2026-08-21T20:48:38Z,APP-API-02,NT AUTHORITY\SYSTEM,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00420,2026-08-21T20:53:29Z,FIN-WS-14,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01752,2026-08-21T20:55:17Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00607,2026-08-21T21:00:16Z,FIN-WS-14,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00660,2026-08-21T21:11:12Z,FILE-02,ACME\mrivera,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00258,2026-08-21T21:12:29Z,FIN-WS-14,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-01569,2026-08-21T21:36:38Z,FILE-02,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01257,2026-08-21T21:50:28Z,PRINT-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01108,2026-08-21T21:52:35Z,FILE-02,ACME\svc_backup,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00565,2026-08-21T21:53:14Z,JUMP-01,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00652,2026-08-21T21:53:35Z,FIN-WS-14,ACME\jsmith,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00053,2026-08-21T21:56:11Z,DC-01,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00206,2026-08-21T21:59:24Z,DC-01,ACME\mrivera,services.exe,cmd.exe,routine process,benign,routine process
PROC-00541,2026-08-21T22:11:11Z,FILE-02,ACME\svc_backup,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00217,2026-08-21T22:13:30Z,BACKUP-01,ACME\jsmith,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00153,2026-08-21T22:15:16Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01789,2026-08-21T22:15:19Z,PRINT-01,NT AUTHORITY\SYSTEM,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00385,2026-08-21T22:23:00Z,DC-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01146,2026-08-21T22:23:43Z,FILE-02,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01552,2026-08-21T22:25:55Z,DC-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00440,2026-08-21T22:26:45Z,BACKUP-01,ACME\jsmith,services.exe,powershell.exe,routine process,benign,routine process
PROC-00703,2026-08-21T22:35:36Z,FILE-02,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-01062,2026-08-21T22:37:17Z,DC-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01511,2026-08-21T22:37:33Z,FIN-WS-14,NT AUTHORITY\SYSTEM,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00490,2026-08-21T22:38:21Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00980,2026-08-21T22:41:59Z,BACKUP-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01624,2026-08-21T22:42:37Z,DC-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01006,2026-08-21T22:43:30Z,DC-01,ACME\mrivera,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-01412,2026-08-21T22:55:14Z,PRINT-01,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00201,2026-08-21T23:05:14Z,PRINT-01,NT AUTHORITY\SYSTEM,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00029,2026-08-21T23:06:43Z,JUMP-01,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01562,2026-08-21T23:08:30Z,FILE-02,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-01395,2026-08-21T23:09:06Z,FILE-02,ACME\svc_print,services.exe,robocopy.exe,routine process,benign,routine process
PROC-00393,2026-08-21T23:09:52Z,DC-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00561,2026-08-21T23:15:17Z,APP-API-02,ACME\svc_print,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00534,2026-08-21T23:19:43Z,PRINT-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00368,2026-08-21T23:22:12Z,JUMP-01,ACME\mrivera,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00719,2026-08-21T23:22:40Z,PRINT-01,ACME\svc_backup,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01778,2026-08-21T23:25:26Z,APP-API-02,ACME\mrivera,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-01756,2026-08-21T23:31:00Z,BACKUP-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-01371,2026-08-21T23:32:01Z,BACKUP-01,ACME\jsmith,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00344,2026-08-21T23:39:31Z,FILE-02,ACME\svc_print,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00636,2026-08-21T23:41:38Z,FIN-WS-14,ACME\svc_print,explorer.exe,backup-agent.exe,routine process,benign,routine process
PROC-00804,2026-08-21T23:43:41Z,BACKUP-01,ACME\mrivera,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00091,2026-08-21T23:43:59Z,BACKUP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00933,2026-08-21T23:49:21Z,FILE-02,ACME\svc_print,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00997,2026-08-21T23:50:46Z,DC-01,ACME\jsmith,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-00819,2026-08-21T23:51:35Z,FILE-02,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01002,2026-08-21T23:52:14Z,APP-API-02,ACME\svc_print,explorer.exe,robocopy.exe,routine process,benign,routine process
PROC-00445,2026-08-21T23:56:54Z,PRINT-01,ACME\jsmith,services.exe,cmd.exe,routine process,benign,routine process
PROC-01398,2026-08-22T00:08:44Z,BACKUP-01,ACME\jsmith,services.exe,robocopy.exe,routine process,benign,routine process
PROC-01184,2026-08-22T00:09:12Z,FIN-WS-14,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01748,2026-08-22T00:18:28Z,PRINT-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01702,2026-08-22T00:19:52Z,FIN-WS-14,ACME\svc_print,taskeng.exe,robocopy.exe,routine process,benign,routine process
PROC-00211,2026-08-22T00:30:05Z,BACKUP-01,ACME\svc_backup,taskeng.exe,cmd.exe,routine process,benign,routine process
PROC-01664,2026-08-22T00:31:02Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00287,2026-08-22T00:35:41Z,FILE-02,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01611,2026-08-22T00:38:07Z,BACKUP-01,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00100,2026-08-22T00:44:03Z,JUMP-01,ACME\mrivera,services.exe,backup-agent.exe,routine process,benign,routine process
PROC-00392,2026-08-22T00:47:00Z,JUMP-01,NT AUTHORITY\SYSTEM,explorer.exe,cmd.exe,routine process,benign,routine process
PROC-00929,2026-08-22T00:55:52Z,FIN-WS-14,NT AUTHORITY\SYSTEM,services.exe,cmd.exe,routine process,benign,routine process
PROC-00662,2026-08-22T00:59:30Z,DC-01,ACME\svc_backup,explorer.exe,powershell.exe,routine process,benign,routine process
PROC-00275,2026-08-22T01:01:13Z,PRINT-01,ACME\mrivera,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-01161,2026-08-22T01:07:16Z,DC-01,ACME\svc_print,taskeng.exe,backup-agent.exe,routine process,benign,routine process
PROC-00643,2026-08-22T01:08:19Z,PRINT-01,ACME\mrivera,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-01500,2026-08-22T01:09:16Z,BACKUP-01,ACME\svc_backup,taskeng.exe,powershell.exe,routine process,benign,routine process
PROC-00899,2026-08-22T01:10:41Z,DC-01,NT AUTHORITY\SYSTEM,taskeng.exe,backup-agent.exe,routine process,benign,routine process
