id,_time,host,user,name,command,creator,run_as,provenance,classification
TASK-N-04686,2026-09-21T15:26:06Z,ENG-WS-17,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04566,2026-09-21T15:26:53Z,DC-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09145,2026-09-21T15:29:30Z,APP-06,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01885,2026-09-21T15:29:37Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01735,2026-09-21T15:29:43Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01616,2026-09-21T15:30:45Z,HR-WS-08,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01233,2026-09-21T15:31:19Z,DC-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07559,2026-09-21T15:31:22Z,APP-06,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03903,2026-09-21T15:31:32Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02025,2026-09-21T15:32:40Z,ENG-WS-17,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08571,2026-09-21T15:32:49Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06553,2026-09-21T15:33:54Z,FIN-WS-09,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01728,2026-09-21T15:34:36Z,ENG-WS-17,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07580,2026-09-21T15:34:49Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02393,2026-09-21T15:35:08Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08555,2026-09-21T15:35:30Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00120,2026-09-21T15:35:35Z,DC-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02189,2026-09-21T15:35:47Z,FIN-WS-09,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09533,2026-09-21T15:35:59Z,FIN-WS-09,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04369,2026-09-21T15:36:12Z,DC-01,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06576,2026-09-21T15:36:46Z,PATCH-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05480,2026-09-21T15:37:21Z,HR-WS-08,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03658,2026-09-21T15:37:55Z,DC-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06630,2026-09-21T15:38:10Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06098,2026-09-21T15:38:53Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04221,2026-09-21T15:39:08Z,DC-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09711,2026-09-21T15:40:05Z,ENG-WS-17,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04253,2026-09-21T15:40:38Z,DC-01,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04301,2026-09-21T15:41:04Z,HR-WS-22,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01775,2026-09-21T15:41:16Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07595,2026-09-21T15:41:37Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03842,2026-09-21T15:42:26Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06388,2026-09-21T15:42:52Z,MGMT-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05417,2026-09-21T15:43:00Z,HR-WS-08,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07261,2026-09-21T15:43:42Z,PATCH-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07539,2026-09-21T15:44:59Z,MGMT-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08029,2026-09-21T15:44:59Z,FIN-WS-09,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08570,2026-09-21T15:45:08Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07462,2026-09-21T15:45:21Z,ENG-WS-17,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05563,2026-09-21T15:45:51Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06417,2026-09-21T15:46:05Z,HR-WS-08,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05127,2026-09-21T15:46:07Z,ENG-WS-17,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00505,2026-09-21T15:48:34Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07523,2026-09-21T15:49:08Z,DC-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06647,2026-09-21T15:49:33Z,HR-WS-22,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08769,2026-09-21T15:49:53Z,MGMT-01,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06305,2026-09-21T15:50:32Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00893,2026-09-21T15:51:29Z,DC-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09585,2026-09-21T15:52:45Z,HR-WS-08,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01257,2026-09-21T15:54:26Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02197,2026-09-21T15:55:11Z,DC-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02660,2026-09-21T15:55:12Z,FIN-WS-09,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04175,2026-09-21T15:55:27Z,MGMT-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05770,2026-09-21T15:55:53Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02748,2026-09-21T15:56:18Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03153,2026-09-21T15:56:29Z,PATCH-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04127,2026-09-21T15:57:06Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06190,2026-09-21T15:57:48Z,FIN-WS-09,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09609,2026-09-21T15:59:13Z,HR-WS-22,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01529,2026-09-21T16:00:09Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05837,2026-09-21T16:01:53Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02359,2026-09-21T16:02:08Z,DC-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06841,2026-09-21T16:04:00Z,MGMT-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06820,2026-09-21T16:04:23Z,APP-06,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02822,2026-09-21T16:05:11Z,HR-WS-22,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07741,2026-09-21T16:05:40Z,PATCH-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07500,2026-09-21T16:07:02Z,ENG-WS-17,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00512,2026-09-21T16:07:10Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08367,2026-09-21T16:07:43Z,HR-WS-08,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09280,2026-09-21T16:08:19Z,PATCH-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03361,2026-09-21T16:08:24Z,HR-WS-22,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06554,2026-09-21T16:08:50Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08241,2026-09-21T16:09:18Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05047,2026-09-21T16:10:05Z,HR-WS-22,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00055,2026-09-21T16:10:09Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04546,2026-09-21T16:10:31Z,DC-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07994,2026-09-21T16:10:43Z,HR-WS-22,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07593,2026-09-21T16:11:09Z,FIN-WS-09,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09859,2026-09-21T16:11:41Z,FIN-WS-09,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05929,2026-09-21T16:12:19Z,HR-WS-08,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04090,2026-09-21T16:12:36Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05365,2026-09-21T16:12:40Z,DC-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07878,2026-09-21T16:13:07Z,ENG-WS-17,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05000,2026-09-21T16:13:08Z,MGMT-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06067,2026-09-21T16:13:39Z,MGMT-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07751,2026-09-21T16:13:40Z,HR-WS-08,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02517,2026-09-21T16:13:44Z,MGMT-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04073,2026-09-21T16:13:59Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03241,2026-09-21T16:14:09Z,PATCH-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07893,2026-09-21T16:14:15Z,DC-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09015,2026-09-21T16:14:19Z,HR-WS-08,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08080,2026-09-21T16:14:41Z,HR-WS-08,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08566,2026-09-21T16:14:42Z,ENG-WS-17,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05689,2026-09-21T16:15:03Z,PATCH-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04493,2026-09-21T16:16:30Z,PATCH-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05449,2026-09-21T16:17:31Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00133,2026-09-21T16:17:53Z,PATCH-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04913,2026-09-21T16:18:24Z,HR-WS-08,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02861,2026-09-21T16:19:05Z,APP-06,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08819,2026-09-21T16:21:21Z,HR-WS-22,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00454,2026-09-21T16:21:44Z,HR-WS-08,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02547,2026-09-21T16:21:44Z,HR-WS-08,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05303,2026-09-21T16:21:51Z,PATCH-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05150,2026-09-21T16:21:56Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08826,2026-09-21T16:22:48Z,ENG-WS-17,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00128,2026-09-21T16:23:28Z,MGMT-01,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05009,2026-09-21T16:23:44Z,ENG-WS-17,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03434,2026-09-21T16:24:11Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07669,2026-09-21T16:24:22Z,PATCH-01,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07412,2026-09-21T16:25:02Z,MGMT-01,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04663,2026-09-21T16:25:05Z,ENG-WS-17,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05448,2026-09-21T16:25:14Z,PATCH-01,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00282,2026-09-21T16:25:27Z,HR-WS-08,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07977,2026-09-21T16:26:16Z,DC-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04541,2026-09-21T16:26:21Z,HR-WS-22,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07525,2026-09-21T16:26:43Z,HR-WS-22,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02349,2026-09-21T16:28:03Z,HR-WS-08,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-06062,2026-09-21T16:28:48Z,MGMT-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05270,2026-09-21T16:29:32Z,DC-01,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-07359,2026-09-21T16:29:32Z,HR-WS-08,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-08834,2026-09-21T16:29:47Z,ENG-WS-17,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05031,2026-09-21T16:30:05Z,APP-06,ACME\\mgarcia,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-09639,2026-09-21T16:31:05Z,HR-WS-22,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00354,2026-09-21T16:31:50Z,FIN-WS-09,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00697,2026-09-21T16:31:58Z,APP-06,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02589,2026-09-21T16:32:16Z,FIN-WS-09,SYSTEM,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01099,2026-09-21T16:32:19Z,APP-06,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04279,2026-09-21T16:33:36Z,ENG-WS-17,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00342,2026-09-21T16:34:01Z,FIN-WS-09,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01038,2026-09-21T16:35:33Z,DC-01,ACME\\svc_patch,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05524,2026-09-21T16:35:59Z,FIN-WS-09,ACME\\svc_patch,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02265,2026-09-21T16:36:50Z,MGMT-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-04170,2026-09-21T16:37:04Z,FIN-WS-09,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-01094,2026-09-21T16:37:23Z,DC-01,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02038,2026-09-21T16:39:02Z,PATCH-01,SYSTEM,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05663,2026-09-21T16:39:38Z,HR-WS-08,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-02327,2026-09-21T16:40:19Z,PATCH-01,ACME\\jsmith,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05581,2026-09-21T16:41:37Z,HR-WS-08,ACME\\lchen,\\ACME\\Inventory,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-00496,2026-09-21T16:42:12Z,HR-WS-08,ACME\\mgarcia,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-03135,2026-09-21T16:42:55Z,ENG-WS-17,ACME\\lchen,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
TASK-N-05729,2026-09-21T16:43:03Z,DC-01,ACME\\jsmith,\\Microsoft\\Windows\\Defrag\\ScheduledDefrag,approved binary,enterprise automation,SYSTEM,approved,benign
