id,_time,host,artifact,status,publisher,classification
TRUST-N-09596,2026-09-22T03:51:27Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05840,2026-09-22T03:51:36Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-01097,2026-09-22T03:52:16Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-03632,2026-09-22T03:52:25Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06845,2026-09-22T03:52:48Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07272,2026-09-22T03:53:01Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02308,2026-09-22T03:53:17Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-00718,2026-09-22T03:53:29Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-06127,2026-09-22T03:53:42Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-02460,2026-09-22T03:53:44Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-03543,2026-09-22T03:54:53Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04572,2026-09-22T03:54:56Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-00347,2026-09-22T03:55:25Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02003,2026-09-22T03:55:30Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04963,2026-09-22T03:55:42Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-02470,2026-09-22T03:56:04Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-03144,2026-09-22T03:56:12Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-05969,2026-09-22T03:57:56Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-06735,2026-09-22T03:58:04Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-05941,2026-09-22T03:58:26Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-08686,2026-09-22T03:58:31Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-06736,2026-09-22T04:00:14Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-03654,2026-09-22T04:00:28Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-04168,2026-09-22T04:00:28Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-02569,2026-09-22T04:00:37Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-05817,2026-09-22T04:00:39Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-07048,2026-09-22T04:00:39Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-03877,2026-09-22T04:01:36Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-00106,2026-09-22T04:02:12Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07423,2026-09-22T04:03:14Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03015,2026-09-22T04:03:32Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-04794,2026-09-22T04:04:17Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-07123,2026-09-22T04:04:40Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-04346,2026-09-22T04:05:12Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-06883,2026-09-22T04:06:06Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05922,2026-09-22T04:06:24Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-00533,2026-09-22T04:07:21Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-03702,2026-09-22T04:07:45Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06840,2026-09-22T04:08:50Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-02486,2026-09-22T04:09:19Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08486,2026-09-22T04:09:36Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-08075,2026-09-22T04:09:38Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09715,2026-09-22T04:09:53Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-00320,2026-09-22T04:10:10Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-09153,2026-09-22T04:10:53Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-05536,2026-09-22T04:11:22Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06169,2026-09-22T04:13:37Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-06616,2026-09-22T04:14:00Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01742,2026-09-22T04:14:52Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-02373,2026-09-22T04:15:31Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-07075,2026-09-22T04:15:48Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08639,2026-09-22T04:15:49Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-02508,2026-09-22T04:16:23Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-01869,2026-09-22T04:17:39Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00842,2026-09-22T04:17:49Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-03314,2026-09-22T04:20:52Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-05325,2026-09-22T04:21:00Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-07299,2026-09-22T04:22:25Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03613,2026-09-22T04:22:27Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-02584,2026-09-22T04:23:11Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-06134,2026-09-22T04:23:26Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08969,2026-09-22T04:23:39Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00604,2026-09-22T04:23:46Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-09159,2026-09-22T04:23:52Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-07707,2026-09-22T04:24:26Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-03999,2026-09-22T04:25:06Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01852,2026-09-22T04:25:35Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-03853,2026-09-22T04:26:09Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-03250,2026-09-22T04:26:16Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08840,2026-09-22T04:26:34Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05596,2026-09-22T04:27:58Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-09041,2026-09-22T04:28:51Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-05377,2026-09-22T04:29:50Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-01337,2026-09-22T04:32:10Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-09733,2026-09-22T04:32:21Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08798,2026-09-22T04:34:40Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08285,2026-09-22T04:34:52Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-06471,2026-09-22T04:35:00Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03878,2026-09-22T04:38:04Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-00473,2026-09-22T04:39:10Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-06365,2026-09-22T04:39:14Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-04125,2026-09-22T04:40:43Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-02917,2026-09-22T04:40:46Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-08930,2026-09-22T04:41:09Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-09718,2026-09-22T04:41:23Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09472,2026-09-22T04:41:50Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-09835,2026-09-22T04:42:41Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-09993,2026-09-22T04:43:04Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-06247,2026-09-22T04:43:44Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-08091,2026-09-22T04:45:03Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-08690,2026-09-22T04:46:09Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-00923,2026-09-22T04:46:23Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-06996,2026-09-22T04:47:30Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-06109,2026-09-22T04:47:48Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02078,2026-09-22T04:48:40Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02650,2026-09-22T04:49:12Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09812,2026-09-22T04:49:12Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-04797,2026-09-22T04:50:27Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-00388,2026-09-22T04:51:04Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03308,2026-09-22T04:51:51Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-09989,2026-09-22T04:52:00Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06583,2026-09-22T04:52:03Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-04616,2026-09-22T04:52:49Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-07623,2026-09-22T04:53:48Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-08309,2026-09-22T04:53:50Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-03528,2026-09-22T04:53:58Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-04780,2026-09-22T04:54:09Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-02770,2026-09-22T04:54:36Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-09216,2026-09-22T04:56:22Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-05726,2026-09-22T04:56:29Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-06381,2026-09-22T04:56:57Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-05249,2026-09-22T04:57:30Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-04342,2026-09-22T04:57:47Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09653,2026-09-22T04:57:53Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-08098,2026-09-22T04:57:56Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-02440,2026-09-22T04:58:16Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-01443,2026-09-22T04:58:26Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03187,2026-09-22T04:58:36Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-07426,2026-09-22T05:00:14Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-06976,2026-09-22T05:00:33Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-03342,2026-09-22T05:00:43Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09475,2026-09-22T05:00:47Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-07588,2026-09-22T05:01:23Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04324,2026-09-22T05:01:54Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-05036,2026-09-22T05:02:04Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-07005,2026-09-22T05:02:51Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-09833,2026-09-22T05:03:08Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05351,2026-09-22T05:03:26Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00102,2026-09-22T05:03:28Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-00944,2026-09-22T05:03:59Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00871,2026-09-22T05:05:05Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-00904,2026-09-22T05:05:22Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-05401,2026-09-22T05:05:24Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-05734,2026-09-22T05:05:58Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-01111,2026-09-22T05:06:24Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-07891,2026-09-22T05:07:39Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-03540,2026-09-22T05:08:17Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-07921,2026-09-22T05:08:31Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05935,2026-09-22T05:08:51Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-09268,2026-09-22T05:09:47Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-00570,2026-09-22T05:09:59Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-00288,2026-09-22T05:11:01Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05845,2026-09-22T05:11:01Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04011,2026-09-22T05:11:19Z,HR-WS-22,known software,signed,Known Publisher,benign
TRUST-N-04996,2026-09-22T05:11:36Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04556,2026-09-22T05:11:58Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-07754,2026-09-22T05:12:06Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-00691,2026-09-22T05:12:23Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-08882,2026-09-22T05:12:35Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-00780,2026-09-22T05:12:52Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-01226,2026-09-22T05:13:03Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04816,2026-09-22T05:13:14Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04586,2026-09-22T05:13:39Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-07946,2026-09-22T05:15:47Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-05714,2026-09-22T05:16:36Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03198,2026-09-22T05:17:17Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-06765,2026-09-22T05:17:38Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-04819,2026-09-22T05:18:05Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-09449,2026-09-22T05:18:09Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-02877,2026-09-22T05:19:30Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-02405,2026-09-22T05:21:17Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-09165,2026-09-22T05:21:34Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-06742,2026-09-22T05:22:28Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-08172,2026-09-22T05:22:56Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08711,2026-09-22T05:23:36Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-09020,2026-09-22T05:24:40Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-02971,2026-09-22T05:24:51Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01824,2026-09-22T05:24:52Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-07862,2026-09-22T05:25:31Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-04505,2026-09-22T05:25:33Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-06730,2026-09-22T05:26:13Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-03854,2026-09-22T05:26:49Z,PATCH-01,known software,signed,Known Publisher,benign
TRUST-N-01695,2026-09-22T05:26:55Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-06463,2026-09-22T05:26:57Z,APP-06,known software,signed,Known Publisher,benign
TRUST-N-08763,2026-09-22T05:27:48Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-02858,2026-09-22T05:28:21Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-06456,2026-09-22T05:28:56Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-07276,2026-09-22T05:29:04Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04438,2026-09-22T05:29:35Z,HR-WS-08,known software,trusted_internal,Known Publisher,benign
TRUST-N-02272,2026-09-22T05:29:54Z,HR-WS-22,known software,trusted_internal,Known Publisher,benign
TRUST-N-08921,2026-09-22T05:31:14Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05934,2026-09-22T05:31:39Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-05218,2026-09-22T05:32:12Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-03199,2026-09-22T05:32:28Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-03868,2026-09-22T05:33:55Z,DC-01,known software,signed,Known Publisher,benign
TRUST-N-05676,2026-09-22T05:34:11Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-03725,2026-09-22T05:34:15Z,ENG-WS-17,known software,trusted_internal,Known Publisher,benign
TRUST-N-04000,2026-09-22T05:34:37Z,DC-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-00080,2026-09-22T05:34:50Z,MGMT-01,known software,signed,Known Publisher,benign
TRUST-N-02515,2026-09-22T05:35:20Z,HR-WS-08,known software,signed,Known Publisher,benign
TRUST-N-08707,2026-09-22T05:36:23Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-09842,2026-09-22T05:36:59Z,APP-06,known software,trusted_internal,Known Publisher,benign
TRUST-N-05114,2026-09-22T05:39:22Z,ENG-WS-17,known software,signed,Known Publisher,benign
TRUST-N-05365,2026-09-22T05:40:16Z,FIN-WS-09,known software,signed,Known Publisher,benign
TRUST-N-03789,2026-09-22T05:40:57Z,FIN-WS-09,known software,trusted_internal,Known Publisher,benign
TRUST-N-08595,2026-09-22T05:41:27Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-05775,2026-09-22T05:41:33Z,PATCH-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-08203,2026-09-22T05:42:02Z,MGMT-01,known software,trusted_internal,Known Publisher,benign
TRUST-N-01024,2026-09-22T05:42:14Z,FIN-WS-09,known software,signed,Known Publisher,benign
