id,_time,host,user,parent,process,command,classification
PROC-N-00475,2026-09-22T02:57:41Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06899,2026-09-22T02:58:20Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08074,2026-09-22T02:59:19Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06790,2026-09-22T02:59:55Z,MGMT-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03616,2026-09-22T03:00:02Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08173,2026-09-22T03:00:07Z,HR-WS-22,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08442,2026-09-22T03:01:08Z,HR-WS-08,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06789,2026-09-22T03:03:33Z,MGMT-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00108,2026-09-22T03:04:28Z,HR-WS-22,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07123,2026-09-22T03:05:30Z,MGMT-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02778,2026-09-22T03:05:56Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09139,2026-09-22T03:06:04Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00220,2026-09-22T03:06:16Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08076,2026-09-22T03:06:44Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09208,2026-09-22T03:07:09Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06137,2026-09-22T03:07:26Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08842,2026-09-22T03:08:01Z,DC-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03548,2026-09-22T03:08:09Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03045,2026-09-22T03:08:16Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03241,2026-09-22T03:08:33Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07012,2026-09-22T03:09:06Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06707,2026-09-22T03:10:21Z,APP-06,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08846,2026-09-22T03:11:54Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08019,2026-09-22T03:12:04Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00493,2026-09-22T03:12:52Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06027,2026-09-22T03:13:31Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01116,2026-09-22T03:13:49Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08599,2026-09-22T03:14:16Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02792,2026-09-22T03:14:47Z,ENG-WS-17,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08654,2026-09-22T03:17:28Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07080,2026-09-22T03:18:15Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06261,2026-09-22T03:18:20Z,ENG-WS-17,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05662,2026-09-22T03:20:03Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09637,2026-09-22T03:20:11Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09291,2026-09-22T03:21:05Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08768,2026-09-22T03:21:06Z,APP-06,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00774,2026-09-22T03:21:29Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01842,2026-09-22T03:22:02Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09459,2026-09-22T03:23:11Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08979,2026-09-22T03:23:12Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09144,2026-09-22T03:23:21Z,PATCH-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08047,2026-09-22T03:23:41Z,HR-WS-22,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02463,2026-09-22T03:24:21Z,MGMT-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00227,2026-09-22T03:24:40Z,DC-01,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00817,2026-09-22T03:24:42Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09497,2026-09-22T03:24:45Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05754,2026-09-22T03:25:29Z,PATCH-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07698,2026-09-22T03:26:12Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07788,2026-09-22T03:26:16Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08219,2026-09-22T03:26:29Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02732,2026-09-22T03:27:01Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04428,2026-09-22T03:27:21Z,HR-WS-22,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03641,2026-09-22T03:28:49Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02670,2026-09-22T03:30:11Z,HR-WS-22,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00628,2026-09-22T03:31:08Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05556,2026-09-22T03:31:20Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06363,2026-09-22T03:31:34Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07351,2026-09-22T03:31:38Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09800,2026-09-22T03:31:47Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04613,2026-09-22T03:31:51Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03106,2026-09-22T03:32:18Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05813,2026-09-22T03:32:23Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08844,2026-09-22T03:32:29Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01197,2026-09-22T03:32:59Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02704,2026-09-22T03:33:43Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07643,2026-09-22T03:34:05Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07403,2026-09-22T03:34:43Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02500,2026-09-22T03:34:48Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02987,2026-09-22T03:35:03Z,MGMT-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01180,2026-09-22T03:35:49Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02368,2026-09-22T03:38:00Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01290,2026-09-22T03:39:06Z,APP-06,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01350,2026-09-22T03:39:37Z,PATCH-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01594,2026-09-22T03:40:22Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05804,2026-09-22T03:41:21Z,DC-01,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09949,2026-09-22T03:43:00Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08498,2026-09-22T03:43:13Z,DC-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07609,2026-09-22T03:43:51Z,MGMT-01,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01883,2026-09-22T03:45:10Z,APP-06,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00762,2026-09-22T03:45:33Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02359,2026-09-22T03:45:55Z,HR-WS-22,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08657,2026-09-22T03:46:09Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08765,2026-09-22T03:46:12Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01295,2026-09-22T03:46:20Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04910,2026-09-22T03:46:25Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00145,2026-09-22T03:46:29Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08224,2026-09-22T03:46:38Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04208,2026-09-22T03:47:03Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09242,2026-09-22T03:48:41Z,APP-06,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02029,2026-09-22T03:50:03Z,APP-06,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08935,2026-09-22T03:50:52Z,HR-WS-08,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02742,2026-09-22T03:50:57Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02699,2026-09-22T03:51:36Z,PATCH-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09178,2026-09-22T03:51:43Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03377,2026-09-22T03:51:58Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03459,2026-09-22T03:52:28Z,APP-06,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06855,2026-09-22T03:52:40Z,HR-WS-08,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03216,2026-09-22T03:52:46Z,FIN-WS-09,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00213,2026-09-22T03:54:51Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05371,2026-09-22T03:55:10Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09359,2026-09-22T03:55:52Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06355,2026-09-22T03:55:58Z,HR-WS-08,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08188,2026-09-22T03:56:24Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09978,2026-09-22T03:56:36Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03780,2026-09-22T03:56:58Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02315,2026-09-22T03:57:10Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01992,2026-09-22T03:57:18Z,PATCH-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01247,2026-09-22T03:57:41Z,PATCH-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-01881,2026-09-22T03:57:51Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02417,2026-09-22T03:57:53Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00972,2026-09-22T03:58:24Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06812,2026-09-22T03:58:39Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03330,2026-09-22T03:58:47Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08182,2026-09-22T03:59:03Z,APP-06,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01356,2026-09-22T03:59:39Z,DC-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06634,2026-09-22T03:59:39Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07314,2026-09-22T04:01:32Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08866,2026-09-22T04:02:46Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06283,2026-09-22T04:02:54Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08738,2026-09-22T04:03:56Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01752,2026-09-22T04:05:04Z,DC-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05065,2026-09-22T04:06:02Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01066,2026-09-22T04:08:36Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03301,2026-09-22T04:09:36Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04598,2026-09-22T04:10:18Z,FIN-WS-09,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02216,2026-09-22T04:11:25Z,APP-06,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-04485,2026-09-22T04:12:07Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04713,2026-09-22T04:12:32Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04362,2026-09-22T04:12:46Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05146,2026-09-22T04:12:58Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09194,2026-09-22T04:14:05Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06666,2026-09-22T04:14:26Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06930,2026-09-22T04:14:27Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08507,2026-09-22T04:14:42Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00348,2026-09-22T04:14:53Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00505,2026-09-22T04:15:01Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04481,2026-09-22T04:16:58Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07281,2026-09-22T04:17:07Z,APP-06,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06281,2026-09-22T04:18:23Z,MGMT-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03604,2026-09-22T04:19:18Z,APP-06,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02526,2026-09-22T04:20:33Z,DC-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08230,2026-09-22T04:20:40Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-08523,2026-09-22T04:20:47Z,ENG-WS-17,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09919,2026-09-22T04:21:08Z,APP-06,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00245,2026-09-22T04:22:56Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04679,2026-09-22T04:24:32Z,FIN-WS-09,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07088,2026-09-22T04:25:01Z,HR-WS-08,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08726,2026-09-22T04:26:49Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08355,2026-09-22T04:26:58Z,PATCH-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05824,2026-09-22T04:27:29Z,HR-WS-22,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02565,2026-09-22T04:27:51Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06257,2026-09-22T04:27:51Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04123,2026-09-22T04:29:25Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05997,2026-09-22T04:30:17Z,ENG-WS-17,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07336,2026-09-22T04:30:45Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01039,2026-09-22T04:31:10Z,HR-WS-08,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02933,2026-09-22T04:31:13Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08350,2026-09-22T04:32:20Z,MGMT-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07371,2026-09-22T04:33:08Z,DC-01,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09030,2026-09-22T04:34:30Z,ENG-WS-17,ACME\\jsmith,explorer.exe,Teams.exe,routine activity,benign
PROC-N-09816,2026-09-22T04:34:30Z,FIN-WS-09,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03598,2026-09-22T04:35:04Z,APP-06,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00288,2026-09-22T04:35:14Z,FIN-WS-09,ACME\\jsmith,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-07759,2026-09-22T04:35:32Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03749,2026-09-22T04:35:33Z,PATCH-01,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-02073,2026-09-22T04:35:56Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06783,2026-09-22T04:36:40Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-02153,2026-09-22T04:37:09Z,DC-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02770,2026-09-22T04:38:26Z,APP-06,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05242,2026-09-22T04:40:35Z,MGMT-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08871,2026-09-22T04:41:03Z,HR-WS-22,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05168,2026-09-22T04:41:18Z,HR-WS-08,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07189,2026-09-22T04:41:18Z,HR-WS-08,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01713,2026-09-22T04:42:13Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00787,2026-09-22T04:42:15Z,MGMT-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01399,2026-09-22T04:42:20Z,DC-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01505,2026-09-22T04:42:48Z,ENG-WS-17,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-03679,2026-09-22T04:43:08Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00050,2026-09-22T04:43:54Z,APP-06,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01727,2026-09-22T04:44:23Z,ENG-WS-17,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07812,2026-09-22T04:45:25Z,HR-WS-22,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00094,2026-09-22T04:45:49Z,PATCH-01,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-05488,2026-09-22T04:46:51Z,FIN-WS-09,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08070,2026-09-22T04:47:04Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00551,2026-09-22T04:48:19Z,FIN-WS-09,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09890,2026-09-22T04:48:35Z,ENG-WS-17,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01936,2026-09-22T04:49:31Z,MGMT-01,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04648,2026-09-22T04:50:53Z,APP-06,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01866,2026-09-22T04:51:44Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00133,2026-09-22T04:51:45Z,MGMT-01,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09486,2026-09-22T04:51:57Z,FIN-WS-09,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02729,2026-09-22T04:53:07Z,HR-WS-22,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-09073,2026-09-22T04:53:18Z,HR-WS-22,ACME\\svc_patch,explorer.exe,cmd.exe,routine activity,benign
PROC-N-01212,2026-09-22T04:53:47Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-02713,2026-09-22T04:54:17Z,FIN-WS-09,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-03491,2026-09-22T04:54:33Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-05968,2026-09-22T04:55:00Z,HR-WS-22,ACME\\mgarcia,explorer.exe,Teams.exe,routine activity,benign
PROC-N-04160,2026-09-22T04:55:19Z,DC-01,ACME\\lchen,explorer.exe,cmd.exe,routine activity,benign
PROC-N-08883,2026-09-22T04:55:47Z,HR-WS-08,ACME\\svc_patch,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-06068,2026-09-22T04:55:50Z,DC-01,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07602,2026-09-22T04:56:11Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09140,2026-09-22T04:56:38Z,FIN-WS-09,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07046,2026-09-22T04:56:59Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-07163,2026-09-22T04:57:01Z,HR-WS-08,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-07564,2026-09-22T04:58:45Z,HR-WS-22,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-06425,2026-09-22T05:00:40Z,APP-06,SYSTEM,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03283,2026-09-22T05:00:52Z,PATCH-01,ACME\\jsmith,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00146,2026-09-22T05:01:22Z,MGMT-01,ACME\\lchen,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-09312,2026-09-22T05:02:10Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-00316,2026-09-22T05:02:51Z,PATCH-01,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-01674,2026-09-22T05:02:52Z,MGMT-01,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-05822,2026-09-22T05:02:55Z,HR-WS-08,ACME\\lchen,explorer.exe,Teams.exe,routine activity,benign
PROC-N-00680,2026-09-22T05:03:09Z,DC-01,SYSTEM,explorer.exe,OneDrive.exe,routine activity,benign
PROC-N-08742,2026-09-22T05:03:27Z,APP-06,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-06576,2026-09-22T05:05:01Z,ENG-WS-17,SYSTEM,explorer.exe,cmd.exe,routine activity,benign
PROC-N-04401,2026-09-22T05:05:52Z,HR-WS-08,ACME\\svc_patch,explorer.exe,Teams.exe,routine activity,benign
PROC-N-03436,2026-09-22T05:05:53Z,APP-06,ACME\\mgarcia,explorer.exe,cmd.exe,routine activity,benign
PROC-N-00892,2026-09-22T05:06:11Z,HR-WS-22,ACME\\mgarcia,explorer.exe,OneDrive.exe,routine activity,benign
