id,_time,host,user,action,path,process,classification
FILE-N-01212,2026-09-21T21:12:44Z,PATCH-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-01314,2026-09-21T21:13:35Z,PATCH-01,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-05539,2026-09-21T21:14:01Z,APP-06,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-02790,2026-09-21T21:14:06Z,ENG-WS-17,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-06679,2026-09-21T21:15:06Z,HR-WS-08,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-09961,2026-09-21T21:15:06Z,HR-WS-22,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-08111,2026-09-21T21:15:33Z,FIN-WS-09,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-00963,2026-09-21T21:15:34Z,ENG-WS-17,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-07141,2026-09-21T21:16:02Z,HR-WS-22,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-01378,2026-09-21T21:17:38Z,HR-WS-08,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-02322,2026-09-21T21:18:08Z,DC-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-05049,2026-09-21T21:18:23Z,DC-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-02461,2026-09-21T21:20:25Z,HR-WS-22,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-06644,2026-09-21T21:21:45Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-06065,2026-09-21T21:21:46Z,DC-01,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-04191,2026-09-21T21:21:58Z,MGMT-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-03932,2026-09-21T21:24:13Z,PATCH-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-00290,2026-09-21T21:24:26Z,HR-WS-08,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-03720,2026-09-21T21:25:00Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-01309,2026-09-21T21:25:34Z,MGMT-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-07386,2026-09-21T21:25:53Z,MGMT-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-07199,2026-09-21T21:25:57Z,HR-WS-08,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-00628,2026-09-21T21:26:32Z,HR-WS-08,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-06353,2026-09-21T21:27:55Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-05332,2026-09-21T21:28:15Z,MGMT-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-06274,2026-09-21T21:28:46Z,HR-WS-22,SYSTEM,read,approved operational file,approved process,benign
FILE-N-04202,2026-09-21T21:28:48Z,APP-06,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-05705,2026-09-21T21:29:27Z,FIN-WS-09,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-08057,2026-09-21T21:30:13Z,PATCH-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-00787,2026-09-21T21:30:19Z,FIN-WS-09,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-01961,2026-09-21T21:30:25Z,APP-06,SYSTEM,create,approved operational file,approved process,benign
FILE-N-00864,2026-09-21T21:31:14Z,ENG-WS-17,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-04688,2026-09-21T21:32:32Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-02287,2026-09-21T21:33:13Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-06800,2026-09-21T21:34:04Z,HR-WS-22,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-09405,2026-09-21T21:35:10Z,MGMT-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-01879,2026-09-21T21:35:39Z,ENG-WS-17,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-09079,2026-09-21T21:36:10Z,PATCH-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-05277,2026-09-21T21:36:50Z,APP-06,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-03092,2026-09-21T21:36:52Z,FIN-WS-09,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-05378,2026-09-21T21:37:37Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-06133,2026-09-21T21:37:52Z,DC-01,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-06813,2026-09-21T21:39:03Z,APP-06,SYSTEM,create,approved operational file,approved process,benign
FILE-N-02077,2026-09-21T21:40:04Z,PATCH-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-05046,2026-09-21T21:40:32Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-04130,2026-09-21T21:40:47Z,DC-01,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-04922,2026-09-21T21:41:35Z,ENG-WS-17,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-01907,2026-09-21T21:41:36Z,PATCH-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-01892,2026-09-21T21:42:03Z,HR-WS-08,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-00241,2026-09-21T21:43:08Z,DC-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-00124,2026-09-21T21:43:36Z,MGMT-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-04524,2026-09-21T21:43:40Z,APP-06,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-02870,2026-09-21T21:44:20Z,FIN-WS-09,SYSTEM,create,approved operational file,approved process,benign
FILE-N-06092,2026-09-21T21:44:33Z,FIN-WS-09,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-02802,2026-09-21T21:45:34Z,APP-06,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-05777,2026-09-21T21:45:37Z,ENG-WS-17,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-09646,2026-09-21T21:46:26Z,FIN-WS-09,SYSTEM,read,approved operational file,approved process,benign
FILE-N-09144,2026-09-21T21:47:32Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-08596,2026-09-21T21:48:03Z,HR-WS-08,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-03253,2026-09-21T21:49:01Z,ENG-WS-17,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-00138,2026-09-21T21:49:05Z,DC-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-09176,2026-09-21T21:50:11Z,APP-06,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-04000,2026-09-21T21:50:43Z,APP-06,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-08059,2026-09-21T21:51:10Z,ENG-WS-17,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-03574,2026-09-21T21:53:01Z,FIN-WS-09,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-01470,2026-09-21T21:53:29Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-09507,2026-09-21T21:54:23Z,MGMT-01,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-08900,2026-09-21T21:55:52Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-01209,2026-09-21T21:55:59Z,HR-WS-08,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-02436,2026-09-21T21:56:03Z,PATCH-01,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-09385,2026-09-21T21:56:09Z,ENG-WS-17,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-03154,2026-09-21T21:58:14Z,PATCH-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-06215,2026-09-21T21:58:25Z,APP-06,SYSTEM,create,approved operational file,approved process,benign
FILE-N-06990,2026-09-21T21:58:58Z,FIN-WS-09,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-00277,2026-09-21T21:59:13Z,FIN-WS-09,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-06697,2026-09-21T21:59:50Z,PATCH-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-01676,2026-09-21T22:01:02Z,ENG-WS-17,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-09400,2026-09-21T22:01:29Z,DC-01,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-02143,2026-09-21T22:02:07Z,DC-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-05786,2026-09-21T22:02:49Z,FIN-WS-09,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-06903,2026-09-21T22:03:55Z,DC-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-07776,2026-09-21T22:06:37Z,DC-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-06383,2026-09-21T22:07:30Z,MGMT-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-01393,2026-09-21T22:07:38Z,HR-WS-08,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-03417,2026-09-21T22:07:39Z,MGMT-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-08019,2026-09-21T22:08:05Z,APP-06,SYSTEM,read,approved operational file,approved process,benign
FILE-N-02425,2026-09-21T22:09:07Z,ENG-WS-17,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-07240,2026-09-21T22:09:33Z,MGMT-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-00723,2026-09-21T22:09:52Z,APP-06,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-01090,2026-09-21T22:11:09Z,PATCH-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-00633,2026-09-21T22:12:02Z,DC-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-08904,2026-09-21T22:13:46Z,DC-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-04016,2026-09-21T22:14:45Z,FIN-WS-09,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-07703,2026-09-21T22:15:24Z,FIN-WS-09,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-00408,2026-09-21T22:16:00Z,MGMT-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-09095,2026-09-21T22:16:06Z,FIN-WS-09,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-01158,2026-09-21T22:16:18Z,APP-06,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-04079,2026-09-21T22:17:46Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-06183,2026-09-21T22:17:52Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-01133,2026-09-21T22:18:36Z,FIN-WS-09,SYSTEM,create,approved operational file,approved process,benign
FILE-N-03790,2026-09-21T22:19:19Z,APP-06,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-02292,2026-09-21T22:19:56Z,MGMT-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-02217,2026-09-21T22:21:57Z,ENG-WS-17,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-01867,2026-09-21T22:22:00Z,FIN-WS-09,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-07859,2026-09-21T22:22:11Z,HR-WS-08,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-06977,2026-09-21T22:22:16Z,HR-WS-08,SYSTEM,create,approved operational file,approved process,benign
FILE-N-07168,2026-09-21T22:22:16Z,PATCH-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-02214,2026-09-21T22:22:32Z,ENG-WS-17,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-08873,2026-09-21T22:22:34Z,DC-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-05688,2026-09-21T22:23:13Z,DC-01,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-09486,2026-09-21T22:24:01Z,ENG-WS-17,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-06646,2026-09-21T22:24:35Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
FILE-N-03572,2026-09-21T22:25:05Z,APP-06,ACME\\lchen,read,approved operational file,approved process,benign
FILE-N-04832,2026-09-21T22:25:08Z,ENG-WS-17,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-01617,2026-09-21T22:25:26Z,HR-WS-22,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-07974,2026-09-21T22:25:44Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-03833,2026-09-21T22:26:06Z,PATCH-01,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-03182,2026-09-21T22:26:36Z,MGMT-01,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-04241,2026-09-21T22:26:51Z,MGMT-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-05008,2026-09-21T22:26:58Z,MGMT-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-05241,2026-09-21T22:27:41Z,ENG-WS-17,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-09856,2026-09-21T22:28:02Z,HR-WS-22,ACME\\lchen,modify,approved operational file,approved process,benign
FILE-N-06062,2026-09-21T22:28:17Z,PATCH-01,ACME\\mgarcia,modify,approved operational file,approved process,benign
FILE-N-06949,2026-09-21T22:29:23Z,HR-WS-08,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-03120,2026-09-21T22:29:56Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-02689,2026-09-21T22:30:20Z,DC-01,ACME\\mgarcia,read,approved operational file,approved process,benign
FILE-N-03160,2026-09-21T22:30:24Z,HR-WS-22,SYSTEM,create,approved operational file,approved process,benign
FILE-N-05416,2026-09-21T22:30:42Z,ENG-WS-17,SYSTEM,read,approved operational file,approved process,benign
FILE-N-02758,2026-09-21T22:30:52Z,APP-06,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-05561,2026-09-21T22:31:13Z,MGMT-01,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-07217,2026-09-21T22:32:12Z,MGMT-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-01810,2026-09-21T22:33:46Z,HR-WS-22,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-06923,2026-09-21T22:33:55Z,HR-WS-08,SYSTEM,modify,approved operational file,approved process,benign
FILE-N-02146,2026-09-21T22:34:40Z,DC-01,SYSTEM,create,approved operational file,approved process,benign
FILE-N-04817,2026-09-21T22:35:13Z,ENG-WS-17,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-05183,2026-09-21T22:35:50Z,MGMT-01,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-06261,2026-09-21T22:36:19Z,HR-WS-22,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-07531,2026-09-21T22:36:32Z,FIN-WS-09,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-03395,2026-09-21T22:36:34Z,FIN-WS-09,ACME\\svc_patch,create,approved operational file,approved process,benign
FILE-N-00912,2026-09-21T22:36:40Z,PATCH-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-00134,2026-09-21T22:36:44Z,HR-WS-22,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-02133,2026-09-21T22:36:55Z,HR-WS-22,ACME\\mgarcia,create,approved operational file,approved process,benign
FILE-N-04405,2026-09-21T22:38:28Z,MGMT-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-07855,2026-09-21T22:38:40Z,DC-01,ACME\\jsmith,modify,approved operational file,approved process,benign
FILE-N-04920,2026-09-21T22:38:53Z,PATCH-01,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-00649,2026-09-21T22:39:03Z,FIN-WS-09,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-07183,2026-09-21T22:39:37Z,ENG-WS-17,ACME\\svc_patch,read,approved operational file,approved process,benign
FILE-N-02350,2026-09-21T22:40:00Z,PATCH-01,ACME\\jsmith,create,approved operational file,approved process,benign
FILE-N-07116,2026-09-21T22:40:38Z,DC-01,ACME\\svc_patch,modify,approved operational file,approved process,benign
FILE-N-09666,2026-09-21T22:41:00Z,FIN-WS-09,ACME\\lchen,create,approved operational file,approved process,benign
FILE-N-02508,2026-09-21T22:41:08Z,ENG-WS-17,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-05692,2026-09-21T22:41:47Z,ENG-WS-17,ACME\\jsmith,read,approved operational file,approved process,benign
FILE-N-06063,2026-09-21T22:41:47Z,MGMT-01,SYSTEM,read,approved operational file,approved process,benign
