event_id,_time,src_host,dest_host,user,protocol,result,classification,note
AUTH-00332,2026-08-21T12:35:48Z,FIN-WS-14,DC-01,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-00009,2026-08-21T12:41:24Z,DC-01,DC-01,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01579,2026-08-21T12:41:24Z,FILE-02,APP-API-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00315,2026-08-21T12:42:35Z,PRINT-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00274,2026-08-21T12:42:56Z,PRINT-01,FILE-02,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00464,2026-08-21T12:47:44Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00164,2026-08-21T12:49:39Z,FILE-02,FILE-02,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-00411,2026-08-21T13:00:48Z,BACKUP-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00515,2026-08-21T13:04:08Z,APP-API-02,APP-API-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00306,2026-08-21T13:05:10Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00487,2026-08-21T13:07:03Z,APP-API-02,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01240,2026-08-21T13:07:38Z,FIN-WS-14,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00261,2026-08-21T13:07:39Z,DC-01,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01016,2026-08-21T13:10:37Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00621,2026-08-21T13:15:03Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01672,2026-08-21T13:17:29Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01009,2026-08-21T13:22:00Z,FILE-02,DC-01,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-01165,2026-08-21T13:29:52Z,JUMP-01,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00405,2026-08-21T13:38:39Z,APP-API-02,FILE-02,ACME\svc_backup,SMB,failure,benign,routine authentication
AUTH-00797,2026-08-21T13:41:52Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00775,2026-08-21T13:48:47Z,FILE-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00458,2026-08-21T13:59:02Z,FIN-WS-14,DC-01,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01635,2026-08-21T14:04:27Z,APP-API-02,DC-01,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00511,2026-08-21T14:09:07Z,FILE-02,FILE-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00945,2026-08-21T14:09:07Z,FIN-WS-14,APP-API-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-01257,2026-08-21T14:14:08Z,PRINT-01,FILE-02,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-01628,2026-08-21T14:15:56Z,FIN-WS-14,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01215,2026-08-21T14:17:21Z,JUMP-01,DC-01,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01414,2026-08-21T14:27:08Z,PRINT-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00433,2026-08-21T14:32:50Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00001,2026-08-21T14:34:04Z,FILE-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01283,2026-08-21T14:35:31Z,DC-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00525,2026-08-21T14:35:42Z,APP-API-02,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01533,2026-08-21T14:43:52Z,BACKUP-01,DC-01,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-00127,2026-08-21T14:44:25Z,JUMP-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00555,2026-08-21T14:46:04Z,BACKUP-01,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00677,2026-08-21T14:50:09Z,DC-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01398,2026-08-21T14:55:06Z,FIN-WS-14,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00063,2026-08-21T15:01:19Z,PRINT-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01502,2026-08-21T15:05:07Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-00879,2026-08-21T15:06:50Z,PRINT-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00866,2026-08-21T15:15:24Z,DC-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00574,2026-08-21T15:16:23Z,BACKUP-01,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00233,2026-08-21T15:18:25Z,PRINT-01,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00177,2026-08-21T15:21:58Z,PRINT-01,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01553,2026-08-21T15:22:05Z,BACKUP-01,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-01182,2026-08-21T15:24:33Z,APP-API-02,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01063,2026-08-21T15:29:20Z,PRINT-01,DC-01,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-01178,2026-08-21T15:29:57Z,JUMP-01,FILE-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00493,2026-08-21T15:33:11Z,FILE-02,APP-API-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-01174,2026-08-21T15:33:26Z,JUMP-01,FILE-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00680,2026-08-21T15:35:21Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-00321,2026-08-21T15:36:07Z,JUMP-01,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00436,2026-08-21T15:40:25Z,PRINT-01,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01584,2026-08-21T15:41:06Z,DC-01,DC-01,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-00966,2026-08-21T15:42:34Z,BACKUP-01,APP-API-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-01769,2026-08-21T15:43:18Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-01008,2026-08-21T15:44:08Z,APP-API-02,APP-API-02,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-01712,2026-08-21T15:45:45Z,BACKUP-01,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01442,2026-08-21T15:50:53Z,DC-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00356,2026-08-21T15:52:18Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00541,2026-08-21T16:01:14Z,JUMP-01,FILE-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00507,2026-08-21T16:03:03Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01455,2026-08-21T16:03:38Z,APP-API-02,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00534,2026-08-21T16:07:19Z,FILE-02,APP-API-02,ACME\mrivera,RDP,failure,benign,routine authentication
AUTH-00838,2026-08-21T16:07:33Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00151,2026-08-21T16:08:59Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00586,2026-08-21T16:10:00Z,FILE-02,DC-01,ACME\svc_print,RDP,failure,benign,routine authentication
AUTH-00948,2026-08-21T16:12:47Z,APP-API-02,DC-01,ACME\svc_print,Kerberos,failure,benign,routine authentication
AUTH-01052,2026-08-21T16:13:49Z,JUMP-01,APP-API-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00061,2026-08-21T16:15:37Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00267,2026-08-21T16:19:38Z,JUMP-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00354,2026-08-21T16:21:33Z,FIN-WS-14,FILE-02,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00961,2026-08-21T16:33:00Z,FIN-WS-14,APP-API-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00766,2026-08-21T16:35:07Z,DC-01,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00327,2026-08-21T16:37:57Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00626,2026-08-21T16:42:21Z,APP-API-02,FILE-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00543,2026-08-21T16:47:19Z,BACKUP-01,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00547,2026-08-21T16:47:51Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01119,2026-08-21T16:57:43Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00934,2026-08-21T17:00:15Z,BACKUP-01,DC-01,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-00178,2026-08-21T17:09:47Z,APP-API-02,DC-01,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00485,2026-08-21T17:15:34Z,PRINT-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00755,2026-08-21T17:24:04Z,JUMP-01,FILE-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00946,2026-08-21T17:24:11Z,JUMP-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01112,2026-08-21T17:42:41Z,JUMP-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00589,2026-08-21T17:48:20Z,DC-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01210,2026-08-21T17:49:03Z,FIN-WS-14,DC-01,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-01686,2026-08-21T17:51:21Z,BACKUP-01,APP-API-02,ACME\svc_print,Kerberos,success,benign,routine authentication
AUTH-00617,2026-08-21T17:53:02Z,FILE-02,APP-API-02,ACME\jsmith,NTLM,failure,benign,routine authentication
AUTH-01694,2026-08-21T18:01:13Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-01770,2026-08-21T18:05:03Z,JUMP-01,FILE-02,ACME\svc_backup,SMB,success,benign,routine authentication
AUTH-00720,2026-08-21T18:05:54Z,FIN-WS-14,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00502,2026-08-21T18:14:17Z,BACKUP-01,FILE-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-01620,2026-08-21T18:14:29Z,BACKUP-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01198,2026-08-21T18:17:22Z,JUMP-01,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00729,2026-08-21T18:21:58Z,DC-01,FILE-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00655,2026-08-21T18:29:44Z,PRINT-01,FILE-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00013,2026-08-21T18:31:17Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-01586,2026-08-21T18:33:09Z,APP-API-02,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00258,2026-08-21T18:35:40Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00691,2026-08-21T18:39:33Z,PRINT-01,APP-API-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-01300,2026-08-21T18:41:58Z,JUMP-01,FILE-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01435,2026-08-21T18:46:38Z,APP-API-02,APP-API-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00114,2026-08-21T18:47:49Z,JUMP-01,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00788,2026-08-21T18:48:35Z,BACKUP-01,APP-API-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00043,2026-08-21T18:52:34Z,APP-API-02,DC-01,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-01499,2026-08-21T18:53:17Z,PRINT-01,DC-01,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-00016,2026-08-21T18:59:19Z,APP-API-02,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00018,2026-08-21T19:00:35Z,DC-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00251,2026-08-21T19:07:14Z,BACKUP-01,DC-01,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-01125,2026-08-21T19:12:52Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-01468,2026-08-21T19:13:45Z,FIN-WS-14,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01710,2026-08-21T19:15:36Z,DC-01,APP-API-02,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00395,2026-08-21T19:18:49Z,APP-API-02,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00657,2026-08-21T19:20:24Z,BACKUP-01,APP-API-02,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-01195,2026-08-21T19:22:34Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00425,2026-08-21T19:28:23Z,PRINT-01,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-00863,2026-08-21T19:29:54Z,JUMP-01,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-01512,2026-08-21T19:41:38Z,APP-API-02,APP-API-02,ACME\svc_backup,NTLM,success,benign,routine authentication
AUTH-00235,2026-08-21T19:44:08Z,PRINT-01,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01742,2026-08-21T19:52:51Z,APP-API-02,APP-API-02,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-00052,2026-08-21T19:58:08Z,DC-01,DC-01,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-01307,2026-08-21T20:01:24Z,APP-API-02,APP-API-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00119,2026-08-21T20:10:53Z,PRINT-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-01209,2026-08-21T20:12:32Z,FIN-WS-14,FILE-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00268,2026-08-21T20:18:47Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00269,2026-08-21T20:18:54Z,FILE-02,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00571,2026-08-21T20:23:26Z,FIN-WS-14,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-00923,2026-08-21T20:23:54Z,FIN-WS-14,FILE-02,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-00415,2026-08-21T20:26:15Z,FIN-WS-14,FILE-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00843,2026-08-21T20:34:24Z,PRINT-01,APP-API-02,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00047,2026-08-21T20:39:21Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,failure,benign,routine authentication
AUTH-00889,2026-08-21T20:40:17Z,BACKUP-01,DC-01,ACME\svc_print,NTLM,failure,benign,routine authentication
AUTH-00344,2026-08-21T20:44:02Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-00558,2026-08-21T20:44:36Z,APP-API-02,FILE-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-01081,2026-08-21T20:54:29Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-01451,2026-08-21T20:56:52Z,JUMP-01,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-00538,2026-08-21T21:02:46Z,APP-API-02,APP-API-02,ACME\mrivera,NTLM,success,benign,routine authentication
AUTH-01015,2026-08-21T21:02:57Z,FILE-02,DC-01,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-00706,2026-08-21T21:04:46Z,BACKUP-01,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01175,2026-08-21T21:06:42Z,APP-API-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00254,2026-08-21T21:08:27Z,FILE-02,DC-01,ACME\mrivera,RDP,success,benign,routine authentication
AUTH-01376,2026-08-21T21:32:22Z,PRINT-01,FILE-02,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-00490,2026-08-21T21:33:57Z,DC-01,FILE-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00804,2026-08-21T21:38:01Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,NTLM,failure,benign,routine authentication
AUTH-01124,2026-08-21T21:43:52Z,FIN-WS-14,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00470,2026-08-21T21:44:21Z,BACKUP-01,FILE-02,ACME\mrivera,NTLM,failure,benign,routine authentication
AUTH-01358,2026-08-21T21:48:51Z,PRINT-01,APP-API-02,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-01151,2026-08-21T21:57:21Z,FILE-02,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01405,2026-08-21T22:12:53Z,FILE-02,FILE-02,NT AUTHORITY\SYSTEM,NTLM,success,benign,routine authentication
AUTH-00134,2026-08-21T22:25:59Z,FIN-WS-14,FILE-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-01243,2026-08-21T22:28:54Z,BACKUP-01,DC-01,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-00753,2026-08-21T22:31:52Z,JUMP-01,APP-API-02,ACME\mrivera,Kerberos,failure,benign,routine authentication
AUTH-00748,2026-08-21T22:31:56Z,FILE-02,APP-API-02,ACME\svc_backup,Kerberos,success,benign,routine authentication
AUTH-01123,2026-08-21T22:34:58Z,BACKUP-01,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-00730,2026-08-21T22:35:08Z,FILE-02,DC-01,ACME\svc_backup,NTLM,failure,benign,routine authentication
AUTH-00782,2026-08-21T22:37:59Z,BACKUP-01,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-00402,2026-08-21T22:38:14Z,DC-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01254,2026-08-21T22:41:28Z,BACKUP-01,FILE-02,ACME\jsmith,SMB,success,benign,routine authentication
AUTH-01286,2026-08-21T22:41:40Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01058,2026-08-21T22:41:57Z,FILE-02,DC-01,ACME\jsmith,Kerberos,success,benign,routine authentication
AUTH-01577,2026-08-21T22:44:44Z,JUMP-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01037,2026-08-21T22:47:55Z,FILE-02,APP-API-02,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-00849,2026-08-21T22:48:48Z,DC-01,FILE-02,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01488,2026-08-21T22:58:00Z,PRINT-01,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-00540,2026-08-21T22:58:01Z,FIN-WS-14,DC-01,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-00506,2026-08-21T23:02:42Z,APP-API-02,DC-01,ACME\mrivera,Kerberos,success,benign,routine authentication
AUTH-00776,2026-08-21T23:07:59Z,DC-01,FILE-02,ACME\mrivera,SMB,success,benign,routine authentication
AUTH-00478,2026-08-21T23:24:08Z,FIN-WS-14,DC-01,ACME\svc_print,SMB,success,benign,routine authentication
AUTH-01744,2026-08-21T23:27:21Z,FIN-WS-14,APP-API-02,NT AUTHORITY\SYSTEM,SMB,success,benign,routine authentication
AUTH-00336,2026-08-21T23:28:10Z,BACKUP-01,APP-API-02,ACME\svc_backup,RDP,success,benign,routine authentication
AUTH-01351,2026-08-21T23:39:30Z,JUMP-01,DC-01,ACME\jsmith,Kerberos,failure,benign,routine authentication
AUTH-00239,2026-08-21T23:40:55Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,failure,benign,routine authentication
AUTH-00810,2026-08-21T23:55:26Z,FILE-02,APP-API-02,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01510,2026-08-22T00:03:45Z,JUMP-01,APP-API-02,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-01575,2026-08-22T00:07:15Z,BACKUP-01,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01513,2026-08-22T00:14:21Z,FILE-02,FILE-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-01079,2026-08-22T00:16:57Z,FILE-02,DC-01,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01359,2026-08-22T00:17:39Z,APP-API-02,DC-01,NT AUTHORITY\SYSTEM,RDP,failure,benign,routine authentication
AUTH-01526,2026-08-22T00:18:10Z,APP-API-02,DC-01,ACME\svc_print,RDP,success,benign,routine authentication
AUTH-01457,2026-08-22T00:19:03Z,FIN-WS-14,APP-API-02,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00990,2026-08-22T00:19:52Z,BACKUP-01,DC-01,ACME\svc_print,NTLM,success,benign,routine authentication
AUTH-00522,2026-08-22T00:20:03Z,FIN-WS-14,DC-01,NT AUTHORITY\SYSTEM,RDP,success,benign,routine authentication
AUTH-01005,2026-08-22T00:29:51Z,APP-API-02,APP-API-02,NT AUTHORITY\SYSTEM,Kerberos,success,benign,routine authentication
AUTH-01411,2026-08-22T00:29:55Z,DC-01,APP-API-02,NT AUTHORITY\SYSTEM,SMB,failure,benign,routine authentication
AUTH-00600,2026-08-22T00:40:51Z,APP-API-02,DC-01,ACME\jsmith,RDP,success,benign,routine authentication
AUTH-01446,2026-08-22T00:40:58Z,BACKUP-01,DC-01,ACME\mrivera,SMB,failure,benign,routine authentication
AUTH-00526,2026-08-22T00:48:22Z,BACKUP-01,APP-API-02,ACME\jsmith,NTLM,success,benign,routine authentication
AUTH-01743,2026-08-22T00:53:34Z,JUMP-01,FILE-02,ACME\jsmith,SMB,failure,benign,routine authentication
AUTH-01564,2026-08-22T00:55:52Z,APP-API-02,DC-01,ACME\jsmith,NTLM,success,benign,routine authentication
